"period","censusdate","era","oera","plot_type","oplottype","total_e","dipo_e","smgran_e","tinygran_e","pb_e","pp_e","nplots","total_e_ma","dipo_e_ma","smgran_e_ma","pb_e_ma","pp_e_ma","tinygran_e_ma"
205,1995-03-04,"a_pre_pb","a_pre_pb","EE","EE",33.2922398419333,18.7749690544409,14.5172707874924,14.5172707874924,0,0,5,43.1003394089083,6.2022771585525,36.8980622503558,0,7.64633562644751,36.8980622503558
206,1995-04-01,"a_pre_pb","a_pre_pb","CC","CC",497.400248269175,483.886968414863,13.5132798543124,13.5132798543124,0,0,4,305.560095060414,298.870037050036,6.69005801037807,0,0,6.69005801037807
206,1995-04-01,"a_pre_pb","a_pre_pb","EE","EE",92.2435193008909,37.173034535155,55.0704847657359,55.0704847657359,0,22.3273267834971,5,43.4321011920696,12.3977829144117,31.0343182776579,0,3.72122113058284,31.0343182776579
207,1995-04-29,"a_pre_pb","a_pre_pb","CC","CC",428.317557150029,420.926030328729,7.39152682130018,7.39152682130018,0,0,4,331.881402693771,325.888612284469,5.99279040930241,0,0,5.99279040930241
207,1995-04-29,"a_pre_pb","a_pre_pb","EE","EE",61.8849601088969,0,61.8849601088969,61.8849601088969,0,55.0113202154335,5,47.6165334287449,12.3977829144117,35.2187505143332,0,12.8897744998218,35.2187505143332
208,1995-06-07,"a_pre_pb","a_pre_pb","CC","CC",495.004270733787,482.573253919221,12.431016814566,12.431016814566,0,12.431016814566,4,374.108890097626,366.044263552563,8.06462654506341,0,2.071836135761,8.06462654506341
208,1995-06-07,"a_pre_pb","a_pre_pb","EE","EE",61.9920539588152,0,61.9920539588152,61.9920539588152,0,38.9168487106527,5,52.7466306567931,12.3977829144117,40.3488477423815,0,19.3759159515972,40.3488477423815
209,1995-06-27,"a_pre_pb","a_pre_pb","CC","CC",444.372276847412,436.980750026111,7.39152682130018,7.39152682130018,0,0,4,410.515855205603,401.219307523656,9.29654768194677,0,2.071836135761,9.29654768194677
209,1995-06-27,"a_pre_pb","a_pre_pb","EE","EE",116.743460160936,18.1003617867381,98.643098374198,98.643098374198,0,83.9783405829124,5,68.5143546622854,15.414509878868,53.0998447834174,0,33.3723060487493,53.0998447834174
210,1995-07-20,"a_pre_pb","a_pre_pb","CC","CC",601.307552282579,562.699346838266,38.6082054443135,38.6082054443135,0,13.4531743880702,4,467.518064204961,451.786815615629,15.7312485893324,0,4.31403186710603,15.7312485893324
210,1995-07-20,"a_pre_pb","a_pre_pb","EE","EE",137.210997320382,0,137.210997320382,137.210997320382,0,106.109186056141,5,83.8945384486424,12.341394229389,71.5531442192534,0,51.0571703914395,71.5531442192534
211,1995-08-26,"a_pre_pb","a_pre_pb","CC","CC",517.292550407054,444.602129996142,72.6904204109113,72.6904204109113,0,57.2995882387784,4,497.282409281673,471.944746587222,25.3376626944506,0,13.8639632402358,25.3376626944506
211,1995-08-26,"a_pre_pb","a_pre_pb","EE","EE",214.521223264464,0,214.521223264464,214.521223264464,0,209.107952476972,5,114.099369019064,9.21223272031552,104.887136298749,0,85.9084958042681,104.887136298749
212,1995-09-23,"a_pre_pb","a_pre_pb","CC","CC",681.733524865919,528.88876274742,152.844762118499,152.844762118499,0,97.6198844257243,4,528.004622047797,479.445045642648,48.5595764051484,0,30.1339439778565,48.5595764051484
212,1995-09-23,"a_pre_pb","a_pre_pb","EE","EE",367.63733563622,0,367.63733563622,367.63733563622,0,294.744621941662,5,159.998338408286,3.01672696445635,156.981611443829,0,131.311378330629,156.981611443829
213,1995-10-28,"a_pre_pb","a_pre_pb","CC","CC",663.611666029713,513.718596006816,149.893070022897,149.893070022897,0,55.754809428574,4,567.220306861077,494.910473255663,72.3098336054145,0,39.4264122159521,72.3098336054145
213,1995-10-28,"a_pre_pb","a_pre_pb","EE","EE",261.15508590996,0,261.15508590996,261.15508590996,0,199.680622855095,5,193.210026041796,3.01672696445635,190.19329907734,0,155.422928770572,190.19329907734
214,1995-12-02,"a_pre_pb","a_pre_pb","CC","CC",618.959984950941,546.441406423005,72.5185785279368,72.5185785279368,0,14.9399158769893,4,587.879592563936,505.555165339627,82.3244272243096,0,39.8445620596893,82.3244272243096
214,1995-12-02,"a_pre_pb","a_pre_pb","EE","EE",209.70328460015,43.410920716987,166.292363883163,166.292363883163,0,99.6277559630685,5,217.828564482019,10.2518804172875,207.576684064731,0,165.541413312642,207.576684064731
215,1995-12-21,"a_pre_pb","a_pre_pb","CC","CC",451.365271934884,396.769944274366,54.5953276605178,54.5953276605178,0,10.2955203610571,4,589.045091745182,498.853364381002,90.1917273641792,0,41.5604821198655,90.1917273641792
215,1995-12-21,"a_pre_pb","a_pre_pb","EE","EE",175.895874303628,67.666868460656,108.229005842972,108.229005842972,0,42.8789056988745,5,227.687300172467,18.5129648629405,209.174335309527,0,158.691507498635,209.174335309527
216,1996-01-27,"a_pre_pb","a_pre_pb","CC","CC",672.112483529091,624.175093479415,47.9373900496764,47.9373900496764,0,0,4,600.8459136196,509.099322154527,91.746591465073,0,39.3182863885205,91.746591465073
216,1996-01-27,"a_pre_pb","a_pre_pb","EE","EE",234.576138077321,126.762276064438,107.813862012884,107.813862012884,0,28.1528134516528,5,243.914823631957,39.6400108736801,204.274812758277,0,145.698778731221,204.274812758277
217,1996-02-24,"a_pre_pb","a_pre_pb","CC","CC",589.249515762755,505.698648454218,83.5508673085371,83.5508673085371,0,15.4244862016201,4,612.838741178884,519.282075230873,93.5566659480107,0,32.3391027156608,93.5566659480107
217,1996-02-24,"a_pre_pb","a_pre_pb","EE","EE",324.352865933195,147.294893261185,177.05797267201,177.05797267201,0,58.3517184835644,5,262.220097410079,64.1891597505443,198.030937659535,0,120.572739732319,198.030937659535
218,1996-03-23,"a_pre_pb","a_pre_pb","CC","CC",370.268658405625,305.244655631453,65.0240027741713,65.0240027741713,0,38.7904395606348,4,560.927930102168,482.008057378212,78.919872723956,0,22.5341952381459,78.919872723956
218,1996-03-23,"a_pre_pb","a_pre_pb","EE","EE",316.14119347655,43.4219046896577,272.719288786893,272.719288786893,0,118.160832330764,5,253.637407050134,71.4261438654872,182.211263184647,0,91.1421081305031,182.211263184647
219,1996-04-14,"a_pre_pb","a_pre_pb","CC","CC",874.954307432273,727.425004458548,147.529302973725,147.529302973725,0,23.0420977322249,4,596.151703669262,517.625792120167,78.525911549094,0,17.0820766220877,78.525911549094
219,1996-04-14,"a_pre_pb","a_pre_pb","EE","EE",571.524749503591,115.503978329318,456.020771174273,456.020771174273,0,257.89696651527,5,305.365684315739,90.6768069203735,214.688877395366,0,100.844832073866,214.688877395366
220,1996-05-23,"a_pre_pb","a_pre_pb","CC","CC",357.35434219794,342.588448362742,14.7658938351982,14.7658938351982,0,0,4,552.550763210428,483.650299110124,68.9004641003043,0,14.5920906425895,68.9004641003043
220,1996-05-23,"a_pre_pb","a_pre_pb","EE","EE",321.93280974113,74.6926852642417,247.240124476888,247.240124476888,0,152.735002661434,5,324.070605172569,95.8904343449159,228.180170827653,0,109.696039856927,228.180170827653
221,1996-06-13,"a_pre_pb","a_pre_pb","CC","CC",622.383228667412,517.510858403307,104.872370264106,104.872370264106,0,35.6391442671838,4,581.053755999183,503.77378479828,77.2799712009023,0,18.8160279602773,77.2799712009023
221,1996-06-13,"a_pre_pb","a_pre_pb","EE","EE",373.596319913948,61.4368119771458,312.159507936803,299.056461714607,13.1030462221955,192.155691768775,5,357.020679440956,94.8520915976642,262.168587843292,2.18384103703259,134.57550420191,259.984746806259
222,1996-07-20,"a_pre_pb","a_pre_pb","CC","CC",407.370119088941,338.186973472547,69.183145616394,69.183145616394,0,24.2954569018193,4,536.930028592491,456.109098130469,80.8209304620218,0,22.8652707772471,80.8209304620218
222,1996-07-20,"a_pre_pb","a_pre_pb","EE","EE",312.013461892811,85.2484198720102,226.765042020801,226.765042020801,0,191.829037331486,5,369.926900076871,87.933115565593,281.993784511278,2.18384103703259,161.854874848549,279.809943474245
223,1996-08-14,"a_pre_pb","a_pre_pb","CC","CC",360.585032489988,259.203668037553,101.381364452436,101.381364452436,0,85.3827537507704,4,498.819281380363,415.026601394358,83.792679986005,0,34.5249820354389,83.792679986005
223,1996-08-14,"a_pre_pb","a_pre_pb","EE","EE",286.332116455341,39.1913261433904,247.14079031195,235.188857610359,11.9519327015914,235.188857610359,5,363.590108497228,69.9158543792939,293.674254117935,4.17582982063116,191.327731369681,289.498424297303
224,1996-09-21,"a_pre_pb","a_pre_pb","CC","CC",582.789985815302,482.890909474677,99.8990763406247,99.8990763406247,0,54.5630271297055,4,534.239502615309,444.634310368229,89.6051922470805,0,37.153746630284,89.6051922470805
224,1996-09-21,"a_pre_pb","a_pre_pb","EE","EE",198.174914471195,20.7526322465163,177.422282224678,151.596009210509,25.8262730141693,123.559399471408,5,343.929061996336,66.137642305437,277.791419690899,8.48020865632605,192.227492559789,269.311211034573
225,1996-10-12,"a_pre_pb","a_pre_pb","CC","CC",528.101069245231,465.154020332757,62.9470489124737,62.9470489124737,0,24.3254596616762,4,476.430629584136,400.922479680597,75.5081499035387,0,37.3676402851925,75.5081499035387
225,1996-10-12,"a_pre_pb","a_pre_pb","EE","EE",161.182055455096,22.983400193264,138.198655261832,95.5572616049818,42.6413936568501,64.1252912937276,5,275.538612988253,50.7175459494281,224.821067038825,15.5871075991344,159.932213356198,209.233959439691
226,1996-11-16,"a_pre_pb","a_pre_pb","CC","CC",546.99815923708,478.679415908116,68.3187433289638,68.3187433289638,0,0,4,508.037932423992,423.604307604826,84.4336248191663,0,37.3676402851925,84.4336248191663
226,1996-11-16,"a_pre_pb","a_pre_pb","EE","EE",155.372436840798,60.2012282756646,95.1712085651337,79.5026979210181,15.6685106441157,8.67382601099927,5,247.778550838198,48.3023031179985,199.4762477202,18.1985260398203,135.922017247792,181.277721680379
227,1996-12-18,"a_pre_pb","a_pre_pb","CC","CC",569.317090904273,540.42702614695,28.8900647573232,28.8900647573232,0,0,4,499.193576130136,427.423668895433,71.7699072347025,0,31.4277829073286,71.7699072347025
227,1996-12-18,"a_pre_pb","a_pre_pb","EE","EE",197.295720553227,64.3714096402212,132.924310913006,101.312456819698,31.6118540933076,0,5,218.395117611411,48.7914027285111,169.6037148829,21.2833273516724,103.896068619663,148.320387531228
228,1997-02-08,"a_pre_pb","a_pre_pb","CC","CC",1148.5675162764,1044.83563969757,103.731876578827,103.731876578827,0,0,4,622.726475661379,545.198446599604,77.5280290617747,0,27.3785400903587,77.5280290617747
228,1997-02-08,"a_pre_pb","a_pre_pb","EE","EE",352.798744687794,168.434166279761,184.364578408032,153.401548048517,30.9630303595151,0,5,225.192664743908,62.6556937964696,162.536970947439,26.4438324115916,71.924562397749,136.093138535847
229,1997-03-15,"a_pre_pb","a_pre_pb","CC","CC",1209.39945344212,1085.43880300348,123.960650438646,123.960650438646,0,9.17145436811393,4,764.195545820068,682.904302427259,81.2912433928097,0,14.6766568599159,81.2912433928097
229,1997-03-15,"a_pre_pb","a_pre_pb","EE","EE",322.194034201936,101.32994147044,220.864092731497,184.088179452868,36.7759132786293,33.4909901752456,5,231.169651035008,73.0121296843112,158.157521350696,30.5811625077645,38.3082511585635,127.576358842932
230,1997-04-12,"a_pre_pb","a_pre_pb","CC","CC",1017.23097578335,819.766286956052,197.464688827295,197.464688827295,0,87.3819354875906,4,836.602377481409,739.050198674155,97.5521788072547,0,20.1464749195635,97.5521788072547
230,1997-04-12,"a_pre_pb","a_pre_pb","EE","EE",625.862607454839,87.1541037814397,538.708503673399,525.605457451204,13.1030462221955,227.724580760374,5,302.450933198948,84.0790416067984,218.37189159215,28.4606247091022,55.6691147067244,189.911266883048
231,1997-05-10,"a_pre_pb","a_pre_pb","CC","CC",911.943376852421,740.802500559439,171.140876292982,156.690828427586,14.4500478653957,92.0017721802016,4,900.576095415941,784.991612045268,115.584483370673,2.40834131089928,31.4258603393177,113.176142059773
231,1997-05-10,"a_pre_pb","a_pre_pb","EE","EE",618.941240126399,106.490251016605,512.450989109794,415.250126146185,97.2008629636085,204.825131914735,5,378.744130644166,97.9968500773553,280.74728056681,37.553869593562,79.119088143559,243.193410973248
232,1997-06-09,"a_pre_pb","a_pre_pb","CC","CC",954.913111084058,754.118913960466,200.794197123592,167.575231304056,33.2189658195363,96.6761970594994,4,968.561920723771,830.898195053993,137.663725669777,7.94483561415533,47.5385598492343,129.718890055622
232,1997-06-09,"a_pre_pb","a_pre_pb","EE","EE",670.922296528067,81.7014095215714,589.220887006495,376.630381650453,212.590505356042,199.786244189426,5,464.66910725871,101.58021361834,363.08889364037,70.3742020455497,110.971157839963,292.714691594821
233,1997-07-09,"b_pre_reorg","b_pre_reorg","CC","CC",899.099966873571,667.175812608277,231.924154265294,195.912996405106,36.0111578601878,98.251793058221,4,1023.52573338532,852.022992797548,171.502740587773,13.94669525752,63.9138586922711,157.556045330253
233,1997-07-09,"b_pre_reorg","b_pre_reorg","EE","EE",787.130768449119,60.2948964951694,726.83587195395,430.510118578297,296.325753375653,259.774162191927,5,562.974948574692,100.900794760831,462.074153813861,114.493185259274,154.266851538618,347.580968554587
234,1997-07-29,"b_pre_reorg","b_pre_reorg","CC","CC",683.215318792152,590.106461350652,93.1088574414998,73.0797561513585,20.0291012901413,46.0332993283151,4,945.967033804612,776.234796406394,169.732237398218,17.2848788058768,71.5860752469903,152.447358592341
234,1997-07-29,"b_pre_reorg","b_pre_reorg","EE","EE",537.929708254959,41.8253521233845,496.104356131574,307.36742770498,188.736928426595,155.960910008195,5,593.83010916922,79.7993257347683,514.030783434452,140.78883493712,180.260336539984,373.241948497331
235,1997-09-27,"b_pre_reorg","b_pre_reorg","CC","CC",711.531798396432,592.99004426425,118.541754132182,80.7216428290784,37.8201113031039,0,4,862.989091296997,694.160003283189,168.829088013807,23.5882306897275,70.0574995189713,145.24085732408
235,1997-09-27,"b_pre_reorg","b_pre_reorg","EE","EE",339.391814146036,40.2013494564876,299.190464689549,87.0625042691405,212.127960420408,19.460367729341,5,596.69640582657,69.6112270657763,527.085178760793,170.014176127417,177.921899465666,357.071002633377
236,1997-10-25,"b_pre_reorg","b_pre_reorg","CC","CC",689.056787809698,636.911168415492,52.1456193942061,52.1456193942061,0,0,4,808.293393301389,663.684150193096,144.609243108293,23.5882306897275,55.4938436043728,121.021012418565
236,1997-10-25,"b_pre_reorg","b_pre_reorg","EE","EE",375.685075341782,39.8727223311145,335.812353010667,150.223807685304,185.588545325363,10.7625395104561,5,555.000150474394,61.7309968240555,493.269153650338,198.761759311278,141.761559257347,294.50739433906
237,1997-11-22,"b_pre_reorg","b_pre_reorg","CC","CC",643.523545691923,643.523545691923,0,0,0,0,4,763.556754774639,647.47099104851,116.085763726129,21.1798893788282,40.1602149076726,94.9058743473008
237,1997-11-22,"b_pre_reorg","b_pre_reorg","EE","EE",277.424208118947,39.8727223311145,237.551485787832,58.852904677322,178.69858111051,0,5,498.080645139818,50.6280753764737,447.452569763345,212.344712335762,107.624037271557,235.107857427583
238,1997-12-28,"b_pre_reorg","b_pre_reorg","CC","CC",552.513630968107,552.513630968107,0,0,0,0,4,696.490174755314,613.870110549783,82.6200642055303,15.6433950755722,24.047515397756,66.9766691299582
238,1997-12-28,"b_pre_reorg","b_pre_reorg","EE","EE",226.607260232682,40.1942217669256,186.413038465756,69.5184454366521,116.894593029104,9.104,5,424.028139090587,43.7102107506994,380.317928339888,196.395393614606,75.8436632399865,183.922534725283
239,1998-01-31,"b_pre_reorg","b_pre_reorg","CC","CC",732.822555713243,732.822555713243,0,0,0,0,4,668.777272895259,624.811234400611,43.966038494648,9.64153543220752,7.67221655471918,34.3245030624405
239,1998-01-31,"b_pre_reorg","b_pre_reorg","EE","EE",222.682791910013,39.8365254965357,182.846266413478,43.8229490554489,139.023317358029,0,5,329.95347633407,40.3004822509271,289.652994083143,170.178320945001,32.5479695413321,119.474673138141
240,1998-03-01,"b_pre_reorg","b_pre_reorg","CC","CC",910.724311749813,910.724311749813,0,0,0,0,4,706.695438388203,678.247542800471,28.4478955877314,6.30335188385064,0,22.1445437038807
240,1998-03-01,"b_pre_reorg","b_pre_reorg","EE","EE",206.927473152941,39.3853768175085,167.542096335433,27.0906075769532,140.45148875848,0,5,274.7864371504,39.8938196999477,234.892617450452,162.130747666982,6.55448453996619,72.7618697834701
242,1998-05-02,"b_pre_reorg","b_pre_reorg","CC","CC",551.305470582997,528.064490560264,23.2409800227333,23.2409800227333,0,23.2409800227333,4,679.991050419297,667.42661718314,12.5644332361566,0,3.87349667045554,12.5644332361566
242,1998-05-02,"b_pre_reorg","b_pre_reorg","EE","EE",162.315940842519,0,162.315940842519,99.3038682981953,63.012072544324,59.5998421739337,5,245.273791599814,33.1935947905331,212.080196809281,137.278099687635,13.2443969473983,74.8020971216459
243,1998-05-28,"b_pre_reorg","b_pre_reorg","CC","CC",873.244563712985,791.976082723592,81.2684809893932,81.2684809893932,0,49.6880089304195,4,710.689013069845,693.270769567824,17.4182435020211,0,12.1548314921921,17.4182435020211
243,1998-05-28,"b_pre_reorg","b_pre_reorg","EE","EE",260.970814405416,0,260.970814405416,132.151194108308,128.819620297108,61.6835077735678,5,226.15474811042,26.5481410686807,199.606607041739,127.816612182926,21.7312249912503,71.7899948588132
244,1998-06-27,"b_pre_reorg","b_pre_reorg","CC","CC",512.864614053153,428.808189165434,84.0564248877196,84.0564248877196,0,75.4643750208904,4,688.912524463383,657.484876813409,31.4276476499743,0,24.7322273290072,31.4276476499743
244,1998-06-27,"b_pre_reorg","b_pre_reorg","EE","EE",389.570798107265,20.427520523723,369.143277583542,134.127634050022,235.01564353352,59.0744662111517,5,244.845846441806,23.3072741007821,221.538572341024,137.202789253427,31.5769693597755,84.3357830875965
245,1998-07-18,"b_pre_reorg","b_pre_reorg","CC","CC",504.11818295029,397.667864060166,106.450318890124,80.6202710247287,25.8300478653957,80.6202710247287,4,680.846616460414,631.677248995419,49.1693674649951,4.30500797756595,38.168939166462,44.8643594874291
245,1998-07-18,"b_pre_reorg","b_pre_reorg","EE","EE",432.063242902447,0,432.063242902447,142.360632709585,289.702610192861,76.1329628003718,5,279.0885102201,16.6082371396279,262.480273080472,166.004125447387,42.7484631598375,96.4761476330854
246,1998-08-22,"b_pre_reorg","b_pre_reorg","CC","CC",468.631590454284,342.419204827614,126.21238562667,107.073583215495,19.1388024111745,88.006370520807,4,636.814788917254,566.610023847814,70.2047650694401,7.49480837942837,52.8366675865965,62.7099566900117
246,1998-08-22,"b_pre_reorg","b_pre_reorg","EE","EE",468.65912385201,0,468.65912385201,163.624810096776,305.034313755234,125.474712523629,5,320.084565543766,9.96881622353858,310.115749320228,193.672624846921,63.6609152471091,116.443124473307
247,1998-09-19,"b_pre_reorg","b_pre_reorg","CC","CC",555.881535934934,451.164480266844,104.71705566809,86.028594372731,18.6884612953589,86.028594372731,4,577.674326281441,490.016718600652,87.6576076807884,10.6095519286549,67.1747666487183,77.0480557521335
247,1998-09-19,"b_pre_reorg","b_pre_reorg","EE","EE",459.428157140707,0,459.428157140707,99.340612743319,360.087544397388,94.4432103169092,5,362.168012875061,3.40458675395383,358.763426121107,230.278634120072,79.4014502999273,128.484792001034
248,1998-10-24,"b_pre_reorg","b_pre_reorg","CC","CC",469.015919438022,437.704321972839,31.3115974651837,10.8422825137491,20.4693149514346,10.8422825137491,4,563.959401090611,474.956690502748,89.0027105878635,14.0211044205606,65.1083170638876,74.9816061673028
248,1998-10-24,"b_pre_reorg","b_pre_reorg","EE","EE",327.921418265476,0,327.921418265476,54.5037592271071,273.417659038369,33.8125959308201,5,389.768925778887,3.40458675395383,386.364339024933,265.34623186908,75.103575926075,121.018107155853
249,1998-11-21,"b_pre_reorg","b_pre_reorg","CC","CC",550.92232238041,550.92232238041,0,0,0,0,4,510.239027535182,434.781063778884,75.4579637562979,14.0211044205606,56.826982242151,61.4368593357373
249,1998-11-21,"b_pre_reorg","b_pre_reorg","EE","EE",336.886756048931,40.1995681265937,296.687187922337,13.2043886853146,283.482799237022,0,5,402.421582719473,10.1045147750528,392.31706794442,291.123428359066,64.822991297147,101.193639585354
250,1998-12-22,"b_pre_reorg","b_pre_reorg","CC","CC",587.084101874095,587.084101874095,0,0,0,0,4,522.608942172006,461.160382563661,61.4485596083447,14.0211044205606,44.249586405336,47.427455187784
250,1998-12-22,"b_pre_reorg","b_pre_reorg","EE","EE",209.408364736442,0,209.408364736442,12.339588961296,197.068775775146,0,5,372.394510491002,6.69992802109895,365.694582469903,284.798950399337,54.9772469286218,80.8956320705664
251,1999-01-16,"b_pre_reorg","b_pre_reorg","CC","CC",603.62143684242,603.62143684242,0,0,0,0,4,539.192817820694,495.48597802737,43.7068397933239,9.71609644299468,30.8128745678812,33.9907433503292
251,1999-01-16,"b_pre_reorg","b_pre_reorg","EE","EE",268.861391311501,0,268.861391311501,52.9358247175748,215.925566593927,0,5,345.194201892511,6.69992802109895,338.494273871412,272.502776466181,42.2884197952265,65.9914974052313
253,1999-03-14,"b_pre_reorg","b_pre_reorg","CC","CC",590.812513613354,590.812513613354,0,0,0,0,4,559.556305013873,536.884862824994,22.6714421888789,6.52629604113226,16.1451461477467,16.1451461477467
253,1999-03-14,"b_pre_reorg","b_pre_reorg","EE","EE",341.988589726911,83.3239424888078,258.664647238103,58.0775198278009,200.587127410302,0,5,324.082446204995,20.5872517692336,303.495194435761,255.094912075359,21.3759677079549,48.4002823604021
254,1999-04-17,"b_pre_reorg","b_pre_reorg","CC","CC",668.012803758612,645.261146364189,22.7516573944222,22.7516573944222,0,22.7516573944222,4,578.244849651152,569.234307174551,9.01054247660099,3.41155249190577,5.59898998469521,5.59898998469521
254,1999-04-17,"b_pre_reorg","b_pre_reorg","EE","EE",432.889960237605,50.3880533739157,382.50190686369,36.5372525781296,345.96465428556,19.460367729341,5,319.659413387811,28.9852606648862,290.674152722925,252.741097056721,8.8788272766935,37.9330556662038
255,1999-05-15,"b_pre_reorg","b_pre_reorg","CC","CC",418.731558555508,379.466183016843,39.2653755386655,27.8853755386655,11.38,12.9454596616762,4,569.8641228374,559.527950681885,10.3361721555146,1.89666666666667,5.94951950934974,8.43950548884795
255,1999-05-15,"b_pre_reorg","b_pre_reorg","EE","EE",387.620383765396,17.0723598069112,370.548023958485,158.025505305929,212.522518652556,134.46407723414,5,329.609240971131,31.8306539660381,297.778587005093,242.591906992419,25.6540741605802,55.1866800126741
256,1999-06-12,"b_pre_reorg","b_pre_reorg","CC","CC",353.876176337135,306.00090421684,47.8752721202951,33.4252242548994,14.4500478653957,33.4252242548994,4,537.023098496854,518.70771432129,18.3153841755638,4.30500797756595,11.5203902184996,14.0103761979979
256,1999-06-12,"b_pre_reorg","b_pre_reorg","EE","EE",415.877990870514,17.7599082296524,398.118082640861,57.1457078383923,340.972374802469,51.2324863813522,5,342.774446774728,28.0907106498812,314.683736124847,252.173502919993,34.1928218908055,62.5102332048537
257,1999-09-11,"b_pre_reorg","b_pre_reorg","CC","CC",67.7305552501423,54.2773808620721,13.4531743880702,13.4531743880702,0,13.4531743880702,4,450.464174059529,429.90659415262,20.5575799069088,4.30500797756595,13.7625859498447,16.2525719293429
257,1999-09-11,"b_pre_reorg","b_pre_reorg","EE","EE",134.377885664325,0,134.377885664325,53.2393978707034,81.1384877936217,53.2393978707034,5,330.269366929375,28.0907106498812,302.178656279494,232.851788256406,43.0660548692561,69.3268680230883
258,1999-10-09,"b_pre_reorg","b_pre_reorg","CC","CC",273.574602832128,205.95881272665,67.615790105479,67.615790105479,0,67.615790105479,4,395.456368391147,363.629490133325,31.826878257822,4.30500797756595,25.0318843007578,27.521870280256
258,1999-10-09,"b_pre_reorg","b_pre_reorg","EE","EE",158.820606937402,0,158.820606937402,53.5698100760447,105.250796861357,53.5698100760447,5,311.929236200359,28.0907106498812,283.838525550478,214.405993300978,51.9943565485969,69.4325322494999
259,1999-11-06,"b_pre_reorg","b_pre_reorg","CC","CC",510.963549457103,387.170878356474,123.792671100629,123.792671100629,0,123.792671100629,4,382.148207698438,329.689217590511,52.4589901079268,4.30500797756595,45.6639961508626,48.1539821303608
259,1999-11-06,"b_pre_reorg","b_pre_reorg","EE","EE",309.16809567572,0,309.16809567572,98.3189308188712,210.849164856849,98.3189308188712,5,306.459153858494,14.2033869017466,292.255766956747,216.116332875402,68.3808450184088,76.139434081345
260,1999-12-05,"b_pre_reorg","b_pre_reorg","CC","CC",243.916299449874,130.595904313566,113.320395136308,96.9415873585635,16.3788077777444,96.9415873585635,4,311.465456980315,243.911677248741,67.5537797315744,7.03480927385668,58.0289844782195,60.5189704577177
260,1999-12-05,"b_pre_reorg","b_pre_reorg","EE","EE",300.900719153651,0,300.900719153651,71.0099206640424,229.890798489608,71.0099206640424,5,284.460947011168,5.80537800609395,278.655569005074,196.770690242743,76.9724371741923,81.8848787623304
261,2000-01-08,"b_pre_reorg","b_pre_reorg","CC","CC",425.439866149252,276.847417889654,148.592448259598,78.0105547667,70.5818934928975,78.0105547667,4,312.583508245939,226.808549727543,85.7749585183964,16.9017915226729,68.8731669957235,68.8731669957235
261,2000-01-08,"b_pre_reorg","b_pre_reorg","EE","EE",234.463133496225,0,234.463133496225,61.5269502845905,172.936183211634,61.5269502845905,5,258.934738632973,2.95998470494207,255.974753928031,190.172967669256,64.8162493492674,65.8017862587741
262,2000-02-05,"b_pre_reorg","b_pre_reorg","CC","CC",418.469487757985,201.121493130238,217.347994627747,77.8267886649442,139.521205962803,77.8267886649442,4,323.349060149414,209.328647879776,114.020412269638,37.7469845389074,76.2734277307309,76.2734277307309
262,2000-02-05,"b_pre_reorg","b_pre_reorg","EE","EE",278.102701086843,0,278.102701086843,55.8429233853772,222.259777701466,55.8429233853772,5,235.972190335694,0,235.972190335694,170.387534819089,65.5846555166049,65.5846555166049
264,2000-04-29,"b_pre_reorg","b_pre_reorg","CC","CC",506.878549508814,360.205588535962,146.672960972852,96.3766022758123,50.2963586970394,96.3766022758123,4,396.540392525859,260.316682492091,136.223710033769,46.129710988414,90.0939990453546,90.0939990453546
264,2000-04-29,"b_pre_reorg","b_pre_reorg","EE","EE",294.328788271997,0,294.328788271997,62.0644668446942,232.264321427302,62.0644668446942,5,262.630674103639,0,262.630674103639,195.575173758036,67.0555003456034,67.0555003456034
265,2000-06-03,"b_pre_reorg","b_pre_reorg","CC","CC",664.955431481156,341.021031493241,323.934399987915,195.028432556197,128.905967431718,195.028432556197,4,461.77053063403,282.827052286522,178.943478347508,67.6140388937003,111.329439453808,111.329439453808
265,2000-06-03,"b_pre_reorg","b_pre_reorg","EE","EE",465.705233950243,0,465.705233950243,127.85129547685,337.853938473393,127.85129547685,5,313.778111939113,0,313.778111939113,234.342364026709,79.4357479124043,79.4357479124043
266,2000-07-01,"b_pre_reorg","b_pre_reorg","CC","CC",661.970907755141,287.216812329456,374.754095425685,243.194314505482,131.559780920203,243.194314505482,4,486.938423683704,266.16804128202,220.770382401684,89.5406690470675,131.229713354617,131.229713354617
266,2000-07-01,"b_pre_reorg","b_pre_reorg","EE","EE",462.98608260368,0,462.98608260368,144.117594739843,318.868487863838,144.117594739843,5,339.414443093773,0,339.414443093773,252.345584527874,87.0688585658995,87.0688585658995
268,2000-08-25,"b_pre_reorg","b_pre_reorg","CC","CC",667.299611976712,323.509009478652,343.790602498061,115.303637759821,228.486964738239,115.303637759821,4,557.502309104843,298.320225476201,259.182083628643,124.892028540483,134.290055088159,134.290055088159
268,2000-08-25,"b_pre_reorg","b_pre_reorg","EE","EE",364.591337134694,0,364.591337134694,114.819583031793,249.771754102901,114.819583031793,5,350.029546090614,0,350.029546090614,255.659077130089,94.3704689605246,94.3704689605246
269,2000-09-30,"b_pre_reorg","b_pre_reorg","CC","CC",525.10868346479,399.302489418927,125.806194045863,0,125.806194045863,0,4,574.113778657433,318.729404064413,255.38437459302,134.096078632644,121.288295960376,121.288295960376
