"period","censusdate","era","oera","plot","plot_type","total_e","dipo_e","smgran_e","pb_e","pp_e","tinygran_e","oplottype","fplottype","fplot","total_e_ma","dipo_e_ma","smgran_e_ma","pb_e_ma","pp_e_ma","tinygran_e_ma"
178,1992-12-21,"a_pre_pb","a_pre_pb",3,"EE",12,0,12,0,0,12,"EE","EE","3",55.80925646,0,55.80925646,0,43.9759231266667,55.80925646
178,1992-12-21,"a_pre_pb","a_pre_pb",4,"CC",86,86,0,0,0,0,"CC","CC","4",104.603085486667,90.3333333333333,14.2697521533333,0,13.2697521533333,14.2697521533333
178,1992-12-21,"a_pre_pb","a_pre_pb",11,"CC",94,94,0,0,0,0,"CC","CC","11",143.5,115,28.5,0,20.1666666666667,28.5
178,1992-12-21,"a_pre_pb","a_pre_pb",14,"CC",254,254,0,0,0,0,"CC","CC","14",316.00907219,306.842405523333,9.16666666666667,0,6.5,9.16666666666667
178,1992-12-21,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",10.6666666666667,0,10.6666666666667,0,5.5,10.6666666666667
178,1992-12-21,"a_pre_pb","a_pre_pb",17,"CC",230,230,0,0,0,0,"CC","CC","17",216.690954915,189.754536095,26.93641882,0,21.43641882,26.93641882
178,1992-12-21,"a_pre_pb","a_pre_pb",19,"EE",28,0,28,0,19,28,"EE","EE","19",36.330469405,0,36.330469405,0,16,36.330469405
178,1992-12-21,"a_pre_pb","a_pre_pb",20,"EE",10,0,10,0,0,10,"EE","EE","20",29.1666666666667,0,29.1666666666667,0,22,29.1666666666667
178,1992-12-21,"a_pre_pb","a_pre_pb",21,"EE",0,0,0,0,0,0,"EE","EE","21",24.1499582288333,0,24.1499582288333,0,18.5,24.1499582288333
179,1993-01-23,"a_pre_pb","a_pre_pb",3,"EE",9,0,9,0,0,9,"EE","EE","3",47.80925646,0,47.80925646,0,37.30925646,47.80925646
179,1993-01-23,"a_pre_pb","a_pre_pb",4,"CC",0,0,0,0,0,0,"CC","CC","4",81.43641882,67.1666666666667,14.2697521533333,0,13.2697521533333,14.2697521533333
179,1993-01-23,"a_pre_pb","a_pre_pb",11,"CC",93,93,0,0,0,0,"CC","CC","11",126.5,103.166666666667,23.3333333333333,0,17,23.3333333333333
179,1993-01-23,"a_pre_pb","a_pre_pb",14,"CC",263,263,0,0,0,0,"CC","CC","14",305.087869428333,299.087869428333,6,0,3.33333333333333,6
179,1993-01-23,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",1,0,1,0,0,1
179,1993-01-23,"a_pre_pb","a_pre_pb",17,"CC",287,287,0,0,0,0,"CC","CC","17",238.524288248333,216.087869428333,22.43641882,0,16.93641882,22.43641882
179,1993-01-23,"a_pre_pb","a_pre_pb",19,"EE",20,0,20,0,0,20,"EE","EE","19",35.1638027383333,0,35.1638027383333,0,13.5,35.1638027383333
179,1993-01-23,"a_pre_pb","a_pre_pb",20,"EE",8,0,8,0,0,8,"EE","EE","20",27.3333333333333,0,27.3333333333333,0,18.8333333333333,27.3333333333333
179,1993-01-23,"a_pre_pb","a_pre_pb",21,"EE",18,0,18,0,0,18,"EE","EE","21",24.4832915621667,0,24.4832915621667,0,15.8333333333333,24.4832915621667
180,1993-02-19,"a_pre_pb","a_pre_pb",3,"EE",22,0,22,0,0,22,"EE","EE","3",39.2061709733333,0,39.2061709733333,0,25.0395043066667,39.2061709733333
180,1993-02-19,"a_pre_pb","a_pre_pb",4,"CC",100,92,8,0,0,8,"CC","CC","4",81.43641882,67.8333333333333,13.6030854866667,0,11.2697521533333,13.6030854866667
180,1993-02-19,"a_pre_pb","a_pre_pb",11,"CC",88,88,0,0,0,0,"CC","CC","11",117,93.6666666666667,23.3333333333333,0,17,23.3333333333333
180,1993-02-19,"a_pre_pb","a_pre_pb",14,"CC",167,167,0,0,0,0,"CC","CC","14",317.421202761667,311.421202761667,6,0,3.33333333333333,6
180,1993-02-19,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",1,0,1,0,0,1
180,1993-02-19,"a_pre_pb","a_pre_pb",17,"CC",238,238,0,0,0,0,"CC","CC","17",239.190954915,222.754536095,16.43641882,0,10.93641882,16.43641882
180,1993-02-19,"a_pre_pb","a_pre_pb",19,"EE",37,0,37,0,17,37,"EE","EE","19",27.830469405,0,27.830469405,0,9.33333333333333,27.830469405
180,1993-02-19,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",17,0,17,0,8.5,17
180,1993-02-19,"a_pre_pb","a_pre_pb",21,"EE",19,0,19,0,0,19,"EE","EE","21",20.6499582288333,0,20.6499582288333,0,8.83333333333333,20.6499582288333
181,1993-03-17,"a_pre_pb","a_pre_pb",3,"EE",23,0,23,0,0,23,"EE","EE","3",27.5,0,27.5,0,9.5,27.5
181,1993-03-17,"a_pre_pb","a_pre_pb",4,"CC",51,42,9,0,0,9,"CC","CC","4",76.6030854866667,67.1666666666667,9.43641882,0,5.60308548666667,9.43641882
181,1993-03-17,"a_pre_pb","a_pre_pb",11,"CC",358,339,19,0,19,19,"CC","CC","11",153.666666666667,133.666666666667,20,0,13.6666666666667,20
181,1993-03-17,"a_pre_pb","a_pre_pb",14,"CC",501,501,0,0,0,0,"CC","CC","14",341.921202761667,339.254536095,2.66666666666667,0,0,2.66666666666667
181,1993-03-17,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",1,0,1,0,0,1
181,1993-03-17,"a_pre_pb","a_pre_pb",17,"CC",320,298,22,0,22,22,"CC","CC","17",262.690954915,246.754536095,15.93641882,0,11.7697521533333,15.93641882
181,1993-03-17,"a_pre_pb","a_pre_pb",19,"EE",20,0,20,0,20,20,"EE","EE","19",24.9971360716667,0,24.9971360716667,0,9.33333333333333,24.9971360716667
181,1993-03-17,"a_pre_pb","a_pre_pb",20,"EE",25,0,25,0,15,25,"EE","EE","20",15.3333333333333,0,15.3333333333333,0,5.16666666666667,15.3333333333333
181,1993-03-17,"a_pre_pb","a_pre_pb",21,"EE",11,0,11,0,0,11,"EE","EE","21",14.8166248955,0,14.8166248955,0,2.83333333333333,14.8166248955
182,1993-04-23,"a_pre_pb","a_pre_pb",3,"EE",33,0,33,0,18,33,"EE","EE","3",23.5,0,23.5,0,6,23.5
182,1993-04-23,"a_pre_pb","a_pre_pb",4,"CC",112,96,16,0,16,16,"CC","CC","4",73.6666666666667,67.1666666666667,6.5,0,2.66666666666667,6.5
182,1993-04-23,"a_pre_pb","a_pre_pb",11,"CC",176,106,70,0,59,70,"CC","CC","11",156.5,135.333333333333,21.1666666666667,0,15.5,21.1666666666667
182,1993-04-23,"a_pre_pb","a_pre_pb",14,"CC",180,180,0,0,0,0,"CC","CC","14",302.587869428333,301.254536095,1.33333333333333,0,0,1.33333333333333
182,1993-04-23,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",0,0,0,0,0,0
182,1993-04-23,"a_pre_pb","a_pre_pb",17,"CC",38,0,38,0,38,38,"CC","CC","17",225.754536095,214.421202761667,11.3333333333333,0,10,11.3333333333333
182,1993-04-23,"a_pre_pb","a_pre_pb",19,"EE",39,0,39,0,39,39,"EE","EE","19",27.8333333333333,0,27.8333333333333,0,15.8333333333333,27.8333333333333
182,1993-04-23,"a_pre_pb","a_pre_pb",20,"EE",49,0,49,0,40,49,"EE","EE","20",18.5,0,18.5,0,9.16666666666667,18.5
182,1993-04-23,"a_pre_pb","a_pre_pb",21,"EE",35,0,35,0,19,35,"EE","EE","21",16.5,0,16.5,0,3.16666666666667,16.5
183,1993-05-22,"a_pre_pb","a_pre_pb",3,"EE",22,0,22,0,22,22,"EE","EE","3",20.1666666666667,0,20.1666666666667,0,6.66666666666667,20.1666666666667
183,1993-05-22,"a_pre_pb","a_pre_pb",4,"CC",88,88,0,0,0,0,"CC","CC","4",72.8333333333333,67.3333333333333,5.5,0,2.66666666666667,5.5
183,1993-05-22,"a_pre_pb","a_pre_pb",11,"CC",90,90,0,0,0,0,"CC","CC","11",149.833333333333,135,14.8333333333333,0,13,14.8333333333333
183,1993-05-22,"a_pre_pb","a_pre_pb",14,"CC",208,208,0,0,0,0,"CC","CC","14",262.166666666667,262.166666666667,0,0,0,0
183,1993-05-22,"a_pre_pb","a_pre_pb",15,"EE",9,0,9,0,0,9,"EE","EE","15",1.5,0,1.5,0,0,1.5
183,1993-05-22,"a_pre_pb","a_pre_pb",17,"CC",156,105,51,0,21,51,"CC","CC","17",211.5,193,18.5,0,13.5,18.5
183,1993-05-22,"a_pre_pb","a_pre_pb",19,"EE",19,0,19,0,19,19,"EE","EE","19",27.1666666666667,0,27.1666666666667,0,19,27.1666666666667
183,1993-05-22,"a_pre_pb","a_pre_pb",20,"EE",41,0,41,0,41,41,"EE","EE","20",22.1666666666667,0,22.1666666666667,0,16,22.1666666666667
183,1993-05-22,"a_pre_pb","a_pre_pb",21,"EE",9,0,9,0,0,9,"EE","EE","21",15.3333333333333,0,15.3333333333333,0,3.16666666666667,15.3333333333333
184,1993-06-18,"a_pre_pb","a_pre_pb",3,"EE",61,0,61,0,61,61,"EE","EE","3",28.3333333333333,0,28.3333333333333,0,16.8333333333333,28.3333333333333
184,1993-06-18,"a_pre_pb","a_pre_pb",4,"CC",146,127,19,0,19,19,"CC","CC","4",82.8333333333333,74.1666666666667,8.66666666666667,0,5.83333333333333,8.66666666666667
184,1993-06-18,"a_pre_pb","a_pre_pb",11,"CC",125,125,0,0,0,0,"CC","CC","11",155,140.166666666667,14.8333333333333,0,13,14.8333333333333
184,1993-06-18,"a_pre_pb","a_pre_pb",14,"CC",93,78,15,0,15,15,"CC","CC","14",235.333333333333,232.833333333333,2.5,0,2.5,2.5
184,1993-06-18,"a_pre_pb","a_pre_pb",15,"EE",26.61851292,0,26.61851292,0,17.61851292,26.61851292,"EE","EE","15",5.93641882,0,5.93641882,0,2.93641882,5.93641882
184,1993-06-18,"a_pre_pb","a_pre_pb",17,"CC",117,102,15,0,15,15,"CC","CC","17",192.666666666667,171.666666666667,21,0,16,21
184,1993-06-18,"a_pre_pb","a_pre_pb",19,"EE",30,0,30,0,19,30,"EE","EE","19",27.5,0,27.5,0,19,27.5
184,1993-06-18,"a_pre_pb","a_pre_pb",20,"EE",5,0,5,0,0,5,"EE","EE","20",21.3333333333333,0,21.3333333333333,0,16,21.3333333333333
184,1993-06-18,"a_pre_pb","a_pre_pb",21,"EE",48,0,48,0,41,48,"EE","EE","21",23.3333333333333,0,23.3333333333333,0,10,23.3333333333333
185,1993-07-14,"a_pre_pb","a_pre_pb",3,"EE",18,0,18,0,18,18,"EE","EE","3",29.8333333333333,0,29.8333333333333,0,19.8333333333333,29.8333333333333
185,1993-07-14,"a_pre_pb","a_pre_pb",4,"CC",51,51,0,0,0,0,"CC","CC","4",91.3333333333333,82.6666666666667,8.66666666666667,0,5.83333333333333,8.66666666666667
185,1993-07-14,"a_pre_pb","a_pre_pb",11,"CC",95,95,0,0,0,0,"CC","CC","11",155.333333333333,140.5,14.8333333333333,0,13,14.8333333333333
185,1993-07-14,"a_pre_pb","a_pre_pb",14,"CC",162,132,30,0,20,30,"CC","CC","14",218.5,211,7.5,0,5.83333333333333,7.5
185,1993-07-14,"a_pre_pb","a_pre_pb",15,"EE",8,0,8,0,0,8,"EE","EE","15",7.26975215333333,0,7.26975215333333,0,2.93641882,7.26975215333333
185,1993-07-14,"a_pre_pb","a_pre_pb",17,"CC",175,148,27,0,0,27,"CC","CC","17",174,148.5,25.5,0,16,25.5
185,1993-07-14,"a_pre_pb","a_pre_pb",19,"EE",59,0,59,0,52,59,"EE","EE","19",34,0,34,0,27.6666666666667,34
185,1993-07-14,"a_pre_pb","a_pre_pb",20,"EE",9,0,9,0,0,9,"EE","EE","20",21.5,0,21.5,0,16,21.5
185,1993-07-14,"a_pre_pb","a_pre_pb",21,"EE",62,0,62,0,38,62,"EE","EE","21",30.6666666666667,0,30.6666666666667,0,16.3333333333333,30.6666666666667
186,1993-08-19,"a_pre_pb","a_pre_pb",3,"EE",31,0,31,0,21,31,"EE","EE","3",31.3333333333333,0,31.3333333333333,0,23.3333333333333,31.3333333333333
186,1993-08-19,"a_pre_pb","a_pre_pb",4,"CC",142,124,18,0,18,18,"CC","CC","4",98.3333333333333,88,10.3333333333333,0,8.83333333333333,10.3333333333333
186,1993-08-19,"a_pre_pb","a_pre_pb",11,"CC",110,110,0,0,0,0,"CC","CC","11",159,144.166666666667,14.8333333333333,0,13,14.8333333333333
186,1993-08-19,"a_pre_pb","a_pre_pb",14,"CC",159.899749373,134,25.899749373,0,18,25.899749373,"CC","CC","14",217.3166248955,205.5,11.8166248955,0,8.83333333333333,11.8166248955
186,1993-08-19,"a_pre_pb","a_pre_pb",15,"EE",27,0,27,0,19,27,"EE","EE","15",11.7697521533333,0,11.7697521533333,0,6.10308548666667,11.7697521533333
186,1993-08-19,"a_pre_pb","a_pre_pb",17,"CC",165,150,15,0,0,15,"CC","CC","17",161.833333333333,133.833333333333,28,0,16,28
186,1993-08-19,"a_pre_pb","a_pre_pb",19,"EE",43.61851292,0,43.61851292,0,35.61851292,43.61851292,"EE","EE","19",35.1030854866667,0,35.1030854866667,0,30.7697521533333,35.1030854866667
186,1993-08-19,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",21.5,0,21.5,0,16,21.5
186,1993-08-19,"a_pre_pb","a_pre_pb",21,"EE",17,0,17,0,0,17,"EE","EE","21",30.3333333333333,0,30.3333333333333,0,16.3333333333333,30.3333333333333
187,1993-09-16,"a_pre_pb","a_pre_pb",3,"EE",212,153,59,0,38,59,"EE","EE","3",62.8333333333333,25.5,37.3333333333333,0,29.6666666666667,37.3333333333333
187,1993-09-16,"a_pre_pb","a_pre_pb",4,"CC",0,0,0,0,0,0,"CC","CC","4",89.8333333333333,81,8.83333333333333,0,8.83333333333333,8.83333333333333
187,1993-09-16,"a_pre_pb","a_pre_pb",11,"CC",83,83,0,0,0,0,"CC","CC","11",113.166666666667,101.5,11.6666666666667,0,9.83333333333333,11.6666666666667
187,1993-09-16,"a_pre_pb","a_pre_pb",14,"CC",137,137,0,0,0,0,"CC","CC","14",156.649958228833,144.833333333333,11.8166248955,0,8.83333333333333,11.8166248955
187,1993-09-16,"a_pre_pb","a_pre_pb",15,"EE",38,0,38,0,19,38,"EE","EE","15",18.1030854866667,0,18.1030854866667,0,9.26975215333333,18.1030854866667
187,1993-09-16,"a_pre_pb","a_pre_pb",17,"CC",122,107,15,0,0,15,"CC","CC","17",128.833333333333,102,26.8333333333333,0,12.3333333333333,26.8333333333333
187,1993-09-16,"a_pre_pb","a_pre_pb",19,"EE",36,0,36,0,15,36,"EE","EE","19",37.7697521533333,0,37.7697521533333,0,29.93641882,37.7697521533333
187,1993-09-16,"a_pre_pb","a_pre_pb",20,"EE",31,0,31,0,0,31,"EE","EE","20",22.5,0,22.5,0,13.5,22.5
187,1993-09-16,"a_pre_pb","a_pre_pb",21,"EE",25,0,25,0,0,25,"EE","EE","21",32.6666666666667,0,32.6666666666667,0,16.3333333333333,32.6666666666667
188,1993-10-15,"a_pre_pb","a_pre_pb",3,"EE",23,0,23,0,12,23,"EE","EE","3",61.1666666666667,25.5,35.6666666666667,0,28.6666666666667,35.6666666666667
188,1993-10-15,"a_pre_pb","a_pre_pb",4,"CC",126,126,0,0,0,0,"CC","CC","4",92.1666666666667,86,6.16666666666667,0,6.16666666666667,6.16666666666667
188,1993-10-15,"a_pre_pb","a_pre_pb",11,"CC",184,184,0,0,0,0,"CC","CC","11",114.5,114.5,0,0,0,0
188,1993-10-15,"a_pre_pb","a_pre_pb",14,"CC",118,118,0,0,0,0,"CC","CC","14",146.3166248955,134.5,11.8166248955,0,8.83333333333333,11.8166248955
188,1993-10-15,"a_pre_pb","a_pre_pb",15,"EE",27,0,27,0,18,27,"EE","EE","15",22.6030854866667,0,22.6030854866667,0,12.2697521533333,22.6030854866667
188,1993-10-15,"a_pre_pb","a_pre_pb",17,"CC",123,107,16,0,0,16,"CC","CC","17",143,119.833333333333,23.1666666666667,0,6,23.1666666666667
188,1993-10-15,"a_pre_pb","a_pre_pb",19,"EE",18,0,18,0,0,18,"EE","EE","19",34.2697521533333,0,34.2697521533333,0,23.43641882,34.2697521533333
188,1993-10-15,"a_pre_pb","a_pre_pb",20,"EE",9,0,9,0,0,9,"EE","EE","20",15.8333333333333,0,15.8333333333333,0,6.83333333333333,15.8333333333333
188,1993-10-15,"a_pre_pb","a_pre_pb",21,"EE",9,0,9,0,0,9,"EE","EE","21",28.3333333333333,0,28.3333333333333,0,13.1666666666667,28.3333333333333
189,1993-11-13,"a_pre_pb","a_pre_pb",3,"EE",0,0,0,0,0,0,"EE","EE","3",57.5,25.5,32,0,25,32
189,1993-11-13,"a_pre_pb","a_pre_pb",4,"CC",126,126,0,0,0,0,"CC","CC","4",98.5,92.3333333333333,6.16666666666667,0,6.16666666666667,6.16666666666667
189,1993-11-13,"a_pre_pb","a_pre_pb",11,"CC",136,136,0,0,0,0,"CC","CC","11",122.166666666667,122.166666666667,0,0,0,0
189,1993-11-13,"a_pre_pb","a_pre_pb",14,"CC",126,126,0,0,0,0,"CC","CC","14",132.649958228833,120.833333333333,11.8166248955,0,8.83333333333333,11.8166248955
189,1993-11-13,"a_pre_pb","a_pre_pb",15,"EE",16,0,16,0,0,16,"EE","EE","15",23.7697521533333,0,23.7697521533333,0,12.2697521533333,23.7697521533333
189,1993-11-13,"a_pre_pb","a_pre_pb",17,"CC",101,101,0,0,0,0,"CC","CC","17",133.833333333333,119.166666666667,14.6666666666667,0,2.5,14.6666666666667
189,1993-11-13,"a_pre_pb","a_pre_pb",19,"EE",40,0,40,0,0,40,"EE","EE","19",37.7697521533333,0,37.7697521533333,0,20.2697521533333,37.7697521533333
189,1993-11-13,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",9,0,9,0,0,9
189,1993-11-13,"a_pre_pb","a_pre_pb",21,"EE",0,0,0,0,0,0,"EE","EE","21",26.8333333333333,0,26.8333333333333,0,13.1666666666667,26.8333333333333
190,1993-12-14,"a_pre_pb","a_pre_pb",3,"EE",6,0,6,0,0,6,"EE","EE","3",48.3333333333333,25.5,22.8333333333333,0,14.8333333333333,22.8333333333333
190,1993-12-14,"a_pre_pb","a_pre_pb",4,"CC",130,130,0,0,0,0,"CC","CC","4",95.8333333333333,92.8333333333333,3,0,3,3
190,1993-12-14,"a_pre_pb","a_pre_pb",11,"CC",93,85,8,0,0,8,"CC","CC","11",116.833333333333,115.5,1.33333333333333,0,0,1.33333333333333
190,1993-12-14,"a_pre_pb","a_pre_pb",14,"CC",130,130,0,0,0,0,"CC","CC","14",138.8166248955,129.5,9.3166248955,0,6.33333333333333,9.3166248955
190,1993-12-14,"a_pre_pb","a_pre_pb",15,"EE",7,0,7,0,0,7,"EE","EE","15",20.5,0,20.5,0,9.33333333333333,20.5
190,1993-12-14,"a_pre_pb","a_pre_pb",17,"CC",47,47,0,0,0,0,"CC","CC","17",122.166666666667,110,12.1666666666667,0,0,12.1666666666667
190,1993-12-14,"a_pre_pb","a_pre_pb",19,"EE",16,0,16,0,0,16,"EE","EE","19",35.43641882,0,35.43641882,0,17.1030854866667,35.43641882
190,1993-12-14,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",8.16666666666667,0,8.16666666666667,0,0,8.16666666666667
190,1993-12-14,"a_pre_pb","a_pre_pb",21,"EE",0,0,0,0,0,0,"EE","EE","21",18.8333333333333,0,18.8333333333333,0,6.33333333333333,18.8333333333333
191,1994-02-01,"a_pre_pb","a_pre_pb",3,"EE",7,0,7,0,0,7,"EE","EE","3",46.5,25.5,21,0,11.8333333333333,21
191,1994-02-01,"a_pre_pb","a_pre_pb",4,"CC",134,134,0,0,0,0,"CC","CC","4",109.666666666667,106.666666666667,3,0,3,3
191,1994-02-01,"a_pre_pb","a_pre_pb",11,"CC",86,86,0,0,0,0,"CC","CC","11",115.333333333333,114,1.33333333333333,0,0,1.33333333333333
191,1994-02-01,"a_pre_pb","a_pre_pb",14,"CC",180,180,0,0,0,0,"CC","CC","14",141.8166248955,137.5,4.3166248955,0,3,4.3166248955
191,1994-02-01,"a_pre_pb","a_pre_pb",15,"EE",8,0,8,0,0,8,"EE","EE","15",20.5,0,20.5,0,9.33333333333333,20.5
191,1994-02-01,"a_pre_pb","a_pre_pb",17,"CC",147,147,0,0,0,0,"CC","CC","17",117.5,109.833333333333,7.66666666666667,0,0,7.66666666666667
191,1994-02-01,"a_pre_pb","a_pre_pb",19,"EE",8,0,8,0,0,8,"EE","EE","19",26.93641882,0,26.93641882,0,8.43641882,26.93641882
191,1994-02-01,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",6.66666666666667,0,6.66666666666667,0,0,6.66666666666667
191,1994-02-01,"a_pre_pb","a_pre_pb",21,"EE",0,0,0,0,0,0,"EE","EE","21",8.5,0,8.5,0,0,8.5
192,1994-02-20,"a_pre_pb","a_pre_pb",3,"EE",0,0,0,0,0,0,"EE","EE","3",41.3333333333333,25.5,15.8333333333333,0,8.33333333333333,15.8333333333333
192,1994-02-20,"a_pre_pb","a_pre_pb",4,"CC",221,221,0,0,0,0,"CC","CC","4",122.833333333333,122.833333333333,0,0,0,0
192,1994-02-20,"a_pre_pb","a_pre_pb",11,"CC",59,49,10,0,0,10,"CC","CC","11",106.833333333333,103.833333333333,3,0,0,3
192,1994-02-20,"a_pre_pb","a_pre_pb",14,"CC",172,172,0,0,0,0,"CC","CC","14",143.833333333333,143.833333333333,0,0,0,0
192,1994-02-20,"a_pre_pb","a_pre_pb",15,"EE",8,0,8,0,0,8,"EE","EE","15",17.3333333333333,0,17.3333333333333,0,6.16666666666667,17.3333333333333
192,1994-02-20,"a_pre_pb","a_pre_pb",17,"CC",320,320,0,0,0,0,"CC","CC","17",143.333333333333,138.166666666667,5.16666666666667,0,0,5.16666666666667
192,1994-02-20,"a_pre_pb","a_pre_pb",19,"EE",16,0,16,0,0,16,"EE","EE","19",22.3333333333333,0,22.3333333333333,0,2.5,22.3333333333333
192,1994-02-20,"a_pre_pb","a_pre_pb",20,"EE",9,0,9,0,0,9,"EE","EE","20",8.16666666666667,0,8.16666666666667,0,0,8.16666666666667
192,1994-02-20,"a_pre_pb","a_pre_pb",21,"EE",8,0,8,0,0,8,"EE","EE","21",7,0,7,0,0,7
193,1994-03-11,"a_pre_pb","a_pre_pb",3,"EE",17,0,17,0,0,17,"EE","EE","3",8.83333333333333,0,8.83333333333333,0,2,8.83333333333333
193,1994-03-11,"a_pre_pb","a_pre_pb",4,"CC",201,201,0,0,0,0,"CC","CC","4",156.333333333333,156.333333333333,0,0,0,0
193,1994-03-11,"a_pre_pb","a_pre_pb",11,"CC",315,315,0,0,0,0,"CC","CC","11",145.5,142.5,3,0,0,3
193,1994-03-11,"a_pre_pb","a_pre_pb",14,"CC",134,134,0,0,0,0,"CC","CC","14",143.333333333333,143.333333333333,0,0,0,0
193,1994-03-11,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",11,0,11,0,3,11
193,1994-03-11,"a_pre_pb","a_pre_pb",17,"CC",154,154,0,0,0,0,"CC","CC","17",148.666666666667,146,2.66666666666667,0,0,2.66666666666667
193,1994-03-11,"a_pre_pb","a_pre_pb",19,"EE",20,0,20,0,0,20,"EE","EE","19",19.6666666666667,0,19.6666666666667,0,0,19.6666666666667
193,1994-03-11,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",3,0,3,0,0,3
193,1994-03-11,"a_pre_pb","a_pre_pb",21,"EE",9,0,9,0,0,9,"EE","EE","21",4.33333333333333,0,4.33333333333333,0,0,4.33333333333333
194,1994-04-10,"a_pre_pb","a_pre_pb",3,"EE",39,0,39,0,19,39,"EE","EE","3",11.5,0,11.5,0,3.16666666666667,11.5
194,1994-04-10,"a_pre_pb","a_pre_pb",4,"CC",137,137,0,0,0,0,"CC","CC","4",158.166666666667,158.166666666667,0,0,0,0
194,1994-04-10,"a_pre_pb","a_pre_pb",11,"CC",403,403,0,0,0,0,"CC","CC","11",182,179,3,0,0,3
194,1994-04-10,"a_pre_pb","a_pre_pb",14,"CC",134,134,0,0,0,0,"CC","CC","14",146,146,0,0,0,0
194,1994-04-10,"a_pre_pb","a_pre_pb",15,"EE",8,0,8,0,0,8,"EE","EE","15",7.83333333333333,0,7.83333333333333,0,0,7.83333333333333
194,1994-04-10,"a_pre_pb","a_pre_pb",17,"CC",133,127,6,0,0,6,"CC","CC","17",150.333333333333,149.333333333333,1,0,0,1
194,1994-04-10,"a_pre_pb","a_pre_pb",19,"EE",50,0,50,0,20,50,"EE","EE","19",25,0,25,0,3.33333333333333,25
194,1994-04-10,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",1.5,0,1.5,0,0,1.5
194,1994-04-10,"a_pre_pb","a_pre_pb",21,"EE",8,0,8,0,0,8,"EE","EE","21",4.16666666666667,0,4.16666666666667,0,0,4.16666666666667
195,1994-05-18,"a_pre_pb","a_pre_pb",3,"EE",21,0,21,0,21,21,"EE","EE","3",15,0,15,0,6.66666666666667,15
195,1994-05-18,"a_pre_pb","a_pre_pb",4,"CC",162,162,0,0,0,0,"CC","CC","4",164.166666666667,164.166666666667,0,0,0,0
195,1994-05-18,"a_pre_pb","a_pre_pb",11,"CC",96,96,0,0,0,0,"CC","CC","11",175.333333333333,172.333333333333,3,0,0,3
195,1994-05-18,"a_pre_pb","a_pre_pb",14,"CC",136,136,0,0,0,0,"CC","CC","14",147.666666666667,147.666666666667,0,0,0,0
195,1994-05-18,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",5.16666666666667,0,5.16666666666667,0,0,5.16666666666667
195,1994-05-18,"a_pre_pb","a_pre_pb",17,"CC",138,138,0,0,0,0,"CC","CC","17",156.5,155.5,1,0,0,1
195,1994-05-18,"a_pre_pb","a_pre_pb",19,"EE",42,0,42,0,19,42,"EE","EE","19",25.3333333333333,0,25.3333333333333,0,6.5,25.3333333333333
195,1994-05-18,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",1.5,0,1.5,0,0,1.5
195,1994-05-18,"a_pre_pb","a_pre_pb",21,"EE",58,0,58,0,44,58,"EE","EE","21",13.8333333333333,0,13.8333333333333,0,7.33333333333333,13.8333333333333
196,1994-06-14,"a_pre_pb","a_pre_pb",3,"EE",37,0,37,0,37,37,"EE","EE","3",20.1666666666667,0,20.1666666666667,0,12.8333333333333,20.1666666666667
196,1994-06-14,"a_pre_pb","a_pre_pb",4,"CC",19,19,0,0,0,0,"CC","CC","4",145.666666666667,145.666666666667,0,0,0,0
196,1994-06-14,"a_pre_pb","a_pre_pb",11,"CC",99,99,0,0,0,0,"CC","CC","11",176.333333333333,174.666666666667,1.66666666666667,0,0,1.66666666666667
196,1994-06-14,"a_pre_pb","a_pre_pb",14,"CC",88,88,0,0,0,0,"CC","CC","14",140.666666666667,140.666666666667,0,0,0,0
196,1994-06-14,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",4,0,4,0,0,4
196,1994-06-14,"a_pre_pb","a_pre_pb",17,"CC",161,155,6,0,0,6,"CC","CC","17",175.5,173.5,2,0,0,2
196,1994-06-14,"a_pre_pb","a_pre_pb",19,"EE",19,0,19,0,0,19,"EE","EE","19",25.8333333333333,0,25.8333333333333,0,6.5,25.8333333333333
