"newmoonnumber","period","censusdate","month","day","year","treatment","plot","stake","species","sex","hfl","wgt","tag","ltag","heske_trtmnt","granivore","omnivore","small_granivore","grasshopper","dipo","type","energy"
115,104,1986-10-04,10,NA,1986,"exclosure",15,NA,NA,NA,NA,NA,NA,NA,"exclosure_1977",NA,NA,FALSE,FALSE,FALSE,"other",NA
116,105,1986-11-15,11,15,1986,"control",20,11,"DM","F",35,36,"6862","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",83.6255798186177
116,105,1986-11-15,11,15,1986,"control",18,12,"OL","F",20,25,"6860","0","exclosure_1988",0,1,FALSE,TRUE,FALSE,"grasshopper",63.616133959869
116,105,1986-11-15,11,15,1986,"control",14,14,"DM","M",34,49,"6668","0","control",1,0,FALSE,FALSE,TRUE,"dipo",105.380274719703
116,105,1986-11-15,11,15,1986,"control",18,14,"DM","F",34,42,"5583","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",93.8748452722046
116,105,1986-11-15,11,15,1986,"exclosure",21,15,"PM","F",19,27,"6518","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",67.3961502032971
116,105,1986-11-15,11,15,1986,"control",18,16,"DM","M",37,49,"6403","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",105.380274719703
116,105,1986-11-15,11,15,1986,"control",20,16,"DO","F",35,46,"6459","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",100.503373641219
116,105,1986-11-15,11,15,1986,"control",12,17,"DO","F",35,38,"6879","0","control",1,0,FALSE,FALSE,TRUE,"dipo",87.0863249865208
116,105,1986-11-15,11,15,1986,"control",14,22,"OL","M",19,26,"6866","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",65.5152311109777
116,105,1986-11-15,11,15,1986,"control",12,24,"RM","M",17,12,"6878","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",36.6858174724557
116,105,1986-11-15,11,15,1986,"exclosure",21,24,"RM","M",17,11,"6801","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",34.3681994673169
116,105,1986-11-15,11,15,1986,"control",14,26,"OL","F",19,36,"6865","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",83.6255798186177
116,105,1986-11-15,11,15,1986,"control",6,32,"DO","F",32,34,"6880","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",80.1164051605652
116,105,1986-11-15,11,15,1986,"control",18,37,"PM","F",20,21,"6886","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",55.8183169587426
116,105,1986-11-15,11,15,1986,"control",6,37,"DM","M",34,48,"6505","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",103.763161232581
116,105,1986-11-15,11,15,1986,"control",20,37,"DM","F",33,35,"6874","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",81.8772598057385
116,105,1986-11-15,11,15,1986,"control",14,41,"DM","M",36,51,"0","6703","control",1,0,FALSE,FALSE,TRUE,"dipo",108.590016337657
116,105,1986-11-15,11,15,1986,"control",12,41,"DM","F",37,45,"6243","0","control",1,0,FALSE,FALSE,TRUE,"dipo",98.8602380143538
116,105,1986-11-15,11,15,1986,"control",12,43,"OT","M",20,24,"6427","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",61.6979448064802
116,105,1986-11-15,11,15,1986,"control",20,44,"DM","M",35,49,"6200","6726","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",105.380274719703
116,105,1986-11-15,11,15,1986,"control",14,46,"DM","M",37,52,"5992","0","control",1,0,FALSE,FALSE,TRUE,"dipo",110.18304597148
116,105,1986-11-15,11,15,1986,"control",18,46,"OL","M",21,26,"6857","0","exclosure_1988",0,1,FALSE,TRUE,FALSE,"grasshopper",65.5152311109777
116,105,1986-11-15,11,15,1986,"control",6,47,"DM","F",35,29,"6881","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",71.1067394489141
116,105,1986-11-15,11,15,1986,"control",18,51,"DM","F",37,44,"6478","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",97.2079476020466
116,105,1986-11-15,11,15,1986,"control",6,51,"DO","F",35,38,"6883","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",87.0863249865208
116,105,1986-11-15,11,15,1986,"control",14,53,"DM","F",36,43,"6854","0","control",1,0,FALSE,FALSE,TRUE,"dipo",95.5462415403459
116,105,1986-11-15,11,15,1986,"control",12,54,"DM","M",35,33,"6875","0","control",1,0,FALSE,FALSE,TRUE,"dipo",78.3425532205783
116,105,1986-11-15,11,15,1986,"control",18,57,"NA","M",32,167,"6402","0","exclosure_1988",0,1,FALSE,FALSE,FALSE,"other",264.331925625704
116,105,1986-11-15,11,15,1986,"control",6,64,"OL","M",20,36,"6467","0","exclosure_1988",0,1,FALSE,TRUE,FALSE,"grasshopper",83.6255798186177
116,105,1986-11-15,11,15,1986,"control",14,65,"DM","F",36,44,"0","6868","control",1,0,FALSE,FALSE,TRUE,"dipo",97.2079476020466
116,105,1986-11-15,11,15,1986,"control",20,65,"OL","F",20,29,"6800","0","exclosure_1988",0,1,FALSE,TRUE,FALSE,"grasshopper",71.1067394489141
116,105,1986-11-15,11,15,1986,"control",6,66,"DO","M",36,54,"6314","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",113.346362215707
116,105,1986-11-15,11,15,1986,"control",12,77,"DM","M",35,49,"6873","0","control",1,0,FALSE,FALSE,TRUE,"dipo",105.380274719703
116,105,1986-11-15,11,16,1986,"control",13,12,"DS","F",48,135,"6829","6830","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",225.352610205948
116,105,1986-11-15,11,16,1986,"control",8,21,"OL","F",19,22,"6888","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",57.8001914615828
116,105,1986-11-15,11,16,1986,"control",13,21,"DO","F",36,49,"6828","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",105.380274719703
116,105,1986-11-15,11,16,1986,"control",13,22,"DO","M",35,48,"6827","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",103.763161232581
116,105,1986-11-15,11,16,1986,"control",8,23,"DO","M",35,48,"6826","0","control",1,0,FALSE,FALSE,TRUE,"dipo",103.763161232581
116,105,1986-11-15,11,16,1986,"control",11,24,"DS","F",50,117,"6893","0","control",1,0,FALSE,FALSE,TRUE,"dipo",202.41918070181
116,105,1986-11-15,11,16,1986,"control",8,26,"DS","M",53,170,"6436","0","control",1,0,FALSE,FALSE,TRUE,"dipo",267.885346103455
116,105,1986-11-15,11,16,1986,"exclosure",3,33,"PM","F",20,18,"6818","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",49.7240672582641
116,105,1986-11-15,11,16,1986,"control",13,37,"DM","M",37,42,"5588","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",93.8748452722046
116,105,1986-11-15,11,16,1986,"exclosure",3,41,"PM","M",20,21,"6817","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",55.8183169587426
116,105,1986-11-15,11,16,1986,"control",11,43,"DM","F",38,47,"6126","0","control",1,0,FALSE,FALSE,TRUE,"dipo",102.137602618615
116,105,1986-11-15,11,16,1986,"control",11,44,"RM","M",16,11,"6031","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",34.3681994673169
116,105,1986-11-15,11,16,1986,"control",11,46,"DM","M",35,37,"6819","0","control",1,0,FALSE,FALSE,TRUE,"dipo",85.3617990345562
116,105,1986-11-15,11,16,1986,"control",8,54,"DO","F",33,63,"6068","0","control",1,0,FALSE,FALSE,TRUE,"dipo",127.238247414792
116,105,1986-11-15,11,16,1986,"control",11,57,"RM","F",17,14,"6821","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",41.1820814442282
116,105,1986-11-15,11,16,1986,"control",11,61,"OL","F",20,28,"6425","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",69.259729318276
116,105,1986-11-15,11,16,1986,"control",8,64,"DS","F",48,130,"6387","0","control",1,0,FALSE,FALSE,TRUE,"dipo",219.06337816878
116,105,1986-11-15,11,16,1986,"control",13,67,"DM","M",34,44,"5624","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",97.2079476020466
116,105,1986-11-15,11,16,1986,"control",13,73,"DO","M",35,50,"6831","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",106.989157998308
116,105,1986-11-15,11,16,1986,"control",11,74,"DM","F",36,40,"6562","0","control",1,0,FALSE,FALSE,TRUE,"dipo",90.5018089336904
116,105,1986-11-15,11,16,1986,"control",11,75,"OT","M",20,25,"6427","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",63.616133959869
116,105,1986-11-15,11,NA,1986,"exclosure",15,NA,NA,NA,NA,NA,NA,NA,"exclosure_1977",NA,NA,FALSE,FALSE,FALSE,"other",NA
116,105,1986-11-15,11,NA,1986,"exclosure",19,NA,NA,NA,NA,NA,NA,NA,"exclosure_1977",NA,NA,FALSE,FALSE,FALSE,"other",NA
117,106,1986-12-14,12,14,1986,"control",20,15,"DO","F",35,49,"6459","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",105.380274719703
117,106,1986-12-14,12,14,1986,"control",14,16,"DM","F",35,42,"0","6868","control",1,0,FALSE,FALSE,TRUE,"dipo",93.8748452722046
117,106,1986-12-14,12,14,1986,"control",6,17,"DM","M",35,43,"6839","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",95.5462415403459
117,106,1986-12-14,12,14,1986,"exclosure",21,17,"RM","F",NA,10.72923441,"0","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",33.7317456341568
117,106,1986-12-14,12,14,1986,"control",6,21,"DO","F",34,41,"6880","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",92.1934694843704
117,106,1986-12-14,12,14,1986,"exclosure",21,21,"RM","M",17,12,"6801","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",36.6858174724557
117,106,1986-12-14,12,14,1986,"control",14,22,"OL","M",22,35,"6401","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",81.8772598057385
117,106,1986-12-14,12,14,1986,"control",12,22,"NA","M",34,210,"6476","0","control",0,1,FALSE,FALSE,FALSE,"other",313.889463284743
117,106,1986-12-14,12,14,1986,"control",20,23,"DM","F",35,41,"6862","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",92.1934694843704
117,106,1986-12-14,12,14,1986,"control",14,25,"DM","M",35,52,"6668","0","control",1,0,FALSE,FALSE,TRUE,"dipo",110.18304597148
117,106,1986-12-14,12,14,1986,"control",20,25,"DO","M",34,29,"6841","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",71.1067394489141
117,106,1986-12-14,12,14,1986,"control",20,27,"DO","M",35,54,"6840","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",113.346362215707
117,106,1986-12-14,12,14,1986,"exclosure",21,34,"PM","M",21,25,"6442","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",63.616133959869
117,106,1986-12-14,12,14,1986,"control",14,35,"DM","F",35,43,"6854","0","control",1,0,FALSE,FALSE,TRUE,"dipo",95.5462415403459
117,106,1986-12-14,12,14,1986,"control",12,35,"RM","M",17,13,"5031","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",38.9555894891111
117,106,1986-12-14,12,14,1986,"control",20,35,"DO","M",33,55,"6842","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",114.91700096632
117,106,1986-12-14,12,14,1986,"control",12,42,"DM","F",36,44,"6243","0","control",1,0,FALSE,FALSE,TRUE,"dipo",97.2079476020466
117,106,1986-12-14,12,14,1986,"control",12,44,"DM","M",35,38,"6875","0","control",1,0,FALSE,FALSE,TRUE,"dipo",87.0863249865208
117,106,1986-12-14,12,14,1986,"exclosure",19,46,"PM","F",19,24,"6886","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",61.6979448064802
117,106,1986-12-14,12,14,1986,"control",6,47,"DO","F",35,43,"6883","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",95.5462415403459
117,106,1986-12-14,12,14,1986,"control",14,51,"DM","M",35,51,"0","5703","control",1,0,FALSE,FALSE,TRUE,"dipo",108.590016337657
117,106,1986-12-14,12,14,1986,"control",12,54,"OT","M",20,24,"6427","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",61.6979448064802
117,106,1986-12-14,12,14,1986,"control",14,55,"NA","M",33,204,"6376","0","control",0,1,FALSE,FALSE,FALSE,"other",307.138947686062
117,106,1986-12-14,12,14,1986,"control",18,57,"NA","M",34,216,"6836","0","exclosure_1988",0,1,FALSE,FALSE,FALSE,"other",320.591925382212
117,106,1986-12-14,12,14,1986,"control",6,57,"DM","F",35,37,"6881","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",85.3617990345562
117,106,1986-12-14,12,14,1986,"control",12,61,"OL","F",20,25,"6425","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",63.616133959869
117,106,1986-12-14,12,14,1986,"control",6,62,"DO","M",36,54,"6314","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",113.346362215707
117,106,1986-12-14,12,14,1986,"control",20,62,"DM","M",36,50,"6200","6726","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",106.989157998308
117,106,1986-12-14,12,14,1986,"control",18,63,"DM","M",36,48,"6403","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",103.763161232581
117,106,1986-12-14,12,14,1986,"control",6,65,"DO","F",37,50,"6838","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",106.989157998308
117,106,1986-12-14,12,15,1986,"exclosure",3,11,"RM","M",16,9,"6845","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",29.5661072852007
117,106,1986-12-14,12,15,1986,"control",11,12,"DM","M",34,27,"6850","0","control",1,0,FALSE,FALSE,TRUE,"dipo",67.3961502032971
117,106,1986-12-14,12,15,1986,"exclosure",3,12,"NA","F",29,177,"6215","0","exclosure_1977",0,1,FALSE,FALSE,FALSE,"other",276.116408733003
117,106,1986-12-14,12,15,1986,"exclosure",3,13,"PM","F",NA,25,"6816","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",63.616133959869
117,106,1986-12-14,12,15,1986,"control",8,22,"DO","M",33,51,"6826","0","control",1,0,FALSE,FALSE,TRUE,"dipo",108.590016337657
117,106,1986-12-14,12,15,1986,"control",11,24,"DS","F",48,135,"6893","0","control",1,0,FALSE,FALSE,TRUE,"dipo",225.352610205948
117,106,1986-12-14,12,15,1986,"control",13,24,"DM","M",36,44,"5588","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",97.2079476020466
117,106,1986-12-14,12,15,1986,"control",8,25,"DS","M",54,164,"6436","0","control",1,0,FALSE,FALSE,TRUE,"dipo",260.762509814053
117,106,1986-12-14,12,15,1986,"control",11,44,"RM","F",14,14,"6821","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",41.1820814442282
117,106,1986-12-14,12,15,1986,"control",11,46,"DM","M",34,40,"6819","0","control",1,0,FALSE,FALSE,TRUE,"dipo",90.5018089336904
117,106,1986-12-14,12,15,1986,"exclosure",15,56,"RM","M",16,10,"6956","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
117,106,1986-12-14,12,15,1986,"control",11,67,"DM","F",36,28,"6951","0","control",1,0,FALSE,FALSE,TRUE,"dipo",69.259729318276
117,106,1986-12-14,12,15,1986,"exclosure",15,67,"PM","M",19,22,"6835","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",57.8001914615828
117,106,1986-12-14,12,15,1986,"control",13,67,"DM","M",35,47,"5624","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",102.137602618615
117,106,1986-12-14,12,15,1986,"exclosure",3,73,"PM","F",20,23,"6815","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",59.7596635079572
117,106,1986-12-14,12,15,1986,"control",11,75,"DM","F",35,44,"6562","0","control",1,0,FALSE,FALSE,TRUE,"dipo",97.2079476020466
117,106,1986-12-14,12,15,1986,"control",13,76,"DO","M",34,52,"6831","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",110.18304597148
117,106,1986-12-14,12,15,1986,"exclosure",3,77,"RM","M",15,12,"6013","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",36.6858174724557
119,107,1987-01-31,1,31,1987,"exclosure",21,12,"PM",NA,NA,21.7079252,"0","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",57.2237090268773
119,107,1987-01-31,1,31,1987,"control",20,12,"OL","M",19,38,"6834","0","exclosure_1988",0,1,FALSE,TRUE,FALSE,"grasshopper",87.0863249865208
119,107,1987-01-31,1,31,1987,"control",14,13,"DM","M",35,49,"6668","0","control",1,0,FALSE,FALSE,TRUE,"dipo",105.380274719703
119,107,1987-01-31,1,31,1987,"control",18,14,"PE","F",20,25,"6525","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",63.616133959869
119,107,1987-01-31,1,31,1987,"control",14,15,"DM","F",34,41,"6166","6868","control",1,0,FALSE,FALSE,TRUE,"dipo",92.1934694843704
119,107,1987-01-31,1,31,1987,"control",14,16,"OL","M",20,32,"6866","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",76.5552096446982
119,107,1987-01-31,1,31,1987,"control",6,16,"DM","M",36,43,"6966","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",95.5462415403459
119,107,1987-01-31,1,31,1987,"control",12,16,"OT","M",19,24,"6427","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",61.6979448064802
119,107,1987-01-31,1,31,1987,"control",18,17,"RM","M",17,10,"7142","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
119,107,1987-01-31,1,31,1987,"control",12,17,"OL","F",19,25,"6425","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",63.616133959869
119,107,1987-01-31,1,31,1987,"control",6,21,"DM","F",35,39,"6881","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",88.7995411482622
119,107,1987-01-31,1,31,1987,"control",12,21,"NA","F",33,164,"6967","0","control",0,1,FALSE,FALSE,FALSE,"other",260.762509814053
119,107,1987-01-31,1,31,1987,"control",18,24,"DM","M",35,48,"8403","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",103.763161232581
119,107,1987-01-31,1,31,1987,"control",18,25,"PE","M",19,27,"6358","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",67.3961502032971
119,107,1987-01-31,1,31,1987,"exclosure",21,25,"RM","F",17,14,"8704","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",41.1820814442282
119,107,1987-01-31,1,31,1987,"control",12,26,"RM","M",16,12,"5031","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",36.6858174724557
119,107,1987-01-31,1,31,1987,"control",20,27,"RM","F",15,9,"6042","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",29.5661072852007
119,107,1987-01-31,1,31,1987,"exclosure",21,37,"PM","M",19,26,"6835","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",65.5152311109777
119,107,1987-01-31,1,31,1987,"control",20,37,"DO","F",33,47,"6459","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",102.137602618615
119,107,1987-01-31,1,31,1987,"control",14,41,"NA","F",29,80,"6961","0","control",0,1,FALSE,FALSE,FALSE,"other",152.205293412634
119,107,1987-01-31,1,31,1987,"control",6,41,"DO","F",33,36,"6965","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",83.6255798186177
119,107,1987-01-31,1,31,1987,"control",12,42,"DM","F",35,44,"6243","0","control",1,0,FALSE,FALSE,TRUE,"dipo",97.2079476020466
119,107,1987-01-31,1,31,1987,"exclosure",19,43,"PM","F",19,25,"6886","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",63.616133959869
119,107,1987-01-31,1,31,1987,"control",12,43,"DM","M",35,39,"6968","0","control",1,0,FALSE,FALSE,TRUE,"dipo",88.7995411482622
119,107,1987-01-31,1,31,1987,"control",20,43,"DO","M",32,52,"6842","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",110.18304597148
119,107,1987-01-31,1,31,1987,"control",6,46,"DO","F",35,45,"6883","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",98.8602380143538
119,107,1987-01-31,1,31,1987,"control",20,47,"DM","M",34,39,"6969","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",88.7995411482622
119,107,1987-01-31,1,31,1987,"control",14,51,"OL","M",19,39,"6401","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",88.7995411482622
119,107,1987-01-31,1,31,1987,"exclosure",19,53,"RM","F",16,6,"7131","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",21.8135175789677
119,107,1987-01-31,1,31,1987,"control",14,54,"NA","F",31,184,"6376","0","control",0,1,FALSE,FALSE,FALSE,"other",284.266468135325
119,107,1987-01-31,1,31,1987,"control",14,55,"NA","F",29,75,"6960","0","control",0,1,FALSE,FALSE,FALSE,"other",145.013426297702
119,107,1987-01-31,1,31,1987,"control",6,56,"OL","M",22,38,"6467","0","exclosure_1988",0,1,FALSE,TRUE,FALSE,"grasshopper",87.0863249865208
119,107,1987-01-31,1,31,1987,"control",14,61,"DM","M",37,51,"5703","5703","control",1,0,FALSE,FALSE,TRUE,"dipo",108.590016337657
119,107,1987-01-31,1,31,1987,"exclosure",19,62,"RM","M",15,12,"131","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",36.6858174724557
119,107,1987-01-31,1,31,1987,"exclosure",19,63,"PM","M",18,18,"6962","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",49.7240672582641
119,107,1987-01-31,1,31,1987,"control",20,65,"DM","M",35,49,"6200","6726","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",105.380274719703
119,107,1987-01-31,1,31,1987,"control",12,66,"DM","M",35,57,"6873","0","control",1,0,FALSE,FALSE,TRUE,"dipo",118.037066617257
119,107,1987-01-31,1,31,1987,"control",14,71,"RM","M",15,12,"6003","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",36.6858174724557
119,107,1987-01-31,1,31,1987,"control",6,72,"DO","M",NA,54,"6314","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",113.346362215707
119,107,1987-01-31,1,31,1987,"exclosure",19,75,"RM","F",16,12,"8131","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",36.6858174724557
119,107,1987-01-31,1,31,1987,"control",20,75,"RM","F",16,13,"7000","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",38.9555894891111
119,107,1987-01-31,2,1,1987,"control",8,12,"DO","M",35,54,"6826","0","control",1,0,FALSE,FALSE,TRUE,"dipo",113.346362215707
119,107,1987-01-31,2,1,1987,"control",13,13,"DO","M",36,52,"6827","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",110.18304597148
119,107,1987-01-31,2,1,1987,"exclosure",3,17,"PM","F",19,10,"6903","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
119,107,1987-01-31,2,1,1987,"control",11,17,"PE","F",21,24,"6525","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",61.6979448064802
119,107,1987-01-31,2,1,1987,"control",8,25,"DS","M",54,148,"6436","0","control",1,0,FALSE,FALSE,TRUE,"dipo",241.439627806472
119,107,1987-01-31,2,1,1987,"control",13,25,"DM","M",35,46,"5588","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",100.503373641219
119,107,1987-01-31,2,1,1987,"exclosure",3,35,"RM","F",15,9,"6973","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",29.5661072852007
119,107,1987-01-31,2,1,1987,"exclosure",3,37,"PM","F",20,29,"6815","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",71.1067394489141
119,107,1987-01-31,2,1,1987,"control",11,41,"DS","F",50,117,"6893","0","control",1,0,FALSE,FALSE,TRUE,"dipo",202.41918070181
119,107,1987-01-31,2,1,1987,"control",11,42,"DM","F",36,46,"6126","0","control",1,0,FALSE,FALSE,TRUE,"dipo",100.503373641219
119,107,1987-01-31,2,1,1987,"control",11,45,"DM","M",35,46,"6819","0","control",1,0,FALSE,FALSE,TRUE,"dipo",100.503373641219
119,107,1987-01-31,2,1,1987,"control",8,45,"DS","F",50,128,"6387","0","control",1,0,FALSE,FALSE,TRUE,"dipo",216.530831499695
119,107,1987-01-31,2,1,1987,"control",11,53,"DM","M",36,47,"6853","0","control",1,0,FALSE,FALSE,TRUE,"dipo",102.137602618615
119,107,1987-01-31,2,1,1987,"control",11,64,"DM","M",37,48,"6002","0","control",1,0,FALSE,FALSE,TRUE,"dipo",103.763161232581
119,107,1987-01-31,2,1,1987,"exclosure",15,64,"RM","F",18,13,"7000","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",38.9555894891111
119,107,1987-01-31,2,1,1987,"control",11,67,"DM","M",36,48,"5956","0","control",1,0,FALSE,FALSE,TRUE,"dipo",103.763161232581
119,107,1987-01-31,2,1,1987,"control",13,67,"DM","M",35,50,"5624","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",106.989157998308
119,107,1987-01-31,2,1,1987,"control",11,72,"DM","F",36,45,"6562","0","control",1,0,FALSE,FALSE,TRUE,"dipo",98.8602380143538
119,107,1987-01-31,2,1,1987,"exclosure",3,75,"PM","M",20,24,"6810","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",61.6979448064802
119,107,1987-01-31,2,1,1987,"exclosure",3,76,"PM","F",17,9,"6168","6977","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",29.5661072852007
119,107,1987-01-31,2,1,1987,"control",8,76,"DM","F",36,46,"6910","0","control",1,0,FALSE,FALSE,TRUE,"dipo",100.503373641219
119,107,1987-01-31,2,1,1987,"exclosure",3,77,"PM","M",20,19,"6905","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",51.7818386467049
119,107,1987-01-31,2,1,1987,"control",11,77,"PE","M",19,20,"6981","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",53.8126975522807
119,107,1987-01-31,2,1,1987,"control",8,77,"DM","M",36,46,"6985","0","control",1,0,FALSE,FALSE,TRUE,"dipo",100.503373641219
119,107,1987-01-31,2,1,1987,"exclosure",3,NA,"PM","F",18,8,"6906","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",27.0663539374619
120,108,1987-03-01,3,1,1987,"control",6,11,"DM","F",35,41,"6881","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",92.1934694843704
120,108,1987-03-01,3,1,1987,"control",20,11,"DM","M",36,45,"6918","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",98.8602380143538
120,108,1987-03-01,3,1,1987,"control",6,12,"DM","M",36,41,"5966","0","exclosure_1988",1,0,FALSE,FALSE,TRUE,"dipo",92.1934694843704
120,108,1987-03-01,3,1,1987,"control",12,16,"OL","M",22,29,"6857","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",71.1067394489141
