"","year","month","mintemp","maxtemp","meantemp","precipitation","locally_measured","battery_low","warm_days","cool_precip","warm_precip","anomaly_ppt","anomaly_mint","anomaly_maxt","anomaly_meant","date","numdate","datestr","newdate","precip_interp","temp_interp","thorn","cbal","spei1","spei6","spei12","spei18","oera"
"77",1995,5,11.3649032258065,27.9054838709677,20.5527916666667,2.286,TRUE,NA,273.161290322581,39.116,260.366387096774,0.312722298221614,1.36490322580645,-2.29451612903226,0.452791666666666,1995-05-01,9251,"1995-01-5",1995-05-01,2.286,20.5527916666667,97.0238645253508,-94.7378645253508,0.897340283812299,1.2150059897314,0.02466506058281,-0.0444111675338215,"a"
"78",1995,6,16.7843333333333,34.13,26.2183611111111,0.254,TRUE,NA,273,39.116,257.7084,0.0225377107364685,1.88433333333333,-0.369999999999997,1.51836111111111,1995-06-01,9282,"1995-01-6",1995-06-01,0.254,26.2183611111111,153.454296629368,-153.200296629368,0.461545089558537,0.906061350853873,0.263582876698171,0.103637932321925,"a"
"79",1995,7,19.7832258064516,35.6593548387097,27.8009005376344,38.862,TRUE,NA,273,39.116,267.527548387097,0.517332268370607,1.58322580645161,1.45935483870967,1.60090053763441,1995-07-01,9312,"1995-01-7",1995-07-01,38.862,27.8009005376344,175.299654535094,-136.437654535094,-0.79549998649724,0.348468670251149,0.507054640265146,-0.0507003887331692,"a"
"80",1995,8,20.0038709677419,34.9948387096774,27.2250672043011,28.194,TRUE,NA,273,39.116,271.78,0.433820587782736,2.60387096774194,2.59483870967742,2.32506720430108,1995-08-01,9343,"1995-01-8",1995-08-01,28.194,27.2250672043011,160.409506575664,-132.215506575664,-1.06866113700108,-0.236576322377395,0.482722814899279,-0.342708548323679,"a"
"81",1995,9,16.534,30.8736666666667,23.3710416666667,73.406,TRUE,NA,273,39.116,284.7848,2.27898168270723,2.234,-0.0263333333333335,0.771041666666665,1995-09-01,9374,"1995-01-9",1995-09-01,73.406,23.3710416666667,107.68185563763,-34.2758556376304,1.18702586285366,0.073959843757129,0.896980297135422,-0.141085192110792,"a"
"82",1995,10,10.7007741935484,28.5854838709677,19.3218548387097,2.286,TRUE,NA,273.483870967742,39.116,311.764516129032,0.0721135646687697,2.70077419354839,2.38548387096774,2.22185483870967,1995-10-01,9404,"1995-01-10",1995-10-01,2.286,19.3218548387097,71.100202547288,-68.814202547288,-1.06029497613683,-0.386303686168488,0.846036705582955,-0.37022815987174,"a"
"83",1995,11,6.50366666666667,22.6086666666667,14.0018819444444,5.334,TRUE,NA,280.633333333333,37.2872,271.204266666667,0.257556735876388,4.70366666666667,2.50866666666666,3.10188194444444,1995-11-01,9435,"1995-01-11",1995-11-01,5.334,14.0018819444444,34.6267204903618,-29.2927204903618,-0.973666402243303,-0.800196614780266,0.230088996476733,-0.537958863509291,"a"
"84",1995,12,1.98367741935484,17.615,8.57502985979338,4.572,TRUE,NA,291.258064516129,31.0863225806452,219.070903225806,0.140850277264325,3.68367741935484,2.515,1.87502985979338,1995-12-01,9465,"1995-01-12",1995-12-01,4.572,8.57502985979338,13.5703852969819,-8.99838529698189,-1.22585387288653,-1.18964364603838,-0.499913437896992,-0.46906224126805,"a"
"85",1996,1,1.09183870967742,17.6050322580645,8.82622822580645,0.508,TRUE,NA,289.032258064516,6.5958064516129,192.359935483871,0.0222222222222222,2.59183870967742,2.30503225806451,1.92622822580645,1996-01-01,9496,"1996-01-1",1996-01-01,0.508,8.82622822580645,14.599147362668,-14.091147362668,-1.12602437123712,-1.03168773989685,-0.624690188668293,-0.147527822687815,"b"
"86",1996,2,5.41358620689655,19.6893103448276,12.3962586206897,7.366,TRUE,NA,291.793103448276,5.03620689655172,185.66524137931,0.376200204290092,5.51358620689655,2.08931034482758,3.59625862068965,1996-02-01,9527,"1996-01-2",1996-02-01,7.366,12.3962586206897,26.7545784781964,-19.3885784781964,-1.13412818247575,-0.85081981414011,-0.755478755209594,0.0278348901792766,"b"
"87",1996,3,4.62503225806452,21.3974193548387,13.2732177419355,0.254,TRUE,NA,287.129032258065,6.49748387096774,161.773419354839,0.015679012345679,2.32503225806452,0.397419354838711,1.57321774193549,1996-03-01,9556,"1996-01-3",1996-03-01,0.254,13.2732177419355,36.589614575779,-36.335614575779,-0.495511767358404,-1.44869689335725,-0.937701274687963,0.0594252080785861,"b"
"88",1996,4,9.67366666666667,26.3,18.5022486111111,4.318,TRUE,NA,291.3,6.16373333333333,161.764133333333,0.492922374429224,4.37366666666667,0.900000000000002,3.10224861111111,1996-04-01,9587,"1996-01-4",1996-04-01,4.318,18.5022486111111,72.3270050748683,-68.0090050748683,-0.258798171633996,-1.25862267080188,-1.06039662526393,0.121773524889132,"b"
"89",1996,5,15.5529032258065,33.2935483870968,25.2761021505376,0,TRUE,NA,295.870967741935,5.588,159.766,0,5.55290322580645,3.09354838709678,5.17610215053763,1996-05-01,9617,"1996-01-5",1996-05-01,0,25.2761021505376,143.875638128576,-143.875638128576,-1.5638647567752,-1.42405735942769,-1.35798503772008,-0.527339835530004,"b"
"90",1996,6,19.0516666666667,35.5893333333333,27.7244027777778,61.468,TRUE,NA,296,5.588,185.453866666667,5.45412599822538,4.15166666666667,1.08933333333334,3.02440277777778,1996-06-01,9648,"1996-01-6",1996-06-01,61.468,27.7244027777778,170.678375534669,-109.210375534669,1.81274556503932,-0.419901092837686,-1.02387396809522,-0.504309983465075,"b"
"91",1996,7,19.9041935483871,34.8890322580645,26.6607795698925,79.248,TRUE,NA,296,5.588,234.212580645161,1.05495207667732,1.7041935483871,0.689032258064515,0.460779569892473,1996-07-01,9678,"1996-01-7",1996-07-01,79.248,26.6607795698925,161.861591175119,-82.6135911751194,0.574625682861458,0.255356651282732,-0.642963010885878,-0.38463886474935,"b"
"92",1996,8,18.5154838709677,32.7535483870968,25.3433602150538,17.78,TRUE,NA,296,5.588,257.801806451613,0.273580550853978,1.11548387096774,0.353548387096772,0.443360215053765,1996-08-01,9709,"1996-01-8",1996-08-01,17.78,25.3433602150538,139.954766199414,-122.174766199414,-0.75483940348893,0.0490026370952088,-0.633606871966842,-0.595305159151942,"b"
"93",1996,9,14.9606666666667,29.2966666666667,21.6395277777778,38.608,TRUE,NA,296,5.588,233.798533333333,1.19863396460726,0.660666666666666,-1.60333333333333,-0.960472222222222,1996-09-01,9740,"1996-01-9",1996-09-01,38.608,21.6395277777778,92.9974205861411,-54.3894205861411,0.729222689109175,0.301869401121687,-0.77331937424554,-0.569579049635391,"b"
"94",1996,10,10.1704838709677,25.2590322580645,17.6464287634409,49.276,TRUE,NA,294.451612903226,8.79987096774194,226.215677419355,1.55444794952681,2.17048387096774,-0.940967741935484,0.546428763440858,1996-10-01,9770,"1996-01-10",1996-10-01,49.276,17.6464287634409,59.8197382307862,-10.5437382307862,1.15197341391845,0.668807954595873,-0.302920717173418,-0.50421482344427,"b"
"95",1996,11,4.95403333333333,19.977,11.9093972222222,6.858,TRUE,NA,284.6,20.2692,244.974533333333,0.331144374698213,3.15403333333333,-0.123000000000001,1.00939722222222,1996-11-01,9801,"1996-01-11",1996-11-01,6.858,11.9093972222222,25.4403905420846,-18.5823905420846,-0.273809975641215,0.870901515680644,-0.220999879266384,-0.699092956999323,"b"
"96",1996,12,1.18138709677419,17.026,8.44132392473118,0,TRUE,NA,273.290322580645,22.941935483871,244.806838709677,0,2.88138709677419,1.926,1.74132392473118,1996-12-01,9831,"1996-01-12",1996-12-01,0,8.44132392473118,13.1702215333988,-13.1702215333988,-1.77578596386669,-0.0569913224190592,-0.269976457750137,-0.975626199432631,"b"
"97",1997,1,0.692354838709677,13.5568709677419,6.61521505376344,25.908,TRUE,NA,277.774193548387,31.3157419354839,253.000387096774,1.13333333333333,2.19235483870968,-1.74312903225806,-0.284784946236559,1997-01-01,9862,"1997-01-1",1997-01-01,25.908,6.61521505376344,8.42967951253752,17.4783204874625,0.667892119029234,-0.0725277220197988,0.105804589231016,-0.600721940081716,"b"
"98",1997,2,1.51896428571429,15.94125,8.52273214285714,40.64,TRUE,NA,267.214285714286,43.8603571428571,250.217214285714,2.0755873340143,1.61896428571429,-1.65875,-0.277267857142858,1997-02-01,9893,"1997-01-2",1997-02-01,40.64,8.52273214285714,13.1067735165371,27.5332264834629,1.87171726871083,0.627798844482165,0.474125875257044,-0.0744797431217297,"b"
"99",1997,3,6.58203225806452,23.0167741935484,14.5775806451613,3.048,TRUE,NA,262.41935483871,73.0045161290323,251.77135483871,0.188148148148148,4.28203225806452,2.01677419354839,2.87758064516129,1997-03-01,9921,"1997-01-3",1997-03-01,3.048,14.5775806451613,43.7414326240946,-40.6934326240946,-0.809181067297794,0.285406645462358,0.401358688736464,-0.485082345716342,"b"
"100",1997,4,7.9193,23.7193333333333,16.4093138888889,2.794,TRUE,NA,264.933333333333,72.9572666666667,251.138266666667,0.318949771689498,2.6193,-1.68066666666666,1.00931388888889,1997-04-01,9952,"1997-01-4",1997-04-01,2.794,16.4093138888889,57.5447134902996,-54.7507134902996,0.746768899733608,0.0113277365699015,0.461063799425016,-0.166490588922952,"b"
"101",1997,5,15.3725806451613,31.2896774193548,23.2361424731183,29.718,TRUE,NA,264,73.152,269.575935483871,4.06538987688099,5.37258064516129,1.08967741935484,3.13614247311828,1997-05-01,9982,"1997-01-5",1997-05-01,29.718,23.2361424731183,122.569182980809,-92.8511829808089,0.970623473699715,0.395154832014657,0.788222470887634,0.113958415755753,"b"
"102",1997,6,17.5373333333333,34.4346666666667,26.8163888888889,4.572,TRUE,NA,264,73.152,260.307666666667,0.405678793256433,2.63733333333333,-0.065333333333335,2.11638888888889,1997-06-01,10013,"1997-01-6",1997-06-01,4.572,26.8163888888889,160.18956754463,-155.61756754463,0.358354484911826,0.990344915455352,0.462284332959747,0.316147720998155,"b"
"103",1997,7,19.6883870967742,34.8422580645161,27.09375,35.814,TRUE,NA,264,73.152,199.496516129032,0.476757188498403,1.48838709677419,0.642258064516128,0.893750000000001,1997-07-01,10043,"1997-01-7",1997-07-01,35.814,27.09375,166.904856171635,-131.090856171635,-0.654010086910103,0.445655127546661,0.127528402251736,0.225460305398927,"b"
"104",1997,8,18.9038709677419,33.2209677419355,25.5070295698925,39.116,TRUE,NA,264,73.152,198.841032258065,0.601877211878751,1.50387096774194,0.820967741935483,0.607029569892475,1997-08-01,10074,"1997-01-8",1997-08-01,39.116,25.5070295698925,141.681252533677,-102.565252533677,-0.161340149129505,-0.15048927461532,0.240144399448969,0.23244685441936,"b"
"105",1997,9,18.1373333333333,32.42,24.7961666666667,27.178,TRUE,NA,264,73.152,195.283666666667,0.843775225085377,3.83733333333333,1.52,2.19616666666666,1997-09-01,10105,"1997-01-9",1997-09-01,27.178,24.7961666666667,120.532264387477,-93.3542643874772,-0.489458761404665,-0.230676797663555,-0.0759369164670301,0.152496087541453,"b"
"106",1997,10,8.82841935483871,25.188064516129,16.778439516129,9.144,TRUE,NA,264.258064516129,69.9401290322581,187.787935483871,0.288454258675079,0.82841935483871,-1.01193548387097,-0.321560483870968,1997-10-01,10135,"1997-01-10",1997-10-01,9.144,16.778439516129,54.3404905196487,-45.1964905196487,0.20105371225783,-0.397343372397212,-0.339592852482455,0.122954516662452,"b"
"107",1997,11,5.15423333333333,19.5983333333333,11.8062013888889,17.526,TRUE,NA,268.1,58.5216,175.370066666667,0.84625784645099,3.35423333333333,-0.501666666666669,0.906201388888888,1997-11-01,10166,"1997-01-11",1997-11-01,17.526,11.8062013888889,25.022178980573,-7.49617898057303,0.313346232328988,-0.601234378148291,-0.254723842506014,0.352137206566872,"b"
"108",1997,12,-0.762677419354839,11.2303870967742,4.64490725806452,50.292,TRUE,NA,267.032258064516,74.6186451612903,186.534322580645,1.54935304990758,0.937322580645161,-3.86961290322581,-2.05509274193548,1997-12-01,10196,"1997-01-12",1997-12-01,50.292,4.64490725806452,4.22156709469349,46.0704329053065,1.03333003949403,-0.405864330013443,0.306827355723828,0.272114486790705,"b"
"109",1998,1,1.02161290322581,16.3258064516129,8.09369086021505,1.27,TRUE,NA,260.870967741935,87.7529032258064,180.118774193548,0.0555555555555556,2.52161290322581,1.0258064516129,1.19369086021505,1998-01-01,10227,"1998-01-1",1998-01-01,1.27,8.09369086021505,12.3782668107483,-11.1082668107483,-0.927558941864033,-0.207609063762959,0.103192207670726,0.0113472404900599,"b"
"110",1998,2,1.14914285714286,13.9885714285714,6.98315029761905,30.48,TRUE,NA,258.857142857143,93.5899285714286,177.636714285714,1.55669050051073,1.24914285714286,-3.61142857142857,-1.81684970238095,1998-02-01,10258,"1998-01-2",1998-02-01,30.48,6.98315029761905,8.96798442319687,21.5120155768031,1.60224269896449,0.191138623788702,0.0548250613460096,0.403501323929808,"b"
"111",1998,3,3.59232258064516,19.1719677419355,11.0856075268817,28.956,TRUE,NA,252.677419354839,78.5843225806452,181.650967741935,1.78740740740741,1.29232258064516,-1.82803225806452,-0.614392473118279,1998-03-01,10286,"1998-01-3",1998-03-01,28.956,11.0856075268817,25.964835480697,2.99116451930297,1.56916832351014,0.788324987729633,0.361706263218295,0.479703982229073,"b"
"112",1998,4,5.95743333333333,22.7146666666667,14.7816888888889,1.016,TRUE,NA,239.566666666667,90.6187333333333,186.292066666667,0.115981735159817,0.657433333333334,-2.68533333333333,-0.618311111111112,1998-04-01,10317,"1998-01-4",1998-04-01,1.016,14.7816888888889,47.1628726907101,-46.1468726907101,1.39858962967312,1.06747887022094,0.387464956447229,0.438369415464124,"b"
"113",1998,5,4.87548387096774,26.5483870967742,24.0087544802867,0,FALSE,NA,229.129032258065,90.424,167.558064516129,0,-5.12451612903226,-3.65161290322581,3.90875448028674,1998-05-01,10347,"1998-01-5",1998-05-01,0,24.0087544802867,130.447993275637,-130.447993275637,-0.853472541383469,0.87646867812947,0.115961577750851,0.352068866781073,"b"
"114",1998,6,8.49655172413793,30.6448275862069,28.7103448275862,4.3,FALSE,NA,218.9,90.424,153.9882,0.381543921916593,-6.40344827586207,-3.8551724137931,4.01034482758621,1998-06-01,10378,"1998-01-6",1998-06-01,4.3,28.7103448275862,182.424533035443,-178.124533035443,-0.728046884660706,0.384179602640327,-0.0795928142057307,0.427513648012519,"b"
"115",1998,7,14.0677419354839,29.3677419354839,25.5709677419355,138.9,FALSE,NA,217,90.424,233.600967741935,1.84904153354633,-4.13225806451613,-4.83225806451613,-0.629032258064516,1998-07-01,10408,"1998-01-7",1998-07-01,138.9,25.5709677419355,149.493212494206,-10.5932124942061,1.8422063511385,1.79990151095156,0.808008014337591,0.843889471984425,"b"
"116",1998,8,14.8758064516129,30.5383870967742,26.4617483457403,52.358,FALSE,NA,217,90.424,261.364838709677,0.805631635636252,-2.5241935483871,-1.8616129032258,1.56174834574028,1998-08-01,10439,"1998-01-8",1998-08-01,52.358,26.4617483457403,151.952333120811,-99.5943331208107,-0.0755748577742209,1.17753987012896,0.862934490243012,0.599282938798724,"b"
"117",1998,9,18.0046666666667,33.0726666666667,25.4961111111111,9.398,TRUE,NA,217,90.424,266.610266666667,0.291772741384663,3.70466666666666,2.17266666666667,2.89611111111111,1998-09-01,10470,"1998-01-9",1998-09-01,9.398,25.4961111111111,127.095123402919,-117.697123402919,-1.40262167921767,0.277338629579231,0.670089390866981,0.416556982157091,"b"
"118",1998,10,11.6230967741935,26.3293548387097,18.7663602150538,27.94,TRUE,NA,217.806451612903,90.424,251.421612903226,0.881388012618296,3.62309677419355,0.129354838709677,1.66636021505376,1998-10-01,10500,"1998-01-10",1998-10-01,27.94,18.7663602150538,67.2576660011908,-39.3176660011908,0.416888483249163,0.103083924379666,0.822541583727195,0.353220833178936,"b"
"119",1998,11,5.54693333333333,21.1353333333333,12.9632875,13.208,TRUE,NA,221.433333333333,90.6102666666667,265.3826,0.637759536455818,3.74693333333333,1.03533333333333,2.0632875,1998-11-01,10531,"1998-01-11",1998-11-01,13.208,12.9632875,29.899347088728,-16.691347088728,-0.163712998487247,0.200367854067431,0.760563085336371,0.183877545992951,"b"
"120",1998,12,0.909612903225806,15.1278709677419,7.54111693548387,12.192,TRUE,NA,225.387096774194,80.436064516129,260.672129032258,0.375600739371534,2.60961290322581,0.0278709677419364,0.841116935483871,1998-12-01,10561,"1998-01-12",1998-12-01,12.192,7.54111693548387,10.6246606602836,1.5673393397164,-0.375015815590342,0.149983127594315,0.387547450298448,0.119091947951408,"b"
"121",1999,1,1.81212903225806,18.1474193548387,9.29159811827957,0,TRUE,NA,231.838709677419,60.0914838709677,258.853161290323,0,3.31212903225806,2.84741935483871,2.39159811827957,1999-01-01,10592,"1999-01-1",1999-01-01,0,9.29159811827957,16.1001285192316,-16.1001285192316,-1.26154475245278,-1.03327685801375,0.371614311208561,0.145816511644634,"b"
"122",1999,2,2.77285714285714,20.7275,11.5464806547619,0,TRUE,NA,238.785714285714,41.148,258.749571428571,0,2.87285714285714,3.1275,2.7464806547619,1999-02-01,10623,"1999-01-2",1999-02-01,0,11.5464806547619,23.3699658699587,-23.3699658699587,-1.41318363973066,-1.27582304831843,0.00145207108761565,0.107591324350479,"b"
"123",1999,3,5.26416129032258,23.0851612903226,14.2989596774194,1.778,TRUE,NA,249.612903225806,26.416,252.863677419355,0.109753086419753,2.96416129032258,2.08516129032258,2.59895967741936,1999-03-01,10651,"1999-01-3",1999-03-01,1.778,14.2989596774194,42.16289808146,-40.38489808146,-0.786796809521796,-0.929649793896063,-0.405582453881259,0.152655203043622,"b"
"124",1999,4,6.99066666666667,23.7086666666667,15.8747722222222,3.556,TRUE,NA,253.833333333333,18.5504666666667,245.0626,0.405936073059361,1.69066666666667,-1.69133333333333,0.474772222222223,1999-04-01,10682,"1999-01-4",1999-04-01,3.556,15.8747722222222,54.027092320448,-50.471092320448,1.07531821250461,-0.85361440729542,-0.460307882565016,0.316225332050217,"b"
"125",1999,5,13.7237419354839,30.5516129032258,22.7414798387097,0,TRUE,NA,261.903225806452,18.796,244.834,0,3.72374193548387,0.351612903225806,2.64147983870967,1999-05-01,10712,"1999-01-5",1999-05-01,0,22.7414798387097,117.647345574969,-117.647345574969,-0.167101819612049,-0.842092462740939,-0.309334794773298,0.243528936892264,"b"
"126",1999,6,16.9118,33.9816666666667,25.7703111111111,3.81,TRUE,NA,272.1,18.796,242.873266666667,0.338065661047028,2.0118,-0.518333333333331,1.07031111111111,1999-06-01,10743,"1999-01-6",1999-06-01,3.81,25.7703111111111,148.498265462206,-144.688265462206,0.798016860058198,-0.448907908788407,-0.0798253174020117,0.149412113765018,"b"
"127",1999,7,18.918064516129,31.1561290322581,24.4175940860215,91.694,TRUE,NA,274,18.796,211.770129032258,1.22063365282215,0.718064516129033,-3.04387096774194,-1.78240591397849,1999-07-01,10773,"1999-01-7",1999-07-01,91.694,24.4175940860215,136.913077726796,-45.2190777267958,1.31811100112803,0.830084760527214,-0.348033118123896,0.575623221932077,"b"
"128",1999,8,18.1,31.6148387096774,24.2507795698925,102.108,TRUE,NA,274,18.796,244.376322580645,1.57113402061856,0.700000000000003,-0.785161290322581,-0.649220430107526,1999-08-01,10804,"1999-01-8",1999-08-01,102.108,24.2507795698925,128.687496033221,-26.5794960332207,1.49075824981669,1.50243203814386,0.179442310999172,0.766866057973735,"b"
"129",1999,9,15.8293333333333,30.98,22.9927361111111,39.624,TRUE,NA,274,18.796,266.632266666667,1.23017696367588,1.52933333333333,0.0800000000000018,0.392736111111109,1999-09-01,10835,"1999-01-9",1999-09-01,39.624,22.9927361111111,104.386365783662,-64.7623657836616,0.448071543511598,1.51912906531865,0.608539027270636,0.651679757619759,"b"
"130",1999,10,9.94564516129032,27.9209677419355,18.717126344086,0.254,TRUE,NA,272.709677419355,18.796,272.73864516129,0.00801261829652997,1.94564516129032,1.72096774193549,1.61712634408602,1999-10-01,10865,"1999-01-10",1999-10-01,0.254,18.717126344086,66.9219934442046,-66.6679934442046,-0.912009942268586,1.21117941392149,0.488936360039142,0.377996212276264,"b"
"131",1999,11,6.28503333333333,24.105,14.6327138888889,0,TRUE,NA,269.966666666667,18.5589333333333,245.863533333333,0,4.48503333333333,4.005,3.73271388888889,1999-11-01,10896,"1999-01-11",1999-11-01,0,14.6327138888889,37.6584690155099,-37.6584690155099,-1.61048783823101,0.985611200256511,0.302953095362914,0.320982325903172,"b"
"132",1999,12,0.0548387096774194,14.2720967741935,6.69621102150538,4.318,TRUE,NA,269.032258064516,9.63561290322581,237.809548387097,0.133025261860752,1.75483870967742,-0.827903225806452,-0.00378897849462412,1999-12-01,10926,"1999-01-12",1999-12-01,4.318,6.69621102150538,8.47275769193766,-4.15475769193766,-0.775058459209741,0.541251148827351,0.259155016199138,0.360332743933927,"b"
"133",2000,1,1.83841935483871,18.5406451612903,9.51425940860215,0.508,TRUE,NA,265.322580645161,10.1436129032258,237.49,0.0222222222222222,3.33841935483871,3.24064516129032,2.61425940860215,2000-01-01,10957,"2000-01-1",2000-01-01,0.508,9.51425940860215,16.8429216392541,-16.3349216392541,-1.2774746927781,-0.235419145595213,0.296765853220969,-0.434050984380944,"b"
"134",2000,2,3.12631034482759,20.3562068965517,11.7604238505747,0.254,TRUE,NA,268.758620689655,10.16,237.560068965517,0.0129724208375894,3.22631034482759,2.75620689655172,2.96042385057471,2000-02-01,10988,"2000-01-2",2000-02-01,0.254,11.7604238505747,24.2016054181878,-23.9476054181878,-1.45260005544356,-1.29720136471471,0.28629968912541,-0.53383556810087,"b"
"135",2000,3,4.55109677419355,21.4977419354839,13.2258198924731,5.588,TRUE,NA,267.483870967742,10.8154838709677,238.538774193548,0.344938271604938,2.25109677419355,0.497741935483869,1.52581989247312,2000-03-01,11017,"2000-01-3",2000-03-01,5.588,13.2258198924731,36.3411617389436,-30.7531617389436,-0.107689936939501,-1.4791915968635,0.319938649470249,-0.237260455001842,"b"
"136",2000,4,10.7168333333333,28.1706666666667,19.8930652777778,0,TRUE,NA,273.266666666667,8.763,239.522,0,5.41683333333333,2.77066666666667,4.49306527777778,2000-04-01,11048,"2000-01-4",2000-04-01,0,19.8930652777778,83.0332865926159,-83.0332865926159,-1.18776937941233,-1.50848501445883,0.0252754693024031,-0.373683459327472,"b"
"137",2000,5,16.1125806451613,34.0367741935484,25.7528360215054,0,TRUE,NA,276,8.636,239.522,0,6.11258064516129,3.83677419354839,5.65283602150538,2000-05-01,11078,"2000-01-5",2000-05-01,0,25.7528360215054,149.088137408694,-149.088137408694,-1.82974207033638,-1.62907506007507,-0.189376906880424,-0.595808327659099,"b"
"138",2000,6,18.5196666666667,33.3233333333333,25.8328888888889,41.402,TRUE,NA,276,8.636,246.464666666667,3.67364685004437,3.61966666666667,-1.17666666666667,1.13288888888889,2000-06-01,11109,"2000-01-6",2000-06-01,41.402,25.8328888888889,149.185815577921,-107.783815577921,1.84369161505208,-0.749443434624311,0.0621020869343347,-0.0769761525257054,"b"
"139",2000,7,20.1074193548387,35.5209677419355,27.3665456989247,21.336,TRUE,NA,276,8.636,231.746322580645,0.284025559105431,1.90741935483871,1.32096774193548,1.16654569892473,2000-07-01,11139,"2000-01-7",2000-07-01,21.336,27.3665456989247,170.120114444299,-148.784114444299,-1.11752653956162,-1.12373740200219,-0.739577784872817,-0.25320956671585,"b"
"140",2000,8,18.931935483871,33.8996774193548,25.8202016129032,40.64,TRUE,NA,276,8.636,143.444451612903,0.62532697338052,1.53193548387097,1.49967741935484,0.920201612903227,2000-08-01,11170,"2000-01-8",2000-08-01,40.64,25.8202016129032,145.012795896717,-104.372795896717,-0.214189062915422,-0.761378429130182,-1.34203298346564,-0.214262552898673,"b"
"141",2000,9,17.5323333333333,33.642,25.4894444444444,2.54,TRUE,NA,276,8.636,117.559666666667,0.0788574976715306,3.23233333333333,2.742,2.88944444444444,2000-09-01,11201,"2000-01-9",2000-09-01,2.54,25.4894444444444,127.031835876223,-124.491835876223,-1.66357109777651,-1.1158770620172,-1.68351493004121,-0.487271604357568,"b"
"142",2000,10,10.6918064516129,22.4606451612903,16.1817836021505,131.572,TRUE,NA,277.193548387097,8.636,173.662258064516,4.15053627760252,2.6918064516129,-3.73935483870968,-0.918216397849463,2000-10-01,11231,"2000-01-10",2000-10-01,131.572,16.1817836021505,50.7192988859541,80.8527011140459,2.15207050779532,0.344903687375669,-0.771505265049231,0.193007668947812,"b"
"143",2000,11,1.76803333333333,15.3693333333333,8.09747361111111,25.4,TRUE,NA,270.933333333333,20.4131333333333,248.877666666667,1.22646064703042,-0.0319666666666667,-4.73066666666667,-2.80252638888889,2000-11-01,11262,"2000-01-11",2000-11-01,25.4,8.09747361111111,12.2018349466456,13.1981650533544,1.08509017805778,0.93024350245179,-0.320235482455973,0.385151728001167,"b"
"144",2000,12,1.11777419354839,16.062,7.63290188172043,6.858,TRUE,NA,267.935483870968,23.3598064516129,253.303548387097,0.211275415896488,2.81777419354839,0.962000000000002,0.932901881720429,2000-12-01,11292,"2000-01-12",2000-12-01,6.858,7.63290188172043,10.872311625006,-4.01431162500601,-0.763817410510518,0.0930951922586658,-0.331661115239291,0.210002974988115,"b"
"145",2001,1,-0.35858064516129,12.2642258064516,5.31226612903226,28.194,TRUE,NA,263.838709677419,34.8389677419355,256.507225806452,1.23333333333333,1.14141935483871,-3.03577419354839,-1.58773387096774,2001-01-01,11323,"2001-01-1",2001-01-01,28.194,5.31226612903226,5.55098597347511,22.6430140265249,0.879451331413364,0.784728617089539,0.116389586390455,-0.0789565550242947,"b"
"146",2001,2,1.28257142857143,16.94,8.81208035714286,4.572,TRUE,NA,254.392857142857,50.419,256.721428571429,0.233503575076609,1.38257142857143,-0.66,0.0120803571428567,2001-02-01,11354,"2001-01-2",2001-02-01,4.572,8.81208035714286,13.9672812965064,-9.39528129650638,-0.387657991359238,0.948769404810664,0.234877387003398,-0.59871250089793,"b"
"147",2001,3,4.38754838709677,20.5925806451613,12.6715228494624,3.048,TRUE,NA,246.064516129032,52.242064516129,255.745225806452,0.188148148148148,2.08754838709677,-0.407419354838709,0.971522849462367,2001-03-01,11382,"2001-01-3",2001-03-01,3.048,12.6715228494624,33.495379516279,-30.447379516279,-0.0871141652556414,1.40408444421649,0.195696492485007,-0.715385624535094,"b"
"148",2001,4,8.33446666666667,25.616,17.3694416666667,13.208,TRUE,NA,245.1,50.8,265.768666666667,1.50776255707763,3.03446666666667,0.216000000000001,1.96944166666667,2001-04-01,11413,"2001-01-4",2001-04-01,13.208,17.3694416666667,64.126949120769,-50.918949120769,1.0412748594324,0.317082424655973,0.404369019431076,-0.38672324915252,"b"
"149",2001,5,15.158064516129,31.8590322580645,23.8763306451613,9.652,TRUE,NA,243,50.8,272.959870967742,1.3203830369357,5.15806451612903,1.65903225806452,3.77633064516129,2001-05-01,11443,"2001-01-5",2001-05-01,9.652,23.8763306451613,129.081036641774,-119.429036641774,-0.260962742362748,-0.0784920389138747,0.60303990715797,-0.215228597699967,"b"
"150",2001,6,18.64,36.0966666666667,27.5906111111111,17.78,TRUE,NA,243,50.8,271.898533333333,1.5776397515528,3.74,1.59666666666666,2.89061111111111,2001-06-01,11474,"2001-01-6",2001-06-01,17.78,27.5906111111111,169.113059459123,-151.333059459123,0.538959603142673,0.421734624174501,0.277687154458197,0.00282993309198228,"b"
"151",2001,7,19.3645161290323,33.458064516129,25.5399865591398,49.276,TRUE,NA,243,50.8,269.133483870968,0.655963791267306,1.16451612903226,-0.741935483870968,-0.660013440860215,2001-07-01,11504,"2001-01-7",2001-07-01,49.276,25.5399865591398,149.148434101212,-99.8724341012118,0.161701719811992,0.223564717675881,0.650895748917116,0.144796242293565,"b"
"152",2001,8,18.4709677419355,33.2735483870968,25.439314516129,56.642,TRUE,NA,243,50.8,296.590064516129,0.8715494691491,1.07096774193549,0.873548387096776,0.539314516129032,2001-08-01,11535,"2001-01-8",2001-08-01,56.642,25.439314516129,140.965732671756,-84.3237326717563,0.340005157153162,0.373381762190582,0.816389967693615,0.29392855399568,"b"
