"period","type","plot","nind","biomass","energy","plot_type"
107,"small_granivore",17,3,35,107.303436807514,"second_control"
108,"small_granivore",17,0,0,0,"second_control"
109,"small_granivore",17,0,0,0,"second_control"
110,"small_granivore",17,3,45,129.9622190668,"second_control"
111,"small_granivore",17,2,28,82.0056989900093,"second_control"
112,"small_granivore",17,2,31,86.8260174454191,"second_control"
113,"small_granivore",17,0,0,0,"second_control"
114,"small_granivore",17,1,11,34.3681994673169,"second_control"
115,"small_granivore",17,1,22,57.8001914615828,"second_control"
116,"small_granivore",17,2,33,92.5041344311983,"second_control"
117,"small_granivore",17,4,58,166.460738371442,"second_control"
118,"small_granivore",17,2,32,89.7974128649137,"second_control"
119,"small_granivore",17,3,42,121.322992196489,"second_control"
120,"small_granivore",17,3,48,132.070106562239,"second_control"
121,"small_granivore",17,0,0,0,"second_control"
122,"small_granivore",17,0,0,0,"second_control"
123,"small_granivore",17,0,0,0,"second_control"
124,"small_granivore",17,1,16,45.52,"second_control"
125,"small_granivore",17,2,30,86.1500381140218,"second_control"
126,"small_granivore",17,0,0,0,"second_control"
127,"small_granivore",17,0,0,0,"second_control"
128,"small_granivore",17,1,31,74.7538451814357,"second_control"
129,"small_granivore",17,2,42,111.612889013864,"second_control"
130,"small_granivore",17,3,63,167.359819113405,"second_control"
131,"small_granivore",17,5,77.72923441,220.622075783069,"second_control"
132,"small_granivore",17,4,58,167.12016121357,"second_control"
133,"small_granivore",17,1,12,36.6858174724557,"second_control"
134,"small_granivore",17,3,40,117.807140358943,"second_control"
135,"small_granivore",17,4,38,122.849654406028,"second_control"
136,"small_granivore",17,2,21,66.3654208706478,"second_control"
137,"small_granivore",17,0,0,0,"second_control"
138,"small_granivore",17,0,0,0,"second_control"
139,"small_granivore",17,1,8,27.0663539374619,"second_control"
140,"small_granivore",17,2,31.98281643,89.7635500022236,"second_control"
141,"small_granivore",17,5,77,219.275262282383,"second_control"
142,"small_granivore",17,2,35,96.0661442737971,"second_control"
143,"small_granivore",17,1,10,31.9972214033309,"second_control"
144,"small_granivore",17,2,19,61.5633286885316,"second_control"
145,"small_granivore",17,2,30,85.3844242439433,"second_control"
146,"small_granivore",17,0,0,0,"second_control"
147,"small_granivore",17,0,0,0,"second_control"
148,"small_granivore",17,0,0,0,"second_control"
149,"small_granivore",17,0,0,0,"second_control"
150,"small_granivore",17,0,0,0,"second_control"
151,"small_granivore",17,0,0,0,"second_control"
152,"small_granivore",17,0,0,0,"second_control"
153,"small_granivore",17,0,0,0,"second_control"
154,"small_granivore",17,0,0,0,"second_control"
155,"small_granivore",17,4,37,120.56676797518,"second_control"
1,"grasshopper",17,0,0,0,"second_control"
2,"grasshopper",17,0,0,0,"second_control"
3,"grasshopper",17,0,0,0,"second_control"
4,"grasshopper",17,3,68.05599577,177.383857064562,"second_control"
5,"grasshopper",17,0,0,0,"second_control"
6,"grasshopper",17,0,0,0,"second_control"
7,"grasshopper",17,0,0,0,"second_control"
8,"grasshopper",17,1,35,81.8772598057385,"second_control"
9,"grasshopper",17,2,46.66128198,119.50612505205,"second_control"
10,"grasshopper",17,0,0,0,"second_control"
11,"grasshopper",17,0,0,0,"second_control"
12,"grasshopper",17,1,29,71.1067394489141,"second_control"
13,"grasshopper",17,1,29,71.1067394489141,"second_control"
14,"grasshopper",17,0,0,0,"second_control"
15,"grasshopper",17,2,48.53456221,122.865769590906,"second_control"
16,"grasshopper",17,1,30,72.9378919918372,"second_control"
17,"grasshopper",17,0,0,0,"second_control"
18,"grasshopper",17,3,90,218.752830954811,"second_control"
19,"grasshopper",17,0,0,0,"second_control"
20,"grasshopper",17,0,0,0,"second_control"
21,"grasshopper",17,0,0,0,"second_control"
22,"grasshopper",17,0,0,0,"second_control"
23,"grasshopper",17,0,0,0,"second_control"
24,"grasshopper",17,0,0,0,"second_control"
25,"grasshopper",17,1,25,63.616133959869,"second_control"
26,"grasshopper",17,1,27,67.3961502032971,"second_control"
27,"grasshopper",17,0,0,0,"second_control"
28,"grasshopper",17,0,0,0,"second_control"
29,"grasshopper",17,3,70,180.872618332139,"second_control"
30,"grasshopper",17,4,108,268.737886338284,"second_control"
31,"grasshopper",17,2,72,167.239058840295,"second_control"
32,"grasshopper",17,2,75,172.379068739429,"second_control"
33,"grasshopper",17,2,48,121.711683275575,"second_control"
34,"grasshopper",17,1,28,69.259729318276,"second_control"
35,"grasshopper",17,0,0,0,"second_control"
36,"grasshopper",17,1,32,76.5552096446982,"second_control"
37,"grasshopper",17,0,0,0,"second_control"
38,"grasshopper",17,0,0,0,"second_control"
39,"grasshopper",17,1,35,81.8772598057385,"second_control"
40,"grasshopper",17,2,61,147.512555363862,"second_control"
