"","k","seed","cpts","nit","nfolds","sum_loglik","ntests","test_steps"
"241",3,6,0,100,26,-2663.23498680835,1,"7"
"242",3,6,0,100,26,-915.690751572456,1,"8"
"243",3,6,0,100,26,-743.337669729868,1,"9"
"244",3,6,0,100,26,-123.829187671997,1,"10"
"245",3,6,0,100,26,-1034.21983724736,1,"11"
"246",3,6,0,100,26,-1251.36475039296,1,"12"
"247",3,6,0,100,26,-3229.19151113662,1,"13"
"248",3,6,0,100,26,-1733.2237185537,1,"14"
"249",3,6,0,100,26,-3386.06736405222,1,"15"
"250",3,6,0,100,26,-1734.62515667503,1,"16"
"251",3,6,0,100,26,-1473.74588970998,1,"17"
"252",3,6,0,100,26,-2.48179747761151,1,"18"
"253",3,6,0,100,26,-1792.04096584265,1,"19"
"254",3,6,0,100,26,-151.864567281327,1,"20"
"255",3,6,0,100,26,-752.424757881335,1,"21"
"256",3,6,0,100,26,-524.915908213772,1,"22"
"257",3,6,0,100,26,-148.188808096108,1,"23"
"258",3,6,0,100,26,-959.790534965007,1,"24"
"259",3,6,0,100,26,-332.966406475623,1,"25"
"260",3,6,0,100,26,-2434.45019628263,1,"26"
"261",4,6,0,100,26,-44102.6232319181,1,"1"
"262",4,6,0,100,26,-174.703707923453,1,"2"
"263",4,6,0,100,26,-941.713185076524,1,"3"
"264",4,6,0,100,26,-22849.653122582,1,"4"
"265",4,6,0,100,26,-21589.7276862107,1,"5"
"266",4,6,0,100,26,-1168.47428563038,1,"6"
"267",4,6,0,100,26,-3256.69607783304,1,"7"
"268",4,6,0,100,26,-1345.22432286272,1,"8"
"269",4,6,0,100,26,-830.58011507949,1,"9"
"270",4,6,0,100,26,-129.001840127362,1,"10"
"271",4,6,0,100,26,-966.936348391475,1,"11"
"272",4,6,0,100,26,-1211.68831457792,1,"12"
"273",4,6,0,100,26,-3587.27415904311,1,"13"
"274",4,6,0,100,26,-1974.17408868643,1,"14"
"275",4,6,0,100,26,-3691.17900014851,1,"15"
"276",4,6,0,100,26,-1975.46435073706,1,"16"
"277",4,6,0,100,26,-1670.96847644044,1,"17"
"278",4,6,0,100,26,-2.4436582931386,1,"18"
"279",4,6,0,100,26,-1828.57132339438,1,"19"
"280",4,6,0,100,26,-154.980700002526,1,"20"
"281",4,6,0,100,26,-790.187441513252,1,"21"
"282",4,6,0,100,26,-540.528290047341,1,"22"
"283",4,6,0,100,26,-145.851584504057,1,"23"
"284",4,6,0,100,26,-950.558635269717,1,"24"
"285",4,6,0,100,26,-324.479463184118,1,"25"
"286",4,6,0,100,26,-2357.03183514147,1,"26"
"287",5,6,0,100,26,-44432.8113388676,1,"1"
"288",5,6,0,100,26,-172.22993842369,1,"2"
"289",5,6,0,100,26,-965.016868519226,1,"3"
"290",5,6,0,100,26,-22630.5043019852,1,"4"
"291",5,6,0,100,26,-23986.586627704,1,"5"
"292",5,6,0,100,26,-1213.60031863734,1,"6"
"293",5,6,0,100,26,-3501.48845825981,1,"7"
"294",5,6,0,100,26,-1221.64043247614,1,"8"
"295",5,6,0,100,26,-807.089726917431,1,"9"
"296",5,6,0,100,26,-141.105756740616,1,"10"
"297",5,6,0,100,26,-911.794535794728,1,"11"
"298",5,6,0,100,26,-1242.08389077059,1,"12"
"299",5,6,0,100,26,-3573.34988839381,1,"13"
"300",5,6,0,100,26,-1960.76149230477,1,"14"
"301",5,6,0,100,26,-3573.52725083083,1,"15"
"302",5,6,0,100,26,-1977.14033452909,1,"16"
"303",5,6,0,100,26,-1672.07582823046,1,"17"
"304",5,6,0,100,26,-2.42602036799581,1,"18"
"305",5,6,0,100,26,-1841.47560079228,1,"19"
"306",5,6,0,100,26,-155.486072780237,1,"20"
"307",5,6,0,100,26,-790.41541335106,1,"21"
"308",5,6,0,100,26,-539.048868314213,1,"22"
"309",5,6,0,100,26,-144.353178078706,1,"23"
"310",5,6,0,100,26,-949.231455960547,1,"24"
"311",5,6,0,100,26,-320.785189555553,1,"25"
"312",5,6,0,100,26,-2359.16705513475,1,"26"
"313",2,8,0,100,26,-38826.6422542732,1,"1"
"314",2,8,0,100,26,-174.76367870188,1,"2"
"315",2,8,0,100,26,-1047.02185568057,1,"3"
"316",2,8,0,100,26,-23341.1158844751,1,"4"
"317",2,8,0,100,26,-24149.2070937633,1,"5"
"318",2,8,0,100,26,-1326.24929680548,1,"6"
"319",2,8,0,100,26,-3860.63081557154,1,"7"
"320",2,8,0,100,26,-1104.53615003514,1,"8"
"321",2,8,0,100,26,-667.205389480188,1,"9"
"322",2,8,0,100,26,-116.690246843173,1,"10"
"323",2,8,0,100,26,-1152.87773538131,1,"11"
"324",2,8,0,100,26,-957.391932435953,1,"12"
"325",2,8,0,100,26,-2328.30382065875,1,"13"
"326",2,8,0,100,26,-1068.41307425348,1,"14"
"327",2,8,0,100,26,-2272.85688842885,1,"15"
"328",2,8,0,100,26,-1314.28104230294,1,"16"
"329",2,8,0,100,26,-1178.22413511232,1,"17"
"330",2,8,0,100,26,-2.52489051328435,1,"18"
"331",2,8,0,100,26,-1788.48175066795,1,"19"
"332",2,8,0,100,26,-147.362214440932,1,"20"
"333",2,8,0,100,26,-716.60750291251,1,"21"
"334",2,8,0,100,26,-493.963207483397,1,"22"
"335",2,8,0,100,26,-145.065392854651,1,"23"
"336",2,8,0,100,26,-892.099831613767,1,"24"
"337",2,8,0,100,26,-325.377466888619,1,"25"
"338",2,8,0,100,26,-2381.70671335527,1,"26"
"339",3,8,0,100,26,-41977.0250597078,1,"1"
"340",3,8,0,100,26,-175.883680771939,1,"2"
"341",3,8,0,100,26,-982.203917545571,1,"3"
"342",3,8,0,100,26,-23328.9829205613,1,"4"
"343",3,8,0,100,26,-22359.5837712449,1,"5"
"344",3,8,0,100,26,-992.800788427495,1,"6"
"345",3,8,0,100,26,-2711.38141660129,1,"7"
"346",3,8,0,100,26,-916.397980788435,1,"8"
"347",3,8,0,100,26,-727.639571383584,1,"9"
"348",3,8,0,100,26,-122.150803934172,1,"10"
"349",3,8,0,100,26,-1041.32109495089,1,"11"
"350",3,8,0,100,26,-1231.12498051851,1,"12"
"351",3,8,0,100,26,-3208.65643462218,1,"13"
"352",3,8,0,100,26,-1716.94792401635,1,"14"
"353",3,8,0,100,26,-3302.97770500298,1,"15"
"354",3,8,0,100,26,-1721.01349945975,1,"16"
"355",3,8,0,100,26,-1459.41055871521,1,"17"
"356",3,8,0,100,26,-2.49145268654394,1,"18"
"357",3,8,0,100,26,-1805.17316994432,1,"19"
"358",3,8,0,100,26,-152.678616554388,1,"20"
"359",3,8,0,100,26,-757.753187582246,1,"21"
"360",3,8,0,100,26,-529.754780130853,1,"22"
"361",3,8,0,100,26,-149.069153991696,1,"23"
"362",3,8,0,100,26,-968.389901584222,1,"24"
"363",3,8,0,100,26,-335.045226230965,1,"25"
"364",3,8,0,100,26,-2460.22084047523,1,"26"
"365",4,8,0,100,26,-44334.3897536288,1,"1"
"366",4,8,0,100,26,-175.149994704846,1,"2"
"367",4,8,0,100,26,-951.766253176607,1,"3"
"368",4,8,0,100,26,-23011.0367188479,1,"4"
"369",4,8,0,100,26,-21720.3110578638,1,"5"
"370",4,8,0,100,26,-1170.47986737765,1,"6"
"371",4,8,0,100,26,-3272.54540278304,1,"7"
"372",4,8,0,100,26,-1361.7647298248,1,"8"
"373",4,8,0,100,26,-830.809597249469,1,"9"
"374",4,8,0,100,26,-129.311363217253,1,"10"
"375",4,8,0,100,26,-966.287877446437,1,"11"
"376",4,8,0,100,26,-1207.42878156671,1,"12"
"377",4,8,0,100,26,-3571.19593070404,1,"13"
"378",4,8,0,100,26,-1964.56567268723,1,"14"
"379",4,8,0,100,26,-3658.06933337585,1,"15"
"380",4,8,0,100,26,-1968.90913580632,1,"16"
"381",4,8,0,100,26,-1665.78554473813,1,"17"
"382",4,8,0,100,26,-2.44453907073212,1,"18"
"383",4,8,0,100,26,-1830.71287807454,1,"19"
"384",4,8,0,100,26,-155.144966049282,1,"20"
"385",4,8,0,100,26,-791.122010088293,1,"21"
"386",4,8,0,100,26,-540.96081668965,1,"22"
"387",4,8,0,100,26,-145.896591410095,1,"23"
"388",4,8,0,100,26,-951.938513909689,1,"24"
"389",4,8,0,100,26,-324.656276929009,1,"25"
"390",4,8,0,100,26,-2361.34721780417,1,"26"
"391",5,8,0,100,26,-44634.0648712001,1,"1"
"392",5,8,0,100,26,-175.590954731386,1,"2"
"393",5,8,0,100,26,-977.711475236316,1,"3"
"394",5,8,0,100,26,-22711.4220043074,1,"4"
"395",5,8,0,100,26,-22578.8634256037,1,"5"
"396",5,8,0,100,26,-1293.77326811817,1,"6"
"397",5,8,0,100,26,-3907.46785913969,1,"7"
"398",5,8,0,100,26,-1334.69148324771,1,"8"
"399",5,8,0,100,26,-806.845681549992,1,"9"
"400",5,8,0,100,26,-138.400953097546,1,"10"
"401",5,8,0,100,26,-964.508921328026,1,"11"
"402",5,8,0,100,26,-1219.60348455682,1,"12"
"403",5,8,0,100,26,-3531.06783542823,1,"13"
"404",5,8,0,100,26,-1948.05762878022,1,"14"
"405",5,8,0,100,26,-3523.85942859128,1,"15"
"406",5,8,0,100,26,-1994.95780067238,1,"16"
"407",5,8,0,100,26,-1674.82322946253,1,"17"
"408",5,8,0,100,26,-2.40134016552339,1,"18"
"409",5,8,0,100,26,-1844.78760578828,1,"19"
"410",5,8,0,100,26,-154.694160849304,1,"20"
"411",5,8,0,100,26,-802.723947484395,1,"21"
"412",5,8,0,100,26,-548.031680944853,1,"22"
"413",5,8,0,100,26,-146.272450378829,1,"23"
"414",5,8,0,100,26,-956.992439253671,1,"24"
"415",5,8,0,100,26,-322.270961152705,1,"25"
"416",5,8,0,100,26,-2370.26291466696,1,"26"
"417",2,10,0,100,26,-39552.832197508,1,"1"
"418",2,10,0,100,26,-175.924897755378,1,"2"
"419",2,10,0,100,26,-1021.28930617299,1,"3"
"420",2,10,0,100,26,-23250.7278921788,1,"4"
"421",2,10,0,100,26,-23478.4165648985,1,"5"
"422",2,10,0,100,26,-1189.03645720751,1,"6"
"423",2,10,0,100,26,-3413.04812008958,1,"7"
"424",2,10,0,100,26,-1056.37357243946,1,"8"
"425",2,10,0,100,26,-670.179059736752,1,"9"
"426",2,10,0,100,26,-116.662861652396,1,"10"
"427",2,10,0,100,26,-1142.21110243832,1,"11"
"428",2,10,0,100,26,-964.710623358096,1,"12"
"429",2,10,0,100,26,-2356.40038988636,1,"13"
"430",2,10,0,100,26,-1087.29339299539,1,"14"
"431",2,10,0,100,26,-2295.79088771258,1,"15"
"432",2,10,0,100,26,-1331.43992301418,1,"16"
"433",2,10,0,100,26,-1194.1675980416,1,"17"
"434",2,10,0,100,26,-2.53913666082128,1,"18"
"435",2,10,0,100,26,-1803.5113657405,1,"19"
"436",2,10,0,100,26,-148.011784029706,1,"20"
"437",2,10,0,100,26,-722.216238910835,1,"21"
"438",2,10,0,100,26,-497.066143258439,1,"22"
"439",2,10,0,100,26,-144.678727497375,1,"23"
"440",2,10,0,100,26,-896.035071704538,1,"24"
"441",2,10,0,100,26,-326.557700767783,1,"25"
"442",2,10,0,100,26,-2404.17684418156,1,"26"
"443",3,10,0,100,26,-43974.2534197744,1,"1"
"444",3,10,0,100,26,-179.65123858438,1,"2"
"445",3,10,0,100,26,-970.552422245399,1,"3"
"446",3,10,0,100,26,-22768.8667367551,1,"4"
"447",3,10,0,100,26,-21634.155042746,1,"5"
"448",3,10,0,100,26,-1194.03560258021,1,"6"
"449",3,10,0,100,26,-3668.8335605906,1,"7"
"450",3,10,0,100,26,-1599.25600178248,1,"8"
"451",3,10,0,100,26,-766.575000670737,1,"9"
"452",3,10,0,100,26,-127.89573335277,1,"10"
"453",3,10,0,100,26,-1109.4918294752,1,"11"
"454",3,10,0,100,26,-956.375408188924,1,"12"
"455",3,10,0,100,26,-2339.55154440818,1,"13"
"456",3,10,0,100,26,-1095.64424721886,1,"14"
