"","k","seed","cpts","nit","nfolds","sum_loglik","ntests","test_steps"
"244",3,6,0,100,25,-2414.23262557112,1,"19"
"245",3,6,0,100,25,-820.126256780068,1,"20"
"246",3,6,0,100,25,-2922.12729638688,1,"21"
"247",3,6,0,100,25,-10350.6090508181,1,"22"
"248",3,6,0,100,25,-812.924759000287,1,"23"
"249",3,6,0,100,25,-1737.03449550723,1,"24"
"250",3,6,0,100,25,-98.6966449833605,1,"25"
"251",4,6,0,100,25,-13616.8596644219,1,"1"
"252",4,6,0,100,25,-36236.0323277443,1,"2"
"253",4,6,0,100,25,-4042.10402660137,1,"3"
"254",4,6,0,100,25,-4983.51938999753,1,"4"
"255",4,6,0,100,25,-315.074616766645,1,"5"
"256",4,6,0,100,25,-43.3302237832541,1,"6"
"257",4,6,0,100,25,-685.956766371035,1,"7"
"258",4,6,0,100,25,-386.847371730252,1,"8"
"259",4,6,0,100,25,-826.536175179344,1,"9"
"260",4,6,0,100,25,-578.353121461957,1,"10"
"261",4,6,0,100,25,-332.153219691075,1,"11"
"262",4,6,0,100,25,-525.278957833493,1,"12"
"263",4,6,0,100,25,-265.046538711954,1,"13"
"264",4,6,0,100,25,-1604.20041866849,1,"14"
"265",4,6,0,100,25,-2924.96291667175,1,"15"
"266",4,6,0,100,25,-1169.41057613764,1,"16"
"267",4,6,0,100,25,-2569.40580399308,1,"17"
"268",4,6,0,100,25,-1116.56308138624,1,"18"
"269",4,6,0,100,25,-4414.79012576298,1,"19"
"270",4,6,0,100,25,-935.019481376486,1,"20"
"271",4,6,0,100,25,-5051.58259014437,1,"21"
"272",4,6,0,100,25,-12868.1387219842,1,"22"
"273",4,6,0,100,25,-1020.54683775454,1,"23"
"274",4,6,0,100,25,-2847.74408841959,1,"24"
"275",4,6,0,100,25,-110.558069418031,1,"25"
"276",5,6,0,100,25,-13903.0968902212,1,"1"
"277",5,6,0,100,25,-36125.8539915894,1,"2"
"278",5,6,0,100,25,-4026.69355225336,1,"3"
"279",5,6,0,100,25,-4993.17253012186,1,"4"
"280",5,6,0,100,25,-306.428394919286,1,"5"
"281",5,6,0,100,25,-43.5849200443914,1,"6"
"282",5,6,0,100,25,-688.49619579348,1,"7"
"283",5,6,0,100,25,-422.019770895341,1,"8"
"284",5,6,0,100,25,-818.734449134636,1,"9"
"285",5,6,0,100,25,-580.750822621415,1,"10"
"286",5,6,0,100,25,-345.202611975507,1,"11"
"287",5,6,0,100,25,-589.409818069499,1,"12"
"288",5,6,0,100,25,-264.830504111654,1,"13"
"289",5,6,0,100,25,-1695.14199985757,1,"14"
"290",5,6,0,100,25,-3086.23391205007,1,"15"
"291",5,6,0,100,25,-1279.77578149152,1,"16"
"292",5,6,0,100,25,-2443.85674896874,1,"17"
"293",5,6,0,100,25,-1135.72491522636,1,"18"
"294",5,6,0,100,25,-4053.58748328598,1,"19"
"295",5,6,0,100,25,-870.183592542317,1,"20"
"296",5,6,0,100,25,-5272.42798627219,1,"21"
"297",5,6,0,100,25,-13735.9137020611,1,"22"
"298",5,6,0,100,25,-1029.16284470393,1,"23"
"299",5,6,0,100,25,-2944.50494029461,1,"24"
"300",5,6,0,100,25,-109.63907099024,1,"25"
"301",2,8,0,100,25,-12053.4502647464,1,"1"
"302",2,8,0,100,25,-32649.1081594735,1,"2"
"303",2,8,0,100,25,-3670.57449012477,1,"3"
"304",2,8,0,100,25,-5027.20757752559,1,"4"
"305",2,8,0,100,25,-291.957777249951,1,"5"
"306",2,8,0,100,25,-41.0106352982267,1,"6"
"307",2,8,0,100,25,-694.260313745408,1,"7"
"308",2,8,0,100,25,-406.56846606285,1,"8"
"309",2,8,0,100,25,-907.243015240445,1,"9"
"310",2,8,0,100,25,-658.602413898531,1,"10"
"311",2,8,0,100,25,-293.845613498688,1,"11"
"312",2,8,0,100,25,-444.748726994068,1,"12"
"313",2,8,0,100,25,-317.660722071262,1,"13"
"314",2,8,0,100,25,-1226.18196195482,1,"14"
"315",2,8,0,100,25,-2259.47483339096,1,"15"
"316",2,8,0,100,25,-746.552170999094,1,"16"
"317",2,8,0,100,25,-1985.30292231358,1,"17"
"318",2,8,0,100,25,-909.036804897036,1,"18"
"319",2,8,0,100,25,-4118.93594475355,1,"19"
"320",2,8,0,100,25,-728.316298600091,1,"20"
"321",2,8,0,100,25,-5258.25114352899,1,"21"
