"period","censusdate","era","plot","plot_type","total_e","dipo_e","smgran_e","pb_e","pp_e"
219,1996-04-14,"b_pre_cpt",24,"XC",183.171485736568,0,183.171485736568,0,0
220,1996-05-23,"b_pre_cpt",5,"XC",221.144950512767,105.380274719703,115.764675793064,0,0
220,1996-05-23,"b_pre_cpt",6,"EC",409.541129503648,320.842807648046,88.6983218556022,0,0
220,1996-05-23,"b_pre_cpt",7,"XC",202.252017807613,0,202.252017807613,0,148.439320255332
220,1996-05-23,"b_pre_cpt",11,"CC",0,0,0,0,0
220,1996-05-23,"b_pre_cpt",13,"EC",267.964429533235,152.199753740171,115.764675793064,0,0
220,1996-05-23,"b_pre_cpt",14,"CC",662.165266267772,662.165266267772,0,0,0
220,1996-05-23,"b_pre_cpt",17,"CC",395.323305608308,395.323305608308,0,0,0
220,1996-05-23,"b_pre_cpt",18,"EC",217.002697539277,0,217.002697539277,0,165.449331469766
220,1996-05-23,"b_pre_cpt",24,"XC",34.3681994673169,0,34.3681994673169,0,0
221,1996-06-13,"b_pre_cpt",5,"XC",29.5661072852007,0,29.5661072852007,0,0
221,1996-06-13,"b_pre_cpt",6,"EC",398.301444307022,398.301444307022,0,0,0
221,1996-06-13,"b_pre_cpt",7,"XC",273.592793846949,0,273.592793846949,0,273.592793846949
221,1996-06-13,"b_pre_cpt",11,"CC",329.433794640211,277.651955993506,51.7818386467049,0,0
221,1996-06-13,"b_pre_cpt",13,"EC",475.748500957713,245.289867886384,230.458633071328,0,90.737428135816
221,1996-06-13,"b_pre_cpt",14,"CC",1095.36596428647,903.169808366372,192.1961559201,0,99.187447013739
221,1996-06-13,"b_pre_cpt",17,"CC",502.200593074656,472.634485789455,29.5661072852007,0,0
221,1996-06-13,"b_pre_cpt",18,"EC",175.536386233235,0,175.536386233235,0,84.4755894891111
221,1996-06-13,"b_pre_cpt",24,"XC",0,0,0,0,0
222,1996-07-20,"b_pre_cpt",5,"XC",48.8798715164297,0,48.8798715164297,0,0
222,1996-07-20,"b_pre_cpt",6,"EC",336.759008575731,336.759008575731,0,0,0
222,1996-07-20,"b_pre_cpt",7,"XC",334.588032511213,0,334.588032511213,0,334.588032511213
222,1996-07-20,"b_pre_cpt",11,"CC",267.178790403535,194.243553063338,72.9352373401971,0,43.3691300549964
222,1996-07-20,"b_pre_cpt",13,"EC",136.163537091158,97.2079476020466,38.9555894891111,0,0
222,1996-07-20,"b_pre_cpt",14,"CC",359.039170938017,327.041949534687,31.9972214033309,0,0
222,1996-07-20,"b_pre_cpt",17,"CC",494.793969286166,416.494259601836,78.2997096843296,0,53.8126975522807
222,1996-07-20,"b_pre_cpt",18,"EC",154.527248779465,0,154.527248779465,0,92.9639200909331
222,1996-07-20,"b_pre_cpt",24,"XC",0,0,0,0,0
223,1996-08-14,"b_pre_cpt",5,"XC",103.856775133188,0,103.856775133188,0,49.7240672582641
223,1996-08-14,"b_pre_cpt",6,"EC",170.437075270117,0,170.437075270117,0,86.7382601099927
223,1996-08-14,"b_pre_cpt",7,"XC",47.6374995226924,0,47.6374995226924,0,47.6374995226924
223,1996-08-14,"b_pre_cpt",11,"CC",294.413447757084,216.676118234771,77.7373295223132,0,77.7373295223132
223,1996-08-14,"b_pre_cpt",13,"EC",435.874300412556,92.1934694843704,343.680830928186,0,252.680170238206
223,1996-08-14,"b_pre_cpt",14,"CC",394.596762978441,308.003673966638,86.5930890118035,0,86.5930890118035
223,1996-08-14,"b_pre_cpt",17,"CC",388.90151491858,303.091595962968,85.8099189556116,0,53.8126975522807
223,1996-08-14,"b_pre_cpt",18,"EC",160.76725095706,0,160.76725095706,0,99.3326975522807
223,1996-08-14,"b_pre_cpt",24,"XC",0,0,0,0,0
224,1996-09-21,"b_pre_cpt",5,"XC",129.218815160125,0,129.218815160125,0,45.52
224,1996-09-21,"b_pre_cpt",6,"EC",247.015182970346,0,247.015182970346,71.1067394489141,130.071211499225
224,1996-09-21,"b_pre_cpt",7,"XC",55.8183169587426,0,55.8183169587426,0,55.8183169587426
224,1996-09-21,"b_pre_cpt",11,"CC",462.617770772847,400.222979041272,62.3947917315756,0,43.3691300549964
224,1996-09-21,"b_pre_cpt",13,"EC",272.789768994699,98.8602380143538,173.929530980345,0,51.7818386467049
224,1996-09-21,"b_pre_cpt",14,"CC",755.210759214993,686.962323833303,68.2484353816901,0,41.1820814442282
224,1996-09-21,"b_pre_cpt",17,"CC",693.405216031716,515.452798472463,177.952417559253,0,99.3326975522807
224,1996-09-21,"b_pre_cpt",18,"EC",199.514028003619,0,199.514028003619,0,142.881566780956
224,1996-09-21,"b_pre_cpt",24,"XC",53.8126975522807,0,53.8126975522807,0,0
225,1996-10-12,"b_pre_cpt",5,"XC",0,0,0,0,0
225,1996-10-12,"b_pre_cpt",6,"EC",239.63336171671,0,239.63336171671,0,136.526629577689
225,1996-10-12,"b_pre_cpt",7,"XC",107.625395104561,0,107.625395104561,0,53.8126975522807
225,1996-10-12,"b_pre_cpt",11,"CC",366.026925849165,292.431569623492,73.5953562256726,0,51.7818386467049
225,1996-10-12,"b_pre_cpt",13,"EC",226.389782153322,95.5462415403459,130.843540612976,0,49.7240672582641
225,1996-10-12,"b_pre_cpt",14,"CC",538.746079156512,514.259067024463,24.4870121320489,0,0
225,1996-10-12,"b_pre_cpt",17,"CC",654.619915951919,554.967208076995,99.6527078749239,0,45.52
225,1996-10-12,"b_pre_cpt",18,"EC",81.1194733547115,0,81.1194733547115,0,0
225,1996-10-12,"b_pre_cpt",24,"XC",165.354199706943,0,165.354199706943,0,0
226,1996-11-16,"b_pre_cpt",5,"XC",0,0,0,0,0
226,1996-11-16,"b_pre_cpt",6,"EC",98.173093386376,0,98.173093386376,71.1067394489141,0
226,1996-11-16,"b_pre_cpt",7,"XC",55.8183169587426,0,55.8183169587426,0,0
226,1996-11-16,"b_pre_cpt",11,"CC",495.201724228863,460.833524761546,34.3681994673169,0,0
226,1996-11-16,"b_pre_cpt",13,"EC",149.67894941527,95.5462415403459,54.1327078749239,0,0
226,1996-11-16,"b_pre_cpt",14,"CC",500.913396379954,476.426384247905,24.4870121320489,0,0
226,1996-11-16,"b_pre_cpt",17,"CC",496.03189896651,384.718869389042,111.313029577468,0,0
226,1996-11-16,"b_pre_cpt",18,"EC",61.1728296045046,0,61.1728296045046,0,0
226,1996-11-16,"b_pre_cpt",24,"XC",63.616133959869,0,63.616133959869,0,0
227,1996-12-18,"b_pre_cpt",5,"XC",59.7596635079572,0,59.7596635079572,0,0
227,1996-12-18,"b_pre_cpt",6,"EC",0,0,0,0,0
227,1996-12-18,"b_pre_cpt",7,"XC",36.6858174724557,0,36.6858174724557,0,0
227,1996-12-18,"b_pre_cpt",11,"CC",505.157501335913,505.157501335913,0,0,0
227,1996-12-18,"b_pre_cpt",13,"EC",59.7596635079572,0,59.7596635079572,0,0
227,1996-12-18,"b_pre_cpt",14,"CC",373.100555649897,373.100555649897,0,0,0
227,1996-12-18,"b_pre_cpt",17,"CC",648.281848387355,579.022119069079,69.259729318276,0,0
227,1996-12-18,"b_pre_cpt",18,"EC",173.569445741449,0,173.569445741449,0,0
227,1996-12-18,"b_pre_cpt",24,"XC",201.660680472783,0,201.660680472783,0,0
228,1997-02-08,"b_pre_cpt",5,"XC",507.227573001825,304.50351794803,202.724055053794,0,0
228,1997-02-08,"b_pre_cpt",6,"EC",937.72354243579,630.05143671677,307.67210571902,163.741984979183,0
228,1997-02-08,"b_pre_cpt",7,"XC",129.449537863495,0,129.449537863495,0,0
228,1997-02-08,"b_pre_cpt",11,"CC",1101.13315390623,1042.27794230687,58.8552115993657,0,0
228,1997-02-08,"b_pre_cpt",13,"EC",86.0503408205805,0,86.0503408205805,0,0
228,1997-02-08,"b_pre_cpt",14,"CC",1277.91479724342,1097.69025621298,180.224541030449,0,0
228,1997-02-08,"b_pre_cpt",17,"CC",954.905474998308,897.105283536725,57.8001914615828,0,0
228,1997-02-08,"b_pre_cpt",18,"EC",194.934400678449,67.3961502032971,127.538250475152,0,0
228,1997-02-08,"b_pre_cpt",24,"XC",307.461508455434,0,307.461508455434,0,0
229,1997-03-15,"b_pre_cpt",5,"XC",135.760382635912,103.763161232581,31.9972214033309,0,0
229,1997-03-15,"b_pre_cpt",6,"EC",563.042522398646,97.2079476020466,465.834574796599,190.11098788205,93.1574995226924
229,1997-03-15,"b_pre_cpt",7,"XC",102.503999277038,0,102.503999277038,0,0
229,1997-03-15,"b_pre_cpt",11,"CC",741.058788115074,608.831941570797,132.226846544277,0,36.6858174724557
229,1997-03-15,"b_pre_cpt",13,"EC",250.732967788753,0,250.732967788753,0,103.536764810545
229,1997-03-15,"b_pre_cpt",14,"CC",1833.76892915245,1689.83880841261,143.930120739837,0,0
229,1997-03-15,"b_pre_cpt",17,"CC",1375.7176490857,1220.0264574219,155.691191663806,0,0
229,1997-03-15,"b_pre_cpt",18,"EC",308.533172448657,0,308.533172448657,0,48.9315759427635
229,1997-03-15,"b_pre_cpt",24,"XC",318.502725391071,0,318.502725391071,0,0
230,1997-04-12,"b_pre_cpt",5,"XC",86.7382601099927,0,86.7382601099927,0,43.3691300549964
230,1997-04-12,"b_pre_cpt",6,"EC",670.362601684426,220.297275686023,450.065325998403,87.0863249865208,157.37637484569
230,1997-04-12,"b_pre_cpt",7,"XC",174.662105915171,0,174.662105915171,0,55.8183169587426
230,1997-04-12,"b_pre_cpt",11,"CC",636.782215483575,405.612731757137,231.169483726438,0,148.963666253982
230,1997-04-12,"b_pre_cpt",13,"EC",306.431114132592,0,306.431114132592,65.5152311109777,115.600382923166
230,1997-04-12,"b_pre_cpt",14,"CC",1366.22363784791,1325.04155640368,41.1820814442282,0,41.1820814442282
230,1997-04-12,"b_pre_cpt",17,"CC",1154.54390912772,782.318971673628,372.224937454091,0,107.600155605447
230,1997-04-12,"b_pre_cpt",18,"EC",529.649547843791,0,529.649547843791,0,354.112065293282
230,1997-04-12,"b_pre_cpt",24,"XC",358.287765329116,0,358.287765329116,0,59.7596635079572
231,1997-05-10,"b_pre_cpt",5,"XC",113.572361060238,0,113.572361060238,0,53.8126975522807
231,1997-05-10,"b_pre_cpt",6,"EC",700.528301293531,207.492531639527,493.035769654004,385.511510934157,107.524258719847
231,1997-05-10,"b_pre_cpt",7,"XC",347.476881804158,0,347.476881804158,74.7538451814357,0
231,1997-05-10,"b_pre_cpt",11,"CC",809.058035498412,569.08945999108,239.968575507332,57.8001914615828,97.3018386467049
231,1997-05-10,"b_pre_cpt",13,"EC",413.27595725157,0,413.27595725157,59.7596635079572,353.516293743613
231,1997-05-10,"b_pre_cpt",14,"CC",1098.62120173466,885.81727950686,212.803922227804,0,163.07985496954
231,1997-05-10,"b_pre_cpt",17,"CC",1179.39398194537,1067.7810929315,111.612889013863,0,53.8126975522807
231,1997-05-10,"b_pre_cpt",18,"EC",762.600960225297,0,762.600960225297,0,262.629125870783
231,1997-05-10,"b_pre_cpt",24,"XC",401.192270241186,0,401.192270241186,0,0
232,1997-06-09,"b_pre_cpt",5,"XC",51.7818386467049,0,51.7818386467049,0,0
232,1997-06-09,"b_pre_cpt",6,"EC",908.159044782865,273.730138695849,634.428906087016,456.990733791683,43.3691300549964
232,1997-06-09,"b_pre_cpt",7,"XC",588.51703575417,0,588.51703575417,134.635836798317,147.294218216742
232,1997-06-09,"b_pre_cpt",11,"CC",501.395550343115,400.226228826535,101.169321516579,0,101.169321516579
232,1997-06-09,"b_pre_cpt",13,"EC",930.661073437892,0,930.661073437892,396.254480770331,252.599221909096
232,1997-06-09,"b_pre_cpt",14,"CC",992.031273879605,870.614948458154,121.416325421452,63.616133959869,57.8001914615828
232,1997-06-09,"b_pre_cpt",17,"CC",1274.87208060438,940.476665010001,334.395415594381,0,188.779685770725
232,1997-06-09,"b_pre_cpt",18,"EC",332.437033102778,0,332.437033102778,0,157.248325978111
232,1997-06-09,"b_pre_cpt",24,"XC",101.450197074973,0,101.450197074973,0,0
233,1997-07-09,"b_pre_cpt",5,"XC",206.887888059248,0,206.887888059248,0,95.2749990453848
233,1997-07-09,"b_pre_cpt",6,"EC",694.108670234117,289.243165777488,404.865504456629,309.630303595151,41.1820814442282
233,1997-07-09,"b_pre_cpt",7,"XC",670.834756940088,0,670.834756940088,160.180789463316,306.703791321768
233,1997-07-09,"b_pre_cpt",11,"CC",725.018028888252,567.52892539719,157.489103491062,72.9378919918372,41.1820814442282
233,1997-07-09,"b_pre_cpt",13,"EC",737.726448833581,0,737.726448833581,435.273400177912,212.655635790755
233,1997-07-09,"b_pre_cpt",14,"CC",842.896945144069,663.307902903733,179.589042240336,0,45.52
233,1997-07-09,"b_pre_cpt",17,"CC",994.740445010804,656.754365072756,337.986079938048,71.1067394489141,211.061023530392
233,1997-07-09,"b_pre_cpt",18,"EC",318.317633794776,0,318.317633794776,71.1067394489141,142.275780950694
233,1997-07-09,"b_pre_cpt",24,"XC",245.453290229937,0,245.453290229937,0,0
234,1997-07-29,"b_pre_cpt",5,"XC",169.09510783713,0,169.09510783713,0,47.6374995226924
234,1997-07-29,"b_pre_cpt",6,"EC",622.870764277492,304.258528956308,318.612235321184,318.612235321184,0
234,1997-07-29,"b_pre_cpt",7,"XC",521.88629678384,0,521.88629678384,85.3617990345562,322.905989328959
234,1997-07-29,"b_pre_cpt",11,"CC",697.038914551349,503.546367203739,193.49254734761,80.1164051605652,88.8891300549964
234,1997-07-29,"b_pre_cpt",13,"EC",766.620219463667,0,766.620219463667,464.500332474809,41.1820814442282
234,1997-07-29,"b_pre_cpt",14,"CC",702.096544394275,656.576544394276,45.52,0,45.52
234,1997-07-29,"b_pre_cpt",17,"CC",639.062008129049,589.337940870785,49.7240672582641,0,49.7240672582641
234,1997-07-29,"b_pre_cpt",18,"EC",221.447342143168,0,221.447342143168,0,103.320191461583
234,1997-07-29,"b_pre_cpt",24,"XC",109.582030108288,0,109.582030108288,0,0
235,1997-09-27,"b_pre_cpt",5,"XC",131.329918955612,0,131.329918955612,0,45.52
235,1997-09-27,"b_pre_cpt",6,"EC",347.477418143235,215.579174335965,131.89824380727,80.1164051605652,0
235,1997-09-27,"b_pre_cpt",7,"XC",496.877143880071,0,496.877143880071,175.863607968247,55.8183169587426
235,1997-09-27,"b_pre_cpt",11,"CC",656.622534655801,529.871945111683,126.750589544118,0,0
235,1997-09-27,"b_pre_cpt",13,"EC",485.544839049362,0,485.544839049362,368.247769291679,0
235,1997-09-27,"b_pre_cpt",14,"CC",632.767165359516,515.250903594293,117.516261765223,0,0
235,1997-09-27,"b_pre_cpt",17,"CC",714.506430864448,609.097523706407,105.40890715804,78.3425532205783,0
235,1997-09-27,"b_pre_cpt",18,"EC",319.61592984932,0,319.61592984932,140.36646876719,0
235,1997-09-27,"b_pre_cpt",24,"XC",249.390757602528,0,249.390757602528,0,0
236,1997-10-25,"b_pre_cpt",5,"XC",116.472810892442,0,116.472810892442,0,0
236,1997-10-25,"b_pre_cpt",6,"EC",349.492423404028,215.563320691182,133.929102712846,80.1164051605652,0
236,1997-10-25,"b_pre_cpt",7,"XC",406.002068820051,0,406.002068820051,0,0
236,1997-10-25,"b_pre_cpt",11,"CC",303.072564005509,303.072564005509,0,0,0
236,1997-10-25,"b_pre_cpt",13,"EC",227.753043789413,0,227.753043789413,227.753043789413,0
236,1997-10-25,"b_pre_cpt",14,"CC",1026.03973387,984.857652425776,41.1820814442282,0,0
236,1997-10-25,"b_pre_cpt",17,"CC",776.316760970521,681.854256829762,94.4625041407591,0,0
236,1997-10-25,"b_pre_cpt",18,"EC",172.234635286368,0,172.234635286368,138.502889652211,0
236,1997-10-25,"b_pre_cpt",24,"XC",359.263776681418,0,359.263776681418,0,0
237,1997-11-22,"b_pre_cpt",5,"XC",191.740249915653,0,191.740249915653,0,0
237,1997-11-22,"b_pre_cpt",6,"EC",306.776861541356,105.380274719703,201.396586821653,81.8772598057385,0
237,1997-11-22,"b_pre_cpt",7,"XC",232.004196672447,0,232.004196672447,0,0
237,1997-11-22,"b_pre_cpt",11,"CC",610.888086297414,610.888086297414,0,0,0
237,1997-11-22,"b_pre_cpt",13,"EC",276.358491489434,0,276.358491489434,220.540174530691,0
237,1997-11-22,"b_pre_cpt",14,"CC",569.776015253053,569.776015253053,0,0,0
237,1997-11-22,"b_pre_cpt",17,"CC",691.778632331279,691.778632331279,0,0,0
237,1997-11-22,"b_pre_cpt",18,"EC",170.500111055542,0,170.500111055542,138.502889652211,0
237,1997-11-22,"b_pre_cpt",24,"XC",345.735402089517,0,345.735402089517,0,0
238,1997-12-28,"b_pre_cpt",5,"XC",0,0,0,0,0
238,1997-12-28,"b_pre_cpt",6,"EC",171.528098169429,111.768434661472,59.7596635079572,0,0
238,1997-12-28,"b_pre_cpt",7,"XC",214.293972812941,0,214.293972812941,0,0
238,1997-12-28,"b_pre_cpt",11,"CC",283.215436352355,283.215436352355,0,0,0
238,1997-12-28,"b_pre_cpt",13,"EC",203.480266052355,0,203.480266052355,147.661949093612,0
238,1997-12-28,"b_pre_cpt",14,"CC",778.989292818787,778.989292818787,0,0,0
238,1997-12-28,"b_pre_cpt",17,"CC",665.211614534795,665.211614534795,0,0,0
238,1997-12-28,"b_pre_cpt",18,"EC",269.025060071108,0,269.025060071108,138.502889652211,0
238,1997-12-28,"b_pre_cpt",24,"XC",228.977525588072,0,228.977525588072,0,0
239,1998-01-31,"b_pre_cpt",5,"XC",123.375797467826,0,123.375797467826,0,0
239,1998-01-31,"b_pre_cpt",6,"EC",78.3425532205783,0,78.3425532205783,78.3425532205783,0
239,1998-01-31,"b_pre_cpt",7,"XC",57.8001914615828,0,57.8001914615828,0,0
239,1998-01-31,"b_pre_cpt",11,"CC",462.618174164302,462.618174164302,0,0,0
239,1998-01-31,"b_pre_cpt",13,"EC",268.463289603594,0,268.463289603594,152.885309136894,0
239,1998-01-31,"b_pre_cpt",14,"CC",1087.11528593822,1087.11528593822,0,0,0
239,1998-01-31,"b_pre_cpt",17,"CC",485.846996962796,485.846996962796,0,0,0
239,1998-01-31,"b_pre_cpt",18,"EC",148.894450244299,0,148.894450244299,0,0
239,1998-01-31,"b_pre_cpt",24,"XC",101.256950721607,0,101.256950721607,0,0
240,1998-03-01,"b_pre_cpt",5,"XC",81.5354514803925,0,81.5354514803925,0,0
240,1998-03-01,"b_pre_cpt",6,"EC",78.3425532205783,0,78.3425532205783,78.3425532205783,0
240,1998-03-01,"b_pre_cpt",7,"XC",53.8126975522807,0,53.8126975522807,0,0
240,1998-03-01,"b_pre_cpt",11,"CC",1304.38892489669,1304.38892489669,0,0,0
240,1998-03-01,"b_pre_cpt",13,"EC",250.526025912048,0,250.526025912048,250.526025912048,0
240,1998-03-01,"b_pre_cpt",14,"CC",786.485664597348,786.485664597348,0,0,0
240,1998-03-01,"b_pre_cpt",17,"CC",569.574567019956,569.574567019956,0,0,0
240,1998-03-01,"b_pre_cpt",18,"EC",180.78925189468,0,180.78925189468,151.223144609479,0
240,1998-03-01,"b_pre_cpt",24,"XC",179.546684597131,0,179.546684597131,0,0
242,1998-05-02,"b_pre_cpt",5,"XC",135.401070469524,0,135.401070469524,0,59.7596635079572
242,1998-05-02,"b_pre_cpt",6,"EC",253.12523380876,0,253.12523380876,151.675036733787,101.450197074973
242,1998-05-02,"b_pre_cpt",7,"XC",128.516551012435,0,128.516551012435,0,101.450197074973
242,1998-05-02,"b_pre_cpt",11,"CC",334.979612551351,334.979612551351,0,0,0
242,1998-05-02,"b_pre_cpt",13,"EC",511.839009711277,421.337200777587,90.5018089336904,90.5018089336904,0
242,1998-05-02,"b_pre_cpt",14,"CC",444.72422826532,403.542146821092,41.1820814442282,0,41.1820814442282
242,1998-05-02,"b_pre_cpt",17,"CC",1058.74868223976,1006.96684359305,51.7818386467049,0,51.7818386467049
242,1998-05-02,"b_pre_cpt",18,"EC",174.841179896672,0,174.841179896672,81.8772598057385,51.7818386467049
242,1998-05-02,"b_pre_cpt",24,"XC",169.09510783713,0,169.09510783713,0,0
243,1998-05-28,"b_pre_cpt",5,"XC",59.7596635079572,0,59.7596635079572,0,59.7596635079572
243,1998-05-28,"b_pre_cpt",6,"EC",287.797018415562,0,287.797018415562,238.072951157298,49.7240672582641
243,1998-05-28,"b_pre_cpt",7,"XC",105.594536198986,0,105.594536198986,0,105.594536198986
243,1998-05-28,"b_pre_cpt",11,"CC",507.191077148003,507.191077148003,0,0,0
243,1998-05-28,"b_pre_cpt",13,"EC",170.618214094256,0,170.618214094256,170.618214094256,0
243,1998-05-28,"b_pre_cpt",14,"CC",1380.46605989802,1334.94605989802,45.52,0,45.52
243,1998-05-28,"b_pre_cpt",17,"CC",1135.59557281114,856.041648853572,279.553923957573,0,153.232035721678
243,1998-05-28,"b_pre_cpt",18,"EC",181.622311065534,0,181.622311065534,80.1164051605652,101.505905904969
243,1998-05-28,"b_pre_cpt",24,"XC",67.3961502032971,0,67.3961502032971,0,0
244,1998-06-27,"b_pre_cpt",5,"XC",153.91944126532,102.137602618615,51.7818386467049,0,0
244,1998-06-27,"b_pre_cpt",6,"EC",339.047697434086,0,339.047697434086,287.265858787381,51.7818386467049
244,1998-06-27,"b_pre_cpt",7,"XC",115.397972606574,0,115.397972606574,0,115.397972606574
244,1998-06-27,"b_pre_cpt",11,"CC",363.285925700867,289.962136744439,73.323788956428,0,73.323788956428
244,1998-06-27,"b_pre_cpt",13,"EC",415.25480768343,0,415.25480768343,296.333153850072,0
244,1998-06-27,"b_pre_cpt",14,"CC",623.256257217495,588.888057750178,34.3681994673169,0,0
244,1998-06-27,"b_pre_cpt",17,"CC",733.320602625877,541.4727089712,191.847893654678,0,191.847893654678
244,1998-06-27,"b_pre_cpt",18,"EC",192.800668917754,0,192.800668917754,158.432469450437,34.3681994673169
244,1998-06-27,"b_pre_cpt",24,"XC",189.664760803142,0,189.664760803142,0,41.1820814442282
245,1998-07-18,"b_pre_cpt",5,"XC",113.572361060238,0,113.572361060238,0,0
245,1998-07-18,"b_pre_cpt",6,"EC",128.066620478842,0,128.066620478842,78.3425532205783,49.7240672582641
245,1998-07-18,"b_pre_cpt",7,"XC",69.259729318276,0,69.259729318276,0,69.259729318276
245,1998-07-18,"b_pre_cpt",11,"CC",340.046548995228,180.908040574902,159.138508420325,45.52,113.618508420325
245,1998-07-18,"b_pre_cpt",13,"EC",341.401181595431,0,341.401181595431,281.641518087474,59.7596635079572
245,1998-07-18,"b_pre_cpt",14,"CC",444.892760087945,444.892760087945,0,0,0
245,1998-07-18,"b_pre_cpt",17,"CC",678.353396931617,564.734888511292,113.618508420325,57.8001914615828,55.8183169587426
245,1998-07-18,"b_pre_cpt",18,"EC",394.980029415594,0,394.980029415594,163.704352255134,181.551609902195
245,1998-07-18,"b_pre_cpt",24,"XC",150.377601553855,0,150.377601553855,0,38.9555894891111
246,1998-08-22,"b_pre_cpt",5,"XC",107.600155605447,0,107.600155605447,0,0
246,1998-08-22,"b_pre_cpt",6,"EC",369.257825318562,0,369.257825318562,222.172191279341,47.6374995226924
246,1998-08-22,"b_pre_cpt",7,"XC",355.00433791275,0,355.00433791275,259.853369211049,95.1509687017012
246,1998-08-22,"b_pre_cpt",11,"CC",364.587613313824,271.430113791131,93.1574995226924,0,93.1574995226924
246,1998-08-22,"b_pre_cpt",13,"EC",623.845949363615,0,623.845949363615,498.188278430275,125.657670933339
246,1998-08-22,"b_pre_cpt",14,"CC",319.784072671218,268.002234024513,51.7818386467049,0,0
246,1998-08-22,"b_pre_cpt",17,"CC",594.852552814014,431.721411581584,163.13114123243,0,138.644129100381
246,1998-08-22,"b_pre_cpt",18,"EC",393.243607087476,0,393.243607087476,256.817458384984,136.426148702492
246,1998-08-22,"b_pre_cpt",24,"XC",117.297069757683,0,117.297069757683,0,0
247,1998-09-19,"b_pre_cpt",5,"XC",57.8001914615828,0,57.8001914615828,0,0
247,1998-09-19,"b_pre_cpt",6,"EC",203.663895210295,0,203.663895210295,154.732319267532,48.9315759427635
247,1998-09-19,"b_pre_cpt",7,"XC",310.216283071843,0,310.216283071843,63.616133959869,0
247,1998-09-19,"b_pre_cpt",11,"CC",928.487203827854,805.056024849632,123.431178978222,0,123.431178978222
247,1998-09-19,"b_pre_cpt",13,"EC",469.142962684552,95.5462415403459,373.596721144206,293.459050210867,80.1376709333393
247,1998-09-19,"b_pre_cpt",14,"CC",217.042585887784,182.674386420467,34.3681994673169,0,34.3681994673169
247,1998-09-19,"b_pre_cpt",17,"CC",696.325627219265,530.53178203783,165.793845181436,74.7538451814357,91.04
247,1998-09-19,"b_pre_cpt",18,"EC",364.480138088469,0,364.480138088469,215.423373277924,95.2440672582641
247,1998-09-19,"b_pre_cpt",24,"XC",182.360372931476,71.1067394489141,111.253633482561,0,0
248,1998-10-24,"b_pre_cpt",5,"XC",59.7596635079572,0,59.7596635079572,0,0
248,1998-10-24,"b_pre_cpt",6,"EC",193.490148819602,0,193.490148819602,81.8772598057385,0
248,1998-10-24,"b_pre_cpt",7,"XC",127.232267919738,0,127.232267919738,63.616133959869,0
248,1998-10-24,"b_pre_cpt",11,"CC",565.607442540837,483.730182735098,81.8772598057385,81.8772598057385,0
248,1998-10-24,"b_pre_cpt",13,"EC",378.33510163187,90.5018089336904,287.833292698179,287.833292698179,0
248,1998-10-24,"b_pre_cpt",14,"CC",182.485817832971,182.485817832971,0,0,0
248,1998-10-24,"b_pre_cpt",17,"CC",571.996279576665,528.627149521669,43.3691300549964,0,43.3691300549964
248,1998-10-24,"b_pre_cpt",18,"EC",322.632028960816,0,322.632028960816,165.255654115126,51.7818386467049
248,1998-10-24,"b_pre_cpt",24,"XC",208.354965166939,0,208.354965166939,71.1067394489141,0
249,1998-11-21,"b_pre_cpt",5,"XC",167.279580781592,0,167.279580781592,0,0
249,1998-11-21,"b_pre_cpt",6,"EC",88.7995411482622,0,88.7995411482622,88.7995411482622,0
249,1998-11-21,"b_pre_cpt",7,"XC",38.9555894891111,0,38.9555894891111,0,0
249,1998-11-21,"b_pre_cpt",11,"CC",485.73850529913,485.73850529913,0,0,0
249,1998-11-21,"b_pre_cpt",13,"EC",439.172710804213,218.680162198901,220.492548605311,220.492548605311,0
249,1998-11-21,"b_pre_cpt",14,"CC",191.053707498724,191.053707498724,0,0,0
249,1998-11-21,"b_pre_cpt",17,"CC",758.143306529107,758.143306529107,0,0,0
249,1998-11-21,"b_pre_cpt",18,"EC",231.480963659654,0,231.480963659654,231.480963659654,0
249,1998-11-21,"b_pre_cpt",24,"XC",57.8001914615828,0,57.8001914615828,0,0
250,1998-12-22,"b_pre_cpt",5,"XC",166.256388217651,98.8602380143538,67.3961502032971,0,0
250,1998-12-22,"b_pre_cpt",6,"EC",90.5018089336904,0,90.5018089336904,90.5018089336904,0
250,1998-12-22,"b_pre_cpt",7,"XC",0,0,0,0,0
250,1998-12-22,"b_pre_cpt",11,"CC",387.085261245378,387.085261245378,0,0,0
250,1998-12-22,"b_pre_cpt",13,"EC",421.971661758035,194.179815867965,227.791845890071,227.791845890071,0
250,1998-12-22,"b_pre_cpt",14,"CC",638.0539814063,638.0539814063,0,0,0
250,1998-12-22,"b_pre_cpt",17,"CC",743.766778720061,743.766778720061,0,0,0
250,1998-12-22,"b_pre_cpt",18,"EC",89.7974128649136,0,89.7974128649136,57.8001914615828,0
250,1998-12-22,"b_pre_cpt",24,"XC",71.1067394489141,0,71.1067394489141,0,0
251,1999-01-16,"b_pre_cpt",5,"XC",581.433367939617,519.735423133137,61.6979448064802,0,0
251,1999-01-16,"b_pre_cpt",6,"EC",220.193786084074,0,220.193786084074,98.8602380143538,0
251,1999-01-16,"b_pre_cpt",7,"XC",0,0,0,0,0
251,1999-01-16,"b_pre_cpt",11,"CC",485.576460442763,485.576460442763,0,0,0
