"newmoonnumber","period","censusdate","month","day","year","treatment","plot","stake","species","sex","hfl","wgt","tag","ltag","brown_trtmnt","granivore","omnivore","small_granivore","small_omnivore","dipo","offset_year","type","energy"
13,13,1978-07-07,7,7,1978,"control",12,67,"OT","F",19,22,"1022","0","dipo_present",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",57.8001914615828
13,13,1978-07-07,7,8,1978,"exclosure",15,11,"PP","F",21,12,"110","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",36.6858174724557
13,13,1978-07-07,7,8,1978,"exclosure",15,15,"PP","F",23,10,"10","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",31.9972214033309
13,13,1978-07-07,7,8,1978,"control",14,17,"DM","F",36,39,"1476","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",88.7995411482622
13,13,1978-07-07,7,8,1978,"control",14,21,"NA","M",33,113,"1461","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",197.206442630021
13,13,1978-07-07,7,8,1978,"exclosure",3,23,"NA","F",34,115,"1452","0","dipo_absent",0,1,FALSE,FALSE,FALSE,1978,"other",199.818477997998
13,13,1978-07-07,7,8,1978,"control",14,31,"DS","F",51,120,"4540","4677","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",206.29951213152
13,13,1978-07-07,7,8,1978,"exclosure",3,32,"NA","M",34,190,"4699","0","dipo_absent",0,1,FALSE,FALSE,FALSE,1978,"other",291.190677653808
13,13,1978-07-07,7,8,1978,"control",14,32,"PP","M",23,10,"8000","0","dipo_present",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",31.9972214033309
13,13,1978-07-07,7,8,1978,"control",14,71,"DM","F",38,47,"4426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",102.137602618615
13,13,1978-07-07,7,NA,1978,"exclosure",19,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
14,14,1978-08-04,8,4,1978,"control",12,12,"DS","F",49,120,"4535","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",206.29951213152
14,14,1978-08-04,8,4,1978,"control",8,15,"DS","F",51,122,"4444","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",208.872920612232
14,14,1978-08-04,8,4,1978,"exclosure",21,16,"OT",NA,NA,19,"1512","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",51.7818386467049
14,14,1978-08-04,8,4,1978,"control",12,21,"DS","F",49,95,"1426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",173.143012844186
14,14,1978-08-04,8,4,1978,"control",12,22,"PP","M",22,18,"8010","0","dipo_present",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",49.7240672582641
14,14,1978-08-04,8,4,1978,"control",12,25,"NA","M",33,189,"4498","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",290.040482896577
14,14,1978-08-04,8,4,1978,"control",11,27,"DM","F",30,17,"1468","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",47.6374995226924
14,14,1978-08-04,8,4,1978,"control",11,31,"DS","M",53,126,"4388","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",213.988372268528
14,14,1978-08-04,8,4,1978,"exclosure",21,36,"PF","M",15,8,"7010","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",27.0663539374619
14,14,1978-08-04,8,4,1978,"control",12,37,"DM","M",38,44,"1478","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",97.2079476020466
14,14,1978-08-04,8,4,1978,"exclosure",19,54,"PM","F",NA,21,"1517","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",55.8183169587426
14,14,1978-08-04,8,4,1978,"control",12,55,"DS","M",52,105,"1471","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",186.639791531301
14,14,1978-08-04,8,4,1978,"control",11,56,"DM","F",35,43,"4479","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",95.5462415403459
14,14,1978-08-04,8,4,1978,"exclosure",21,61,"PP","M",19,14,"8100","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",41.1820814442282
14,14,1978-08-04,8,4,1978,"control",12,62,"DM","M",35,32,"1465","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",76.5552096446982
14,14,1978-08-04,8,4,1978,"control",8,64,"DM","F",36,36,"1482","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",83.6255798186177
14,14,1978-08-04,8,4,1978,"control",11,67,"DM","M",37,36,"1423","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",83.6255798186177
14,14,1978-08-04,8,4,1978,"exclosure",19,67,"PM","M",20,19,"-1","1504","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",51.7818386467049
14,14,1978-08-04,8,4,1978,"exclosure",21,71,"OL","M",20,20,"1464","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",53.8126975522807
14,14,1978-08-04,8,4,1978,"control",11,76,"DS","F",52,108,"4421","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",190.625099338474
14,14,1978-08-04,8,4,1978,"exclosure",19,76,"OT","M",19,12,"1523","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",36.6858174724557
14,14,1978-08-04,8,4,1978,"control",12,77,"DM","F",37,39,"4858","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",88.7995411482622
14,14,1978-08-04,8,5,1978,"control",14,25,"DS","F",49,123,"4540","4677","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",210.155664294767
14,14,1978-08-04,8,5,1978,"exclosure",15,43,"NA","F",31,196,"4487","0","dipo_absent",0,1,FALSE,FALSE,FALSE,1978,"other",298.060427430412
14,14,1978-08-04,8,5,1978,"control",14,57,"DM","M",35,36,"1486","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",83.6255798186177
14,14,1978-08-04,8,5,1978,"exclosure",15,63,"PP","F",21,14,"110","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",41.1820814442282
14,14,1978-08-04,8,5,1978,"control",14,65,"DM","F",36,43,"4426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",95.5462415403459
14,14,1978-08-04,8,NA,1978,"exclosure",3,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
15,15,1978-09-03,9,3,1978,"control",11,12,"DM","M",34,46,"1519","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",100.503373641219
15,15,1978-09-03,9,3,1978,"control",12,15,"NA","F",NA,158,"1497","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",253.574210279017
15,15,1978-09-03,9,3,1978,"control",12,21,"DS","M",51,107,"1428","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",189.299775825279
15,15,1978-09-03,9,3,1978,"control",11,22,"DS","M",51,126,"4388","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",213.988372268528
15,15,1978-09-03,9,3,1978,"control",12,22,"PP","M",23,19,"8010","0","dipo_present",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",51.7818386467049
15,15,1978-09-03,9,3,1978,"control",11,23,"DM","F",35,45,"4882","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",98.8602380143538
15,15,1978-09-03,9,3,1978,"control",12,23,"NA","M",NA,189,"4498","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",290.040482896577
15,15,1978-09-03,9,3,1978,"control",8,25,"DS","F",52,122,"4444","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",208.872920612232
15,15,1978-09-03,9,3,1978,"control",12,26,"DM","F",35,31,"-1","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",74.7538451814357
15,15,1978-09-03,9,3,1978,"control",11,27,"DM","M",36,30,"1522","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",72.9378919918372
15,15,1978-09-03,9,3,1978,"control",12,31,"DS","F",51,124,"4535","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",211.43580339025
15,15,1978-09-03,9,3,1978,"control",8,32,"DO","M",35,54,"4668","1438","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",113.346362215707
15,15,1978-09-03,9,3,1978,"exclosure",21,33,"PF","M",16,7,"6110","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",24.4870121320489
15,15,1978-09-03,9,3,1978,"control",11,43,"PP","F",22,14,"7110","0","dipo_present",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",41.1820814442282
15,15,1978-09-03,9,3,1978,"control",11,45,"OT","M",20,24,"1541","0","dipo_present",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",61.6979448064802
15,15,1978-09-03,9,3,1978,"control",11,55,"PP","M",22,13,"7100","0","dipo_present",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",38.9555894891111
15,15,1978-09-03,9,3,1978,"control",8,56,"DM","F",36,40,"1546","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",90.5018089336904
15,15,1978-09-03,9,3,1978,"exclosure",19,56,"PF","M",16,6,"5000","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",21.8135175789677
15,15,1978-09-03,9,3,1978,"exclosure",21,62,"OL","M",21,24,"1464","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",61.6979448064802
15,15,1978-09-03,9,3,1978,"control",8,63,"DS","F",49,134,"4847","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",224.099488446291
15,15,1978-09-03,9,3,1978,"control",11,64,"OT","F",20,20,"1545","0","dipo_present",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",53.8126975522807
15,15,1978-09-03,9,3,1978,"exclosure",21,65,"PP","M",22,15,"8100","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",43.3691300549964
15,15,1978-09-03,9,3,1978,"control",12,71,"DS","F",50,100,"1426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",179.933598863581
15,15,1978-09-03,9,3,1978,"exclosure",19,71,"PE","F",20,13,"1538","0","dipo_absent",1,0,FALSE,TRUE,FALSE,1978,"small_omnivore",38.9555894891111
15,15,1978-09-03,9,3,1978,"control",12,72,"DM","M",34,37,"1465","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",85.3617990345562
15,15,1978-09-03,9,3,1978,"control",8,73,"DM","F",35,40,"1482","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",90.5018089336904
15,15,1978-09-03,9,3,1978,"control",11,73,"DS","F",52,110,"4421","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",193.266588328572
15,15,1978-09-03,9,3,1978,"control",11,74,"DM","M",38,41,"1423","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",92.1934694843704
15,15,1978-09-03,9,3,1978,"control",8,75,"PF","M",15,8,"6000","0","dipo_present",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",27.0663539374619
15,15,1978-09-03,9,3,1978,"control",12,77,"DM","M",38,47,"1478","1520","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",102.137602618615
15,15,1978-09-03,9,4,1978,"exclosure",3,12,"NA","F",34,141,"1452","0","dipo_absent",0,1,FALSE,FALSE,FALSE,1978,"other",232.823385949575
15,15,1978-09-03,9,4,1978,"control",14,13,"DM","F",36,40,"1476","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",90.5018089336904
15,15,1978-09-03,9,4,1978,"exclosure",3,22,"OT","M",21,27,"1532","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",67.3961502032971
15,15,1978-09-03,9,4,1978,"exclosure",3,23,"PP","F",21,13,"6010","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",38.9555894891111
15,15,1978-09-03,9,4,1978,"control",14,23,"DM","M",36,47,"4380","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",102.137602618615
15,15,1978-09-03,9,4,1978,"exclosure",15,32,"PP","F",20,15,"110","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",43.3691300549964
15,15,1978-09-03,9,4,1978,"exclosure",15,33,"PF","F",16,6,"5110","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",21.8135175789677
15,15,1978-09-03,9,4,1978,"control",14,44,"DS","F",50,123,"4540","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",210.155664294767
15,15,1978-09-03,9,4,1978,"exclosure",3,47,"PF","F",17,7,"5010","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",24.4870121320489
15,15,1978-09-03,9,4,1978,"exclosure",3,53,"DM","M",NA,43.52721657,"0","0","dipo_absent",1,0,FALSE,FALSE,TRUE,1978,"dipo",96.4235104463235
15,15,1978-09-03,9,4,1978,"control",14,57,"NA","M",32,118,"1552","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",203.715358184933
15,15,1978-09-03,9,4,1978,"exclosure",3,61,"OT","F",20,28,"1521","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",69.259729318276
15,15,1978-09-03,9,4,1978,"control",14,64,"DM","F",36,47,"4426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",102.137602618615
16,16,1978-10-06,10,7,1978,"control",11,13,"DM","F",34,45,"4882","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",98.8602380143538
16,16,1978-10-06,10,7,1978,"control",8,15,"DS","F",50,118,"4444","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",203.715358184933
16,16,1978-10-06,10,7,1978,"control",11,15,"DS","M",50,108,"4388","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",190.625099338474
16,16,1978-10-06,10,7,1978,"exclosure",21,16,"OL","M",20,30,"1464","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",72.9378919918372
16,16,1978-10-06,10,7,1978,"control",11,17,"DM","M",37,45,"4389","1578","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",98.8602380143538
16,16,1978-10-06,10,7,1978,"control",11,23,"PP","F",21,15,"7110","0","dipo_present",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",43.3691300549964
16,16,1978-10-06,10,7,1978,"control",12,24,"NA",NA,NA,162.5347738,"0","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",259.013252088968
16,16,1978-10-06,10,7,1978,"control",8,27,"DO","M",36,50,"4668","1438","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",106.989157998308
16,16,1978-10-06,10,7,1978,"control",12,27,"DM","F",37,41,"1477","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",92.1934694843704
16,16,1978-10-06,10,7,1978,"control",11,35,"DO","M",34,45,"1577","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",98.8602380143538
16,16,1978-10-06,10,7,1978,"control",12,41,"DM","M",36,40,"1555","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",90.5018089336904
16,16,1978-10-06,10,7,1978,"control",12,54,"DS","F",51,120,"4535","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",206.29951213152
16,16,1978-10-06,10,7,1978,"control",12,62,"NA",NA,NA,162.5347738,"0","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",259.013252088968
16,16,1978-10-06,10,7,1978,"control",8,63,"DS","F",NA,129,"4847","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",217.798331856724
16,16,1978-10-06,10,7,1978,"control",11,66,"DS","F",49,118,"1582","1589","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",203.715358184933
16,16,1978-10-06,10,7,1978,"control",11,73,"PF","F",15,6,"4","0","dipo_present",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",21.8135175789677
16,16,1978-10-06,10,7,1978,"control",11,75,"DM","M",38,38,"1423","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",87.0863249865208
16,16,1978-10-06,10,7,1978,"control",11,77,"DM","F",35,41,"1599","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",92.1934694843704
16,16,1978-10-06,10,7,1978,"control",8,NA,"DM","F",36,35,"1482","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",81.8772598057385
16,16,1978-10-06,10,8,1978,"exclosure",3,11,"PP","F",22,13,"6010","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",38.9555894891111
16,16,1978-10-06,10,8,1978,"control",14,16,"DM","F",36,37,"1476","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",85.3617990345562
16,16,1978-10-06,10,8,1978,"exclosure",3,32,"NA",NA,NA,162.5347738,"0","0","dipo_absent",0,1,FALSE,FALSE,FALSE,1978,"other",259.013252088968
16,16,1978-10-06,10,8,1978,"control",14,34,"DS","F",50,121,"4540","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",207.587545628344
16,16,1978-10-06,10,8,1978,"exclosure",3,35,"PF","F",15,4,"114","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",16.0937503398058
16,16,1978-10-06,10,8,1978,"exclosure",15,42,"PP","F",21,16,"110","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",45.52
16,16,1978-10-06,10,8,1978,"control",14,55,"NA",NA,NA,162.5347738,"0","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",259.013252088968
16,16,1978-10-06,10,8,1978,"control",14,56,"DM","M",38,45,"4380","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",98.8602380143538
16,16,1978-10-06,10,8,1978,"exclosure",3,61,"PF","F",16,6,"104","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",21.8135175789677
16,16,1978-10-06,10,8,1978,"exclosure",15,67,"PF","F",15,7,"13","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",24.4870121320489
16,16,1978-10-06,10,8,1978,"exclosure",19,NA,"PE",NA,NA,18,"0","0","dipo_absent",1,0,FALSE,TRUE,FALSE,1978,"small_omnivore",49.7240672582641
17,17,1978-11-04,11,4,1978,"control",11,11,"DM","F",36,37,"1442","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",85.3617990345562
17,17,1978-11-04,11,4,1978,"control",12,12,"DS","F",50,116,"4535","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",201.120230609569
17,17,1978-11-04,11,4,1978,"exclosure",19,14,"PF","M",15,6,"-1","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",21.8135175789677
17,17,1978-11-04,11,4,1978,"control",8,16,"DS","F",49,124,"4847","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",211.43580339025
17,17,1978-11-04,11,4,1978,"control",11,25,"OT","F",20,23,"1596","0","dipo_present",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",59.7596635079572
17,17,1978-11-04,11,4,1978,"control",12,34,"DM","M",36,32,"1555","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",76.5552096446982
17,17,1978-11-04,11,4,1978,"control",8,37,"DO","M",35,54,"1432","1430","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",113.346362215707
17,17,1978-11-04,11,4,1978,"control",11,37,"OL","M",20,33,"1559","0","dipo_present",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",78.3425532205783
17,17,1978-11-04,11,4,1978,"control",8,52,"OL","F",20,28,"1597","0","dipo_present",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",69.259729318276
17,17,1978-11-04,11,4,1978,"control",8,55,"DM","F",35,37,"1563","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",85.3617990345562
17,17,1978-11-04,11,4,1978,"control",12,56,"DM","F",35,42,"1477","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",93.8748452722046
17,17,1978-11-04,11,4,1978,"control",8,57,"DO","F",32,45,"4859","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",98.8602380143538
17,17,1978-11-04,11,4,1978,"exclosure",19,57,"OT","M",20,21,"-1","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",55.8183169587426
17,17,1978-11-04,11,4,1978,"control",12,61,"OT","F",21,22,"1595","0","dipo_present",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",57.8001914615828
17,17,1978-11-04,11,4,1978,"control",11,66,"DM","M",37,45,"1566","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",98.8602380143538
17,17,1978-11-04,11,4,1978,"exclosure",21,66,"PF","F",15,6,"2","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",21.8135175789677
17,17,1978-11-04,11,4,1978,"control",12,71,"DM","M",37,45,"1594","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",98.8602380143538
17,17,1978-11-04,11,4,1978,"control",11,75,"OL","F",20,28,"1565","0","dipo_present",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",69.259729318276
17,17,1978-11-04,11,4,1978,"control",11,77,"DM","M",38,39,"1423","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",88.7995411482622
17,17,1978-11-04,11,4,1978,"control",8,NA,"OT","F",20,24,"1521","0","dipo_present",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",61.6979448064802
17,17,1978-11-04,11,5,1978,"control",14,32,"DM","M",37,45,"4380","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",98.8602380143538
17,17,1978-11-04,11,5,1978,"control",14,63,"DS","F",46,121,"4540","4677","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",207.587545628344
17,17,1978-11-04,11,5,1978,"control",14,65,"NA","M",32,153,"1552","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",247.531708556524
17,17,1978-11-04,11,5,1978,"control",14,67,"DM","F",36,43,"4426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",95.5462415403459
17,17,1978-11-04,11,NA,1978,"exclosure",3,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
17,17,1978-11-04,11,NA,1978,"exclosure",15,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
18,18,1978-12-02,12,2,1978,"exclosure",19,12,"RM","M",17,8,"1620","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",27.0663539374619
18,18,1978-12-02,12,2,1978,"control",11,15,"DM","F",36,37,"1442","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",85.3617990345562
18,18,1978-12-02,12,2,1978,"control",11,17,"DM","M",38,44,"4389","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",97.2079476020466
18,18,1978-12-02,12,2,1978,"control",12,24,"DM","M",35,39,"1555","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",88.7995411482622
18,18,1978-12-02,12,2,1978,"control",12,25,"NA","M",32,223,"4498","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",328.352943374228
18,18,1978-12-02,12,2,1978,"control",11,26,"OT","F",20,25,"1610","0","dipo_present",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",63.616133959869
18,18,1978-12-02,12,2,1978,"exclosure",21,26,"RM","F",17,7,"1643","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",24.4870121320489
18,18,1978-12-02,12,2,1978,"control",11,44,"DM","M",38,46,"1566","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",100.503373641219
18,18,1978-12-02,12,2,1978,"control",8,47,"DO","M",33,52,"4668","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",110.18304597148
18,18,1978-12-02,12,2,1978,"control",8,53,"DS","F",49,122,"4847","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",208.872920612232
18,18,1978-12-02,12,2,1978,"control",12,55,"DS","F",51,116,"4535","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",201.120230609569
18,18,1978-12-02,12,2,1978,"control",8,56,"OL","F",21,30,"1597","0","dipo_present",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",72.9378919918372
18,18,1978-12-02,12,2,1978,"control",11,74,"DM","M",38,38,"1423","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",87.0863249865208
18,18,1978-12-02,12,3,1978,"control",14,14,"DS","F",47,120,"4540","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",206.29951213152
18,18,1978-12-02,12,3,1978,"control",14,55,"NA","M",NA,169,"1552","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",266.702627846071
18,18,1978-12-02,12,3,1978,"exclosure",3,61,"OT","F",20,23,"1640","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",59.7596635079572
18,18,1978-12-02,12,3,1978,"control",14,65,"DM","M",38,45,"1380","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",98.8602380143538
18,18,1978-12-02,12,3,1978,"exclosure",3,71,"OT","M",20,28,"1541","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",69.259729318276
18,18,1978-12-02,12,NA,1978,"exclosure",15,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
20,19,1979-01-28,1,28,1979,"control",8,14,"DS","F",48,128,"4847","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",216.530831499695
20,19,1979-01-28,1,28,1979,"control",11,21,"DM","M",36,37,"-1","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",85.3617990345562
20,19,1979-01-28,1,28,1979,"control",12,25,"DM","M",36,45,"1555","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",98.8602380143538
20,19,1979-01-28,1,28,1979,"control",11,27,"DO","M",34,52,"1577","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",110.18304597148
20,19,1979-01-28,1,28,1979,"control",11,41,"DM","M",39,50,"1566","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",106.989157998308
20,19,1979-01-28,1,28,1979,"control",11,74,"OL","M",21,35,"1617","0","dipo_present",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",81.8772598057385
20,19,1979-01-28,1,28,1979,"control",11,77,"DM","M",37,43,"1423","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",95.5462415403459
20,19,1979-01-28,1,29,1979,"exclosure",3,41,"OT","F",NA,27,"1649","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",67.3961502032971
20,19,1979-01-28,1,29,1979,"control",14,65,"DS","F",NA,142,"4540","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",234.060713554663
